flowInd	%dir	timeFirst	l4Proto	tcpFlags	srcIP	dstIP	srcPort	dstPort
37	A	1617960658.362631000	6	0x011b	84.3.251.101	84.3.251.18	51329	502
37	B	1617960658.373686000	6	0x071f	84.3.251.18	84.3.251.101	502	51329
39	A	1617960658.474829000	6	0x011b	84.3.251.101	84.3.251.18	41215	502
39	B	1617960658.483701000	6	0x071f	84.3.251.18	84.3.251.101	502	41215
40	A	1617960658.592961000	6	0x011b	84.3.251.101	84.3.251.18	43761	502
40	B	1617960658.603662000	6	0x071f	84.3.251.18	84.3.251.101	502	43761
41	A	1617960658.711376000	6	0x011b	84.3.251.101	84.3.251.18	59827	502
41	B	1617960658.723696000	6	0x071f	84.3.251.18	84.3.251.101	502	59827
46	A	1617960659.913531000	6	0x011b	84.3.251.101	84.3.251.18	49683	502
46	B	1617960659.923726000	6	0x071f	84.3.251.18	84.3.251.101	502	49683
47	A	1617960660.030382000	6	0x011b	84.3.251.101	84.3.251.18	59095	502
47	B	1617960660.043395000	6	0x071f	84.3.251.18	84.3.251.101	502	59095
49	A	1617960660.145992000	6	0x011b	84.3.251.101	84.3.251.18	48431	502
49	B	1617960660.153582000	6	0x071f	84.3.251.18	84.3.251.101	502	48431
50	A	1617960660.258843000	6	0x011b	84.3.251.101	84.3.251.18	59957	502
50	B	1617960660.273476000	6	0x071f	84.3.251.18	84.3.251.101	502	59957
55	A	1617960661.465220000	6	0x011b	84.3.251.101	84.3.251.18	33951	502
55	B	1617960661.473601000	6	0x071f	84.3.251.18	84.3.251.101	502	33951
56	A	1617960661.576067000	6	0x011b	84.3.251.101	84.3.251.18	46347	502
56	B	1617960661.583524000	6	0x071f	84.3.251.18	84.3.251.101	502	46347
59	A	1617960661.690571000	6	0x011b	84.3.251.101	84.3.251.18	40497	502
59	B	1617960661.703512000	6	0x071f	84.3.251.18	84.3.251.101	502	40497
60	A	1617960661.810703000	6	0x011b	84.3.251.101	84.3.251.18	43973	502
60	B	1617960661.823423000	6	0x071f	84.3.251.18	84.3.251.101	502	43973
5	A	1617960652.832793000	6	0x011b	84.3.251.105	84.3.251.103	42083	502
5	B	1617960652.837399000	6	0x031b	84.3.251.103	84.3.251.105	502	42083
6	A	1617960652.854395000	6	0x011b	84.3.251.104	84.3.251.102	35023	502
6	B	1617960652.859048000	6	0x031b	84.3.251.102	84.3.251.104	502	35023
65	A	1617960663.027410000	6	0x011b	84.3.251.101	84.3.251.18	43213	502
65	B	1617960663.043355000	6	0x071f	84.3.251.18	84.3.251.101	502	43213
66	A	1617960663.152786000	6	0x011b	84.3.251.101	84.3.251.18	43897	502
66	B	1617960663.163328000	6	0x071f	84.3.251.18	84.3.251.101	502	43897
7	A	1617960653.300399000	6	0x011b	84.3.251.102	84.3.251.101	52801	502
7	B	1617960653.305221000	6	0x031b	84.3.251.101	84.3.251.102	502	52801
68	A	1617960663.270137000	6	0x011b	84.3.251.101	84.3.251.18	36627	502
68	B	1617960663.283364000	6	0x071f	84.3.251.18	84.3.251.101	502	36627
69	A	1617960663.385818000	6	0x011b	84.3.251.101	84.3.251.18	36451	502
69	B	1617960663.393613000	6	0x071f	84.3.251.18	84.3.251.101	502	36451
9	A	1617960653.697281000	6	0x011b	84.3.251.103	84.3.251.102	60825	502
9	B	1617960653.703725000	6	0x031b	84.3.251.102	84.3.251.103	502	60825
12	A	1617960653.932542000	6	0x011b	84.3.251.105	84.3.251.103	56669	502
12	B	1617960653.941178000	6	0x031b	84.3.251.103	84.3.251.105	502	56669
13	A	1617960653.956617000	6	0x011b	84.3.251.104	84.3.251.102	44201	502
13	B	1617960653.961562000	6	0x031b	84.3.251.102	84.3.251.104	502	44201
74	A	1617960664.585873000	6	0x011b	84.3.251.101	84.3.251.18	57811	502
74	B	1617960664.593554000	6	0x071f	84.3.251.18	84.3.251.101	502	57811
15	A	1617960654.755541000	6	0x011b	84.3.251.102	84.3.251.101	50135	502
15	B	1617960654.760014000	6	0x031b	84.3.251.101	84.3.251.102	502	50135
75	A	1617960664.696345000	6	0x011b	84.3.251.101	84.3.251.18	40045	502
75	B	1617960664.703330000	6	0x071f	84.3.251.18	84.3.251.101	502	40045
76	A	1617960664.802919000	6	0x011b	84.3.251.101	84.3.251.18	45387	502
76	B	1617960664.813599000	6	0x071f	84.3.251.18	84.3.251.101	502	45387
17	A	1617960655.039007000	6	0x011b	84.3.251.105	84.3.251.103	44435	502
17	B	1617960655.043761000	6	0x031b	84.3.251.103	84.3.251.105	502	44435
77	A	1617960664.924912000	6	0x011b	84.3.251.101	84.3.251.18	51885	502
77	B	1617960664.933523000	6	0x071f	84.3.251.18	84.3.251.101	502	51885
18	A	1617960655.062981000	6	0x011b	84.3.251.104	84.3.251.102	47863	502
18	B	1617960655.067827000	6	0x031b	84.3.251.102	84.3.251.104	502	47863
23	A	1617960655.822014000	6	0x011b	84.3.251.103	84.3.251.102	42291	502
23	B	1617960655.827583000	6	0x031b	84.3.251.102	84.3.251.103	502	42291
24	A	1617960656.146227000	6	0x011b	84.3.251.105	84.3.251.103	50933	502
24	B	1617960656.151004000	6	0x031b	84.3.251.103	84.3.251.105	502	50933
25	A	1617960656.163522000	6	0x011b	84.3.251.104	84.3.251.102	58691	502
25	B	1617960656.168203000	6	0x031b	84.3.251.102	84.3.251.104	502	58691
26	A	1617960656.221964000	6	0x011b	84.3.251.102	84.3.251.101	54587	502
26	B	1617960656.226342000	6	0x031b	84.3.251.101	84.3.251.102	502	54587
84	A	1617960666.131839000	6	0x011b	84.3.251.101	84.3.251.18	36877	502
84	B	1617960666.143456000	6	0x071f	84.3.251.18	84.3.251.101	502	36877
85	A	1617960666.249267000	6	0x011b	84.3.251.101	84.3.251.18	39759	502
85	B	1617960666.263340000	6	0x071f	84.3.251.18	84.3.251.101	502	39759
87	A	1617960666.372518000	6	0x011b	84.3.251.101	84.3.251.18	49865	502
87	B	1617960666.383563000	6	0x071f	84.3.251.18	84.3.251.101	502	49865
89	A	1617960666.494187000	6	0x011b	84.3.251.101	84.3.251.18	40117	502
89	B	1617960666.503478000	6	0x071f	84.3.251.18	84.3.251.101	502	40117
28	A	1617960656.884975000	6	0x011b	84.3.251.103	84.3.251.102	41795	502
28	B	1617960656.889378000	6	0x031b	84.3.251.102	84.3.251.103	502	41795
32	A	1617960657.251496000	6	0x011b	84.3.251.105	84.3.251.103	60463	502
32	B	1617960657.256153000	6	0x031b	84.3.251.103	84.3.251.105	502	60463
33	A	1617960657.265921000	6	0x011b	84.3.251.104	84.3.251.102	41351	502
33	B	1617960657.271074000	6	0x031b	84.3.251.102	84.3.251.104	502	41351
34	A	1617960657.681289000	6	0x011b	84.3.251.102	84.3.251.101	50105	502
34	B	1617960657.686227000	6	0x031b	84.3.251.101	84.3.251.102	502	50105
93	A	1617960667.695334000	6	0x011b	84.3.251.101	84.3.251.18	46447	502
93	B	1617960667.703353000	6	0x071f	84.3.251.18	84.3.251.101	502	46447
94	A	1617960667.804045000	6	0x011b	84.3.251.101	84.3.251.18	43095	502
94	B	1617960667.813337000	6	0x071f	84.3.251.18	84.3.251.101	502	43095
35	A	1617960657.947087000	6	0x011b	84.3.251.103	84.3.251.102	48589	502
35	B	1617960657.951559000	6	0x031b	84.3.251.102	84.3.251.103	502	48589
95	A	1617960667.913615000	6	0x011b	84.3.251.101	84.3.251.18	45321	502
95	B	1617960667.923429000	6	0x071f	84.3.251.18	84.3.251.101	502	45321
97	A	1617960668.026568000	6	0x011b	84.3.251.101	84.3.251.18	60243	502
97	B	1617960668.033323000	6	0x071f	84.3.251.18	84.3.251.101	502	60243
36	A	1617960658.357829000	6	0x011b	84.3.251.105	84.3.251.103	51643	502
36	B	1617960658.362608000	6	0x031b	84.3.251.103	84.3.251.105	502	51643
38	A	1617960658.367654000	6	0x011b	84.3.251.104	84.3.251.102	53315	502
38	B	1617960658.374455000	6	0x031b	84.3.251.102	84.3.251.104	502	53315
42	A	1617960658.998188000	6	0x011b	84.3.251.103	84.3.251.102	49443	502
42	B	1617960659.003567000	6	0x031b	84.3.251.102	84.3.251.103	502	49443
43	A	1617960659.152964000	6	0x011b	84.3.251.102	84.3.251.101	60851	502
43	B	1617960659.157592000	6	0x031b	84.3.251.101	84.3.251.102	502	60851
101	A	1617960669.228548000	6	0x011b	84.3.251.101	84.3.251.18	35819	502
101	B	1617960669.243285000	6	0x071f	84.3.251.18	84.3.251.101	502	35819
44	A	1617960659.461177000	6	0x011b	84.3.251.105	84.3.251.103	51599	502
44	B	1617960659.465675000	6	0x031b	84.3.251.103	84.3.251.105	502	51599
45	A	1617960659.473011000	6	0x011b	84.3.251.104	84.3.251.102	48539	502
45	B	1617960659.477566000	6	0x031b	84.3.251.102	84.3.251.104	502	48539
102	A	1617960669.353503000	6	0x011b	84.3.251.101	84.3.251.18	37407	502
102	B	1617960669.363170000	6	0x071f	84.3.251.18	84.3.251.101	502	37407
106	A	1617960669.470173000	6	0x011b	84.3.251.101	84.3.251.18	36485	502
106	B	1617960669.483206000	6	0x071f	84.3.251.18	84.3.251.101	502	36485
108	A	1617960669.587506000	6	0x011b	84.3.251.101	84.3.251.18	44885	502
108	B	1617960669.593347000	6	0x071f	84.3.251.18	84.3.251.101	502	44885
48	A	1617960660.041445000	6	0x011b	84.3.251.103	84.3.251.102	45601	502
48	B	1617960660.046284000	6	0x031b	84.3.251.102	84.3.251.103	502	45601
51	A	1617960660.560286000	6	0x011b	84.3.251.105	84.3.251.103	40409	502
51	B	1617960660.564631000	6	0x031b	84.3.251.103	84.3.251.105	502	40409
52	A	1617960660.574760000	6	0x011b	84.3.251.104	84.3.251.102	58933	502
52	B	1617960660.579476000	6	0x031b	84.3.251.102	84.3.251.104	502	58933
53	A	1617960660.624221000	6	0x011b	84.3.251.102	84.3.251.101	54743	502
53	B	1617960660.628827000	6	0x031b	84.3.251.101	84.3.251.102	502	54743
112	A	1617960670.784010000	6	0x011b	84.3.251.101	84.3.251.18	60799	502
112	B	1617960670.793304000	6	0x071f	84.3.251.18	84.3.251.101	502	60799
114	A	1617960670.897614000	6	0x011b	84.3.251.101	84.3.251.18	34381	502
114	B	1617960670.903437000	6	0x071f	84.3.251.18	84.3.251.101	502	34381
54	A	1617960661.101472000	6	0x011b	84.3.251.103	84.3.251.102	48799	502
54	B	1617960661.107248000	6	0x031b	84.3.251.102	84.3.251.103	502	48799
115	A	1617960671.005762000	6	0x011b	84.3.251.101	84.3.251.18	52627	502
115	B	1617960671.013278000	6	0x071f	84.3.251.18	84.3.251.101	502	52627
116	A	1617960671.115391000	6	0x011b	84.3.251.101	84.3.251.18	46037	502
116	B	1617960671.123239000	6	0x071f	84.3.251.18	84.3.251.101	502	46037
57	A	1617960661.664761000	6	0x011b	84.3.251.105	84.3.251.103	57805	502
57	B	1617960661.669169000	6	0x031b	84.3.251.103	84.3.251.105	502	57805
58	A	1617960661.681873000	6	0x011b	84.3.251.104	84.3.251.102	52781	502
58	B	1617960661.686408000	6	0x031b	84.3.251.102	84.3.251.104	502	52781
61	A	1617960662.078990000	6	0x011b	84.3.251.102	84.3.251.101	37023	502
61	B	1617960662.083629000	6	0x031b	84.3.251.101	84.3.251.102	502	37023
62	A	1617960662.148812000	6	0x011b	84.3.251.103	84.3.251.102	44173	502
62	B	1617960662.153207000	6	0x031b	84.3.251.102	84.3.251.103	502	44173
120	A	1617960672.317753000	6	0x011b	84.3.251.101	84.3.251.18	45477	502
120	B	1617960672.333058000	6	0x071f	84.3.251.18	84.3.251.101	502	45477
122	A	1617960672.441729000	6	0x011b	84.3.251.101	84.3.251.18	59775	502
122	B	1617960672.453114000	6	0x071f	84.3.251.18	84.3.251.101	502	59775
123	A	1617960672.554320000	6	0x011b	84.3.251.101	84.3.251.18	57245	502
123	B	1617960672.563259000	6	0x071f	84.3.251.18	84.3.251.101	502	57245
63	A	1617960662.777259000	6	0x011b	84.3.251.105	84.3.251.103	50401	502
63	B	1617960662.781992000	6	0x031b	84.3.251.103	84.3.251.105	502	50401
64	A	1617960662.779412000	6	0x011b	84.3.251.104	84.3.251.102	47631	502
64	B	1617960662.786479000	6	0x031b	84.3.251.102	84.3.251.104	502	47631
124	A	1617960672.665802000	6	0x011b	84.3.251.101	84.3.251.18	40971	502
124	B	1617960672.673275000	6	0x071f	84.3.251.18	84.3.251.101	502	40971
67	A	1617960663.207782000	6	0x011b	84.3.251.103	84.3.251.102	42083	502
67	B	1617960663.212238000	6	0x031b	84.3.251.102	84.3.251.103	502	42083
70	A	1617960663.530238000	6	0x011b	84.3.251.102	84.3.251.101	49979	502
70	B	1617960663.534757000	6	0x031b	84.3.251.101	84.3.251.102	502	49979
71	A	1617960663.884962000	6	0x011b	84.3.251.105	84.3.251.103	60857	502
71	B	1617960663.889544000	6	0x031b	84.3.251.103	84.3.251.105	502	60857
72	A	1617960663.885081000	6	0x011b	84.3.251.104	84.3.251.102	56955	502
72	B	1617960663.893144000	6	0x031b	84.3.251.102	84.3.251.104	502	56955
132	A	1617960673.891203000	6	0x011b	84.3.251.101	84.3.251.18	37225	502
132	B	1617960673.913323000	6	0x071f	84.3.251.18	84.3.251.101	502	37225
133	A	1617960674.019256000	6	0x011b	84.3.251.101	84.3.251.18	45789	502
133	B	1617960674.033071000	6	0x071f	84.3.251.18	84.3.251.101	502	45789
134	A	1617960674.134646000	6	0x011b	84.3.251.101	84.3.251.18	52323	502
134	B	1617960674.143264000	6	0x071f	84.3.251.18	84.3.251.101	502	52323
73	A	1617960664.265792000	6	0x011b	84.3.251.103	84.3.251.102	34829	502
73	B	1617960664.271203000	6	0x031b	84.3.251.102	84.3.251.103	502	34829
135	A	1617960674.245856000	6	0x011b	84.3.251.101	84.3.251.18	56325	502
135	B	1617960674.253258000	6	0x071f	84.3.251.18	84.3.251.101	502	56325
78	A	1617960664.989494000	6	0x011b	84.3.251.105	84.3.251.103	33015	502
78	B	1617960664.994138000	6	0x031b	84.3.251.103	84.3.251.105	502	33015
79	A	1617960665.001187000	6	0x011b	84.3.251.102	84.3.251.101	33033	502
79	B	1617960665.005730000	6	0x031b	84.3.251.101	84.3.251.102	502	33033
80	A	1617960665.005615000	6	0x011b	84.3.251.104	84.3.251.102	40719	502
80	B	1617960665.009941000	6	0x031b	84.3.251.102	84.3.251.104	502	40719
81	A	1617960665.326698000	6	0x011b	84.3.251.103	84.3.251.102	50239	502
81	B	1617960665.331116000	6	0x031b	84.3.251.102	84.3.251.103	502	50239
140	A	1617960675.445550000	6	0x011b	84.3.251.101	84.3.251.18	38045	502
140	B	1617960675.453138000	6	0x071f	84.3.251.18	84.3.251.101	502	38045
141	A	1617960675.554994000	6	0x011b	84.3.251.101	84.3.251.18	48999	502
141	B	1617960675.563193000	6	0x071f	84.3.251.18	84.3.251.101	502	48999
142	A	1617960675.662863000	6	0x011b	84.3.251.101	84.3.251.18	39499	502
142	B	1617960675.673042000	6	0x071f	84.3.251.18	84.3.251.101	502	39499
143	A	1617960675.781309000	6	0x011b	84.3.251.101	84.3.251.18	60785	502
143	B	1617960675.793217000	6	0x071f	84.3.251.18	84.3.251.101	502	60785
82	A	1617960666.092065000	6	0x011b	84.3.251.105	84.3.251.103	60375	502
82	B	1617960666.096889000	6	0x031b	84.3.251.103	84.3.251.105	502	60375
83	A	1617960666.106725000	6	0x011b	84.3.251.104	84.3.251.102	49053	502
83	B	1617960666.111552000	6	0x031b	84.3.251.102	84.3.251.104	502	49053
146	A	1617960676.095485000	6	0x011b	84.3.251.104	84.3.251.102	39251	502
146	B	1617960676.100781000	6	0x031f	84.3.251.102	84.3.251.104	502	39251
86	A	1617960666.372329000	6	0x011b	84.3.251.103	84.3.251.102	41605	502
86	B	1617960666.377494000	6	0x031b	84.3.251.102	84.3.251.103	502	41605
88	A	1617960666.478560000	6	0x011b	84.3.251.102	84.3.251.101	52343	502
88	B	1617960666.483209000	6	0x031b	84.3.251.101	84.3.251.102	502	52343
149	A	1617960676.988298000	6	0x011b	84.3.251.101	84.3.251.18	41179	502
149	B	1617960677.003068000	6	0x071f	84.3.251.18	84.3.251.101	502	41179
90	A	1617960667.195991000	6	0x011b	84.3.251.105	84.3.251.103	40737	502
90	B	1617960667.233604000	6	0x031b	84.3.251.103	84.3.251.105	502	40737
150	A	1617960677.105316000	6	0x011b	84.3.251.101	84.3.251.18	43985	502
150	B	1617960677.113133000	6	0x071f	84.3.251.18	84.3.251.101	502	43985
91	A	1617960667.204824000	6	0x011b	84.3.251.104	84.3.251.102	47715	502
91	B	1617960667.237240000	6	0x031b	84.3.251.102	84.3.251.104	502	47715
153	A	1617960677.217374000	6	0x011b	84.3.251.101	84.3.251.18	48071	502
153	B	1617960677.223210000	6	0x071f	84.3.251.18	84.3.251.101	502	48071
92	A	1617960667.422440000	6	0x011b	84.3.251.103	84.3.251.102	41997	502
92	B	1617960667.427905000	6	0x031b	84.3.251.102	84.3.251.103	502	41997
154	A	1617960677.329517000	6	0x011b	84.3.251.101	84.3.251.18	36107	502
154	B	1617960677.343029000	6	0x071f	84.3.251.18	84.3.251.101	502	36107
96	A	1617960667.946388000	6	0x011b	84.3.251.102	84.3.251.101	45019	502
96	B	1617960667.950970000	6	0x031b	84.3.251.101	84.3.251.102	502	45019
98	A	1617960668.332672000	6	0x011b	84.3.251.105	84.3.251.103	49875	502
98	B	1617960668.337217000	6	0x031b	84.3.251.103	84.3.251.105	502	49875
99	A	1617960668.343086000	6	0x011b	84.3.251.104	84.3.251.102	53827	502
99	B	1617960668.347391000	6	0x031b	84.3.251.102	84.3.251.104	502	53827
100	A	1617960668.472689000	6	0x011b	84.3.251.103	84.3.251.102	52107	502
100	B	1617960668.478774000	6	0x031b	84.3.251.102	84.3.251.103	502	52107
159	A	1617960678.535700000	6	0x011b	84.3.251.101	84.3.251.18	54463	502
159	B	1617960678.543103000	6	0x071f	84.3.251.18	84.3.251.101	502	54463
160	A	1617960678.643216000	6	0x011b	84.3.251.101	84.3.251.18	36949	502
160	B	1617960678.653049000	6	0x071f	84.3.251.18	84.3.251.101	502	36949
161	A	1617960678.756526000	6	0x011b	84.3.251.101	84.3.251.18	43675	502
161	B	1617960678.763110000	6	0x071f	84.3.251.18	84.3.251.101	502	43675
162	A	1617960678.866290000	6	0x011b	84.3.251.101	84.3.251.18	51917	502
162	B	1617960678.873028000	6	0x071f	84.3.251.18	84.3.251.101	502	51917
103	A	1617960669.414096000	6	0x011b	84.3.251.102	84.3.251.101	35369	502
103	B	1617960669.418831000	6	0x031b	84.3.251.101	84.3.251.102	502	35369
104	A	1617960669.435035000	6	0x011b	84.3.251.105	84.3.251.103	41023	502
104	B	1617960669.439336000	6	0x031b	84.3.251.103	84.3.251.105	502	41023
105	A	1617960669.452626000	6	0x011b	84.3.251.104	84.3.251.102	43403	502
105	B	1617960669.457236000	6	0x031b	84.3.251.102	84.3.251.104	502	43403
107	A	1617960669.524546000	6	0x011b	84.3.251.103	84.3.251.102	39329	502
107	B	1617960669.529108000	6	0x031b	84.3.251.102	84.3.251.103	502	39329
167	A	1617960680.079043000	6	0x011b	84.3.251.101	84.3.251.18	59185	502
167	B	1617960680.092953000	6	0x071f	84.3.251.18	84.3.251.101	502	59185
169	A	1617960680.199634000	6	0x011b	84.3.251.101	84.3.251.18	58397	502
169	B	1617960680.212807000	6	0x071f	84.3.251.18	84.3.251.101	502	58397
170	A	1617960680.316134000	6	0x011b	84.3.251.101	84.3.251.18	53569	502
170	B	1617960680.322942000	6	0x071f	84.3.251.18	84.3.251.101	502	53569
109	A	1617960670.538205000	6	0x011b	84.3.251.105	84.3.251.103	45231	502
109	B	1617960670.543101000	6	0x031b	84.3.251.103	84.3.251.105	502	45231
110	A	1617960670.557145000	6	0x011b	84.3.251.104	84.3.251.102	50809	502
110	B	1617960670.561674000	6	0x031b	84.3.251.102	84.3.251.104	502	50809
171	A	1617960680.428182000	6	0x011b	84.3.251.101	84.3.251.18	42639	502
171	B	1617960680.442971000	6	0x071f	84.3.251.18	84.3.251.101	502	42639
111	A	1617960670.588776000	6	0x011b	84.3.251.103	84.3.251.102	34699	502
111	B	1617960670.593503000	6	0x031b	84.3.251.102	84.3.251.103	502	34699
113	A	1617960670.879789000	6	0x011b	84.3.251.102	84.3.251.101	38499	502
113	B	1617960670.884624000	6	0x031b	84.3.251.101	84.3.251.102	502	38499
117	A	1617960671.652349000	6	0x011b	84.3.251.105	84.3.251.103	52605	502
117	B	1617960671.656866000	6	0x031b	84.3.251.103	84.3.251.105	502	52605
118	A	1617960671.656392000	6	0x011b	84.3.251.103	84.3.251.102	56925	502
118	B	1617960671.661082000	6	0x031b	84.3.251.102	84.3.251.103	502	56925
119	A	1617960671.665934000	6	0x011b	84.3.251.104	84.3.251.102	49275	502
119	B	1617960671.672466000	6	0x031b	84.3.251.102	84.3.251.104	502	49275
178	A	1617960681.641616000	6	0x011b	84.3.251.101	84.3.251.18	34977	502
178	B	1617960681.653062000	6	0x071f	84.3.251.18	84.3.251.101	502	34977
179	A	1617960681.759205000	6	0x011b	84.3.251.101	84.3.251.18	57571	502
179	B	1617960681.772941000	6	0x071f	84.3.251.18	84.3.251.101	502	57571
180	A	1617960681.879069000	6	0x011b	84.3.251.101	84.3.251.18	54855	502
180	B	1617960681.892974000	6	0x071f	84.3.251.18	84.3.251.101	502	54855
181	A	1617960682.002827000	6	0x011b	84.3.251.101	84.3.251.18	55669	502
181	B	1617960682.012889000	6	0x071f	84.3.251.18	84.3.251.101	502	55669
121	A	1617960672.345314000	6	0x011b	84.3.251.102	84.3.251.101	35705	502
121	B	1617960672.349682000	6	0x031b	84.3.251.101	84.3.251.102	502	35705
125	A	1617960672.716005000	6	0x011b	84.3.251.103	84.3.251.102	37789	502
125	B	1617960672.720790000	6	0x031b	84.3.251.102	84.3.251.103	502	37789
126	A	1617960672.768700000	6	0x011b	84.3.251.105	84.3.251.103	33577	502
126	B	1617960672.773240000	6	0x031b	84.3.251.103	84.3.251.105	502	33577
127	A	1617960672.784600000	6	0x011b	84.3.251.104	84.3.251.102	57923	502
127	B	1617960672.789231000	6	0x031b	84.3.251.102	84.3.251.104	502	57923
186	A	1617960683.220057000	6	0x011b	84.3.251.101	84.3.251.18	55341	502
186	B	1617960683.232848000	6	0x071f	84.3.251.18	84.3.251.101	502	55341
188	A	1617960683.336219000	6	0x011b	84.3.251.101	84.3.251.18	57311	502
188	B	1617960683.342960000	6	0x071f	84.3.251.18	84.3.251.101	502	57311
189	A	1617960683.443945000	6	0x011b	84.3.251.101	84.3.251.18	60985	502
189	B	1617960683.452780000	6	0x071f	84.3.251.18	84.3.251.101	502	60985
190	A	1617960683.554328000	6	0x011b	84.3.251.101	84.3.251.18	46279	502
190	B	1617960683.562953000	6	0x071f	84.3.251.18	84.3.251.101	502	46279
128	A	1617960673.772399000	6	0x011b	84.3.251.103	84.3.251.102	56737	502
128	B	1617960673.777261000	6	0x031b	84.3.251.102	84.3.251.103	502	56737
129	A	1617960673.806708000	6	0x011b	84.3.251.102	84.3.251.101	38389	502
129	B	1617960673.811328000	6	0x031b	84.3.251.101	84.3.251.102	502	38389
130	A	1617960673.876178000	6	0x011b	84.3.251.105	84.3.251.103	39755	502
130	B	1617960673.880981000	6	0x031b	84.3.251.103	84.3.251.105	502	39755
131	A	1617960673.885420000	6	0x011b	84.3.251.104	84.3.251.102	49909	502
131	B	1617960673.889960000	6	0x031b	84.3.251.102	84.3.251.104	502	49909
136	A	1617960674.833672000	6	0x011b	84.3.251.103	84.3.251.102	35509	502
136	B	1617960674.838183000	6	0x031b	84.3.251.102	84.3.251.103	502	35509
195	A	1617960684.755072000	6	0x011b	84.3.251.101	84.3.251.18	39129	502
195	B	1617960684.762912000	6	0x071f	84.3.251.18	84.3.251.101	502	39129
137	A	1617960674.988586000	6	0x011b	84.3.251.105	84.3.251.103	40951	502
137	B	1617960674.993592000	6	0x031b	84.3.251.103	84.3.251.105	502	40951
196	A	1617960684.864360000	6	0x011b	84.3.251.101	84.3.251.18	38095	502
196	B	1617960684.873012000	6	0x071f	84.3.251.18	84.3.251.101	502	38095
138	A	1617960674.994986000	6	0x011b	84.3.251.104	84.3.251.102	54061	502
138	B	1617960675.001422000	6	0x031b	84.3.251.102	84.3.251.104	502	54061
199	A	1617960684.980470000	6	0x011b	84.3.251.101	84.3.251.18	50365	502
199	B	1617960684.992884000	6	0x071f	84.3.251.18	84.3.251.101	502	50365
200	A	1617960685.099593000	6	0x011b	84.3.251.101	84.3.251.18	48909	502
200	B	1617960685.112926000	6	0x071f	84.3.251.18	84.3.251.101	502	48909
139	A	1617960675.289983000	6	0x011b	84.3.251.102	84.3.251.101	49063	502
139	B	1617960675.294463000	6	0x031b	84.3.251.101	84.3.251.102	502	49063
144	A	1617960675.881848000	6	0x011b	84.3.251.103	84.3.251.102	56607	502
144	B	1617960675.886444000	6	0x031b	84.3.251.102	84.3.251.103	502	56607
145	A	1617960676.087937000	6	0x011b	84.3.251.105	84.3.251.103	48883	502
145	B	1617960676.092419000	6	0x031b	84.3.251.103	84.3.251.105	502	48883
205	A	1617960686.319219000	6	0x011b	84.3.251.101	84.3.251.18	39995	502
205	B	1617960686.332830000	6	0x071f	84.3.251.18	84.3.251.101	502	39995
206	A	1617960686.435652000	6	0x011b	84.3.251.101	84.3.251.18	36621	502
206	B	1617960686.442852000	6	0x071f	84.3.251.18	84.3.251.101	502	36621
208	A	1617960686.548994000	6	0x011b	84.3.251.101	84.3.251.18	42727	502
208	B	1617960686.562768000	6	0x071f	84.3.251.18	84.3.251.101	502	42727
147	A	1617960676.764574000	6	0x011b	84.3.251.102	84.3.251.101	59957	502
