flowInd	%dir	timeFirst	l4Proto	tcpFlags	srcIP	dstIP	srcPort	dstPort
27	A	1617985551.810880000	6	0x011b	84.3.251.105	84.3.251.103	50833	502
27	B	1617985551.818037000	6	0x031b	84.3.251.103	84.3.251.105	502	50833
76	A	1617985562.033445000	6	0x011b	84.3.251.101	84.3.251.18	52805	502
76	B	1617985562.048298000	6	0x071f	84.3.251.18	84.3.251.101	502	52805
77	A	1617985562.154341000	6	0x011b	84.3.251.101	84.3.251.18	59679	502
77	B	1617985562.168102000	6	0x071f	84.3.251.18	84.3.251.101	502	59679
80	A	1617985562.269861000	6	0x011b	84.3.251.101	84.3.251.18	36315	502
80	B	1617985562.278262000	6	0x071f	84.3.251.18	84.3.251.101	502	36315
28	A	1617985552.764972000	6	0x011b	84.3.251.103	84.3.251.102	39573	502
28	B	1617985552.769872000	6	0x031b	84.3.251.102	84.3.251.103	502	39573
30	A	1617985552.916312000	6	0x011b	84.3.251.104	84.3.251.102	53065	502
30	B	1617985552.920741000	6	0x031b	84.3.251.102	84.3.251.104	502	53065
31	A	1617985552.929825000	6	0x011b	84.3.251.105	84.3.251.103	41181	502
31	B	1617985552.940455000	6	0x031b	84.3.251.103	84.3.251.105	502	41181
34	A	1617985553.244871000	6	0x011b	84.3.251.102	84.3.251.101	52565	502
34	B	1617985553.262108000	6	0x031b	84.3.251.101	84.3.251.102	502	52565
84	A	1617985563.534177000	6	0x011b	84.3.251.101	84.3.251.18	41921	502
84	B	1617985563.548007000	6	0x071f	84.3.251.18	84.3.251.101	502	41921
85	A	1617985563.655340000	6	0x011b	84.3.251.101	84.3.251.18	35159	502
85	B	1617985563.668104000	6	0x071f	84.3.251.18	84.3.251.101	502	35159
35	A	1617985553.838423000	6	0x011b	84.3.251.103	84.3.251.102	44063	502
35	B	1617985553.844879000	6	0x031b	84.3.251.102	84.3.251.103	502	44063
86	A	1617985563.769110000	6	0x011b	84.3.251.101	84.3.251.18	58011	502
86	B	1617985563.778254000	6	0x071f	84.3.251.18	84.3.251.101	502	58011
36	A	1617985554.026280000	6	0x011b	84.3.251.104	84.3.251.102	51465	502
36	B	1617985554.031130000	6	0x031b	84.3.251.102	84.3.251.104	502	51465
37	A	1617985554.041848000	6	0x011b	84.3.251.105	84.3.251.103	38759	502
37	B	1617985554.046624000	6	0x031b	84.3.251.103	84.3.251.105	502	38759
42	A	1617985554.888591000	6	0x011b	84.3.251.103	84.3.251.102	55673	502
42	B	1617985554.893563000	6	0x031b	84.3.251.102	84.3.251.103	502	55673
43	A	1617985555.128949000	6	0x011b	84.3.251.104	84.3.251.102	39823	502
43	B	1617985555.133745000	6	0x031b	84.3.251.102	84.3.251.104	502	39823
44	A	1617985555.141721000	6	0x011b	84.3.251.105	84.3.251.103	51313	502
44	B	1617985555.146479000	6	0x031b	84.3.251.103	84.3.251.105	502	51313
90	A	1617985565.046140000	6	0x011b	84.3.251.101	84.3.251.18	46801	502
90	B	1617985565.058077000	6	0x071f	84.3.251.18	84.3.251.101	502	46801
93	A	1617985565.164457000	6	0x011b	84.3.251.101	84.3.251.18	54681	502
93	B	1617985565.178088000	6	0x071f	84.3.251.18	84.3.251.101	502	54681
46	A	1617985555.950267000	6	0x011b	84.3.251.103	84.3.251.102	39471	502
46	B	1617985555.957258000	6	0x031b	84.3.251.102	84.3.251.103	502	39471
95	A	1617985565.285231000	6	0x011b	84.3.251.101	84.3.251.18	56293	502
95	B	1617985565.298064000	6	0x071f	84.3.251.18	84.3.251.101	502	56293
49	A	1617985556.234558000	6	0x011b	84.3.251.104	84.3.251.102	47747	502
49	B	1617985556.239455000	6	0x031b	84.3.251.102	84.3.251.104	502	47747
50	A	1617985556.246756000	6	0x011b	84.3.251.105	84.3.251.103	52237	502
50	B	1617985556.251430000	6	0x031b	84.3.251.103	84.3.251.105	502	52237
100	A	1617985566.564304000	6	0x011b	84.3.251.101	84.3.251.18	50913	502
100	B	1617985566.578097000	6	0x071f	84.3.251.18	84.3.251.101	502	50913
101	A	1617985566.684090000	6	0x011b	84.3.251.101	84.3.251.18	42721	502
101	B	1617985566.698200000	6	0x071f	84.3.251.18	84.3.251.101	502	42721
51	A	1617985557.001462000	6	0x011b	84.3.251.103	84.3.251.102	42975	502
51	B	1617985557.007168000	6	0x031b	84.3.251.102	84.3.251.103	502	42975
102	A	1617985566.802503000	6	0x011b	84.3.251.101	84.3.251.18	45955	502
102	B	1617985566.808005000	6	0x071f	84.3.251.18	84.3.251.101	502	45955
52	A	1617985557.337477000	6	0x011b	84.3.251.104	84.3.251.102	50155	502
52	B	1617985557.342277000	6	0x031b	84.3.251.102	84.3.251.104	502	50155
53	A	1617985557.343994000	6	0x011b	84.3.251.105	84.3.251.103	38737	502
53	B	1617985557.350419000	6	0x031b	84.3.251.103	84.3.251.105	502	38737
58	A	1617985558.058151000	6	0x011b	84.3.251.103	84.3.251.102	43433	502
58	B	1617985558.062896000	6	0x031b	84.3.251.102	84.3.251.103	502	43433
106	A	1617985568.071337000	6	0x011b	84.3.251.101	84.3.251.18	45869	502
106	B	1617985568.078210000	6	0x071f	84.3.251.18	84.3.251.101	502	45869
107	A	1617985568.181604000	6	0x011b	84.3.251.101	84.3.251.18	59301	502
107	B	1617985568.188014000	6	0x071f	84.3.251.18	84.3.251.101	502	59301
59	A	1617985558.437902000	6	0x011b	84.3.251.104	84.3.251.102	33821	502
59	B	1617985558.442582000	6	0x031b	84.3.251.102	84.3.251.104	502	33821
60	A	1617985558.445211000	6	0x011b	84.3.251.105	84.3.251.103	38631	502
60	B	1617985558.450668000	6	0x031b	84.3.251.103	84.3.251.105	502	38631
108	A	1617985568.294050000	6	0x011b	84.3.251.101	84.3.251.18	55337	502
108	B	1617985568.307996000	6	0x071f	84.3.251.18	84.3.251.101	502	55337
62	A	1617985559.100402000	6	0x011b	84.3.251.103	84.3.251.102	51547	502
62	B	1617985559.104932000	6	0x031b	84.3.251.102	84.3.251.103	502	51547
65	A	1617985559.544740000	6	0x011b	84.3.251.105	84.3.251.103	38865	502
65	B	1617985559.549512000	6	0x031b	84.3.251.103	84.3.251.105	502	38865
66	A	1617985559.544755000	6	0x011b	84.3.251.104	84.3.251.102	46797	502
66	B	1617985559.553062000	6	0x031b	84.3.251.102	84.3.251.104	502	46797
116	A	1617985569.806979000	6	0x011b	84.3.251.101	84.3.251.18	52311	502
116	B	1617985569.818015000	6	0x071f	84.3.251.18	84.3.251.101	502	52311
117	A	1617985569.924055000	6	0x011b	84.3.251.101	84.3.251.18	56061	502
117	B	1617985569.937946000	6	0x071f	84.3.251.18	84.3.251.101	502	56061
67	A	1617985560.157109000	6	0x011b	84.3.251.103	84.3.251.102	39055	502
67	B	1617985560.162406000	6	0x031b	84.3.251.102	84.3.251.103	502	39055
118	A	1617985570.038217000	6	0x011b	84.3.251.101	84.3.251.18	45187	502
118	B	1617985570.047847000	6	0x071f	84.3.251.18	84.3.251.101	502	45187
70	A	1617985560.654464000	6	0x011b	84.3.251.105	84.3.251.103	52639	502
70	B	1617985560.658731000	6	0x031b	84.3.251.103	84.3.251.105	502	52639
71	A	1617985560.666107000	6	0x011b	84.3.251.104	84.3.251.102	50455	502
71	B	1617985560.671058000	6	0x031b	84.3.251.102	84.3.251.104	502	50455
73	A	1617985561.222213000	6	0x011b	84.3.251.103	84.3.251.102	41001	502
73	B	1617985561.227905000	6	0x031b	84.3.251.102	84.3.251.103	502	41001
122	A	1617985571.316685000	6	0x011b	84.3.251.101	84.3.251.18	33863	502
122	B	1617985571.328088000	6	0x071f	84.3.251.18	84.3.251.101	502	33863
123	A	1617985571.433719000	6	0x011b	84.3.251.101	84.3.251.18	49633	502
123	B	1617985571.448058000	6	0x071f	84.3.251.18	84.3.251.101	502	49633
124	A	1617985571.556109000	6	0x011b	84.3.251.101	84.3.251.18	37191	502
124	B	1617985571.567910000	6	0x071f	84.3.251.18	84.3.251.101	502	37191
74	A	1617985561.755209000	6	0x011b	84.3.251.105	84.3.251.103	49013	502
74	B	1617985561.759632000	6	0x031b	84.3.251.103	84.3.251.105	502	49013
75	A	1617985561.765260000	6	0x011b	84.3.251.104	84.3.251.102	42005	502
75	B	1617985561.769578000	6	0x031b	84.3.251.102	84.3.251.104	502	42005
79	A	1617985562.268637000	6	0x011b	84.3.251.103	84.3.251.102	50917	502
79	B	1617985562.273373000	6	0x031b	84.3.251.102	84.3.251.103	502	50917
81	A	1617985562.861588000	6	0x011b	84.3.251.105	84.3.251.103	46141	502
81	B	1617985562.866397000	6	0x031b	84.3.251.103	84.3.251.105	502	46141
82	A	1617985562.863147000	6	0x011b	84.3.251.104	84.3.251.102	46305	502
82	B	1617985562.870052000	6	0x031b	84.3.251.102	84.3.251.104	502	46305
130	A	1617985572.844218000	6	0x011b	84.3.251.101	84.3.251.18	52179	502
130	B	1617985572.857818000	6	0x071f	84.3.251.18	84.3.251.101	502	52179
133	A	1617985572.959688000	6	0x011b	84.3.251.101	84.3.251.18	35271	502
133	B	1617985572.967951000	6	0x071f	84.3.251.18	84.3.251.101	502	35271
83	A	1617985563.323969000	6	0x011b	84.3.251.103	84.3.251.102	46289	502
83	B	1617985563.328464000	6	0x031b	84.3.251.102	84.3.251.103	502	46289
134	A	1617985573.073807000	6	0x011b	84.3.251.101	84.3.251.18	40069	502
134	B	1617985573.087822000	6	0x071f	84.3.251.18	84.3.251.101	502	40069
87	A	1617985563.966382000	6	0x011b	84.3.251.105	84.3.251.103	37229	502
87	B	1617985563.970936000	6	0x031b	84.3.251.103	84.3.251.105	502	37229
88	A	1617985563.975749000	6	0x011b	84.3.251.104	84.3.251.102	53679	502
88	B	1617985563.982740000	6	0x031b	84.3.251.102	84.3.251.104	502	53679
89	A	1617985564.371586000	6	0x011b	84.3.251.103	84.3.251.102	35229	502
89	B	1617985564.376361000	6	0x031b	84.3.251.102	84.3.251.103	502	35229
138	A	1617985574.362705000	6	0x011b	84.3.251.101	84.3.251.18	50445	502
138	B	1617985574.377915000	6	0x071f	84.3.251.18	84.3.251.101	502	50445
139	A	1617985574.483412000	6	0x011b	84.3.251.101	84.3.251.18	41731	502
139	B	1617985574.497825000	6	0x071f	84.3.251.18	84.3.251.101	502	41731
140	A	1617985574.604980000	6	0x011b	84.3.251.101	84.3.251.18	47405	502
140	B	1617985574.617897000	6	0x071f	84.3.251.18	84.3.251.101	502	47405
91	A	1617985565.067561000	6	0x011b	84.3.251.105	84.3.251.103	37215	502
91	B	1617985565.071897000	6	0x031b	84.3.251.103	84.3.251.105	502	37215
92	A	1617985565.077314000	6	0x011b	84.3.251.104	84.3.251.102	45225	502
92	B	1617985565.081853000	6	0x031b	84.3.251.102	84.3.251.104	502	45225
96	A	1617985565.417073000	6	0x011b	84.3.251.103	84.3.251.102	53947	502
96	B	1617985565.421598000	6	0x031b	84.3.251.102	84.3.251.103	502	53947
144	A	1617985575.894536000	6	0x011b	84.3.251.101	84.3.251.18	44587	502
144	B	1617985575.907901000	6	0x071f	84.3.251.18	84.3.251.101	502	44587
145	A	1617985576.009370000	6	0x011b	84.3.251.101	84.3.251.18	60607	502
145	B	1617985576.017888000	6	0x071f	84.3.251.18	84.3.251.101	502	60607
97	A	1617985566.172072000	6	0x011b	84.3.251.105	84.3.251.103	46231	502
97	B	1617985566.176627000	6	0x031b	84.3.251.103	84.3.251.105	502	46231
98	A	1617985566.178763000	6	0x011b	84.3.251.104	84.3.251.102	52705	502
98	B	1617985566.184578000	6	0x031b	84.3.251.102	84.3.251.104	502	52705
99	A	1617985566.485876000	6	0x011b	84.3.251.103	84.3.251.102	49561	502
99	B	1617985566.491209000	6	0x031b	84.3.251.102	84.3.251.103	502	49561
147	A	1617985576.120048000	6	0x011b	84.3.251.101	84.3.251.18	45251	502
147	B	1617985576.127935000	6	0x071f	84.3.251.18	84.3.251.101	502	45251
128	A	1617985572.803636000	6	0x0006	84.3.251.102	84.3.251.101	39775	502
128	B	1617985572.826022000	6	0x0212	84.3.251.101	84.3.251.102	502	39775
103	A	1617985567.272971000	6	0x011b	84.3.251.105	84.3.251.103	45839	502
103	B	1617985567.277520000	6	0x031b	84.3.251.103	84.3.251.105	502	45839
104	A	1617985567.277518000	6	0x011b	84.3.251.104	84.3.251.102	33081	502
104	B	1617985567.281636000	6	0x031b	84.3.251.102	84.3.251.104	502	33081
154	A	1617985577.385707000	6	0x0004	84.3.251.102	84.3.251.101	39775	502
155	A	1617985577.393837000	6	0x011b	84.3.251.101	84.3.251.18	45663	502
155	B	1617985577.407770000	6	0x071f	84.3.251.18	84.3.251.101	502	45663
105	A	1617985567.573368000	6	0x011b	84.3.251.103	84.3.251.102	53817	502
105	B	1617985567.578107000	6	0x031b	84.3.251.102	84.3.251.103	502	53817
156	A	1617985577.508781000	6	0x011b	84.3.251.101	84.3.251.18	54347	502
156	B	1617985577.517907000	6	0x071f	84.3.251.18	84.3.251.101	502	54347
157	A	1617985577.619553000	6	0x011b	84.3.251.101	84.3.251.18	41949	502
157	B	1617985577.627871000	6	0x071f	84.3.251.18	84.3.251.101	502	41949
109	A	1617985568.380968000	6	0x011b	84.3.251.105	84.3.251.103	55723	502
109	B	1617985568.385668000	6	0x031b	84.3.251.103	84.3.251.105	502	55723
110	A	1617985568.393310000	6	0x011b	84.3.251.104	84.3.251.102	51269	502
110	B	1617985568.397958000	6	0x031b	84.3.251.102	84.3.251.104	502	51269
115	A	1617985569.802585000	6	0x0006	84.3.251.102	84.3.251.101	54489	502
115	B	1617985569.820886000	6	0x0212	84.3.251.101	84.3.251.102	502	54489
111	A	1617985568.624966000	6	0x011b	84.3.251.103	84.3.251.102	36917	502
111	B	1617985568.630027000	6	0x031b	84.3.251.102	84.3.251.103	502	36917
78	A	1617985562.212871000	6	0x0006	84.3.251.102	84.3.251.101	45549	502
78	B	1617985562.241996000	6	0x0212	84.3.251.101	84.3.251.102	502	45549
161	A	1617985578.883872000	6	0x011b	84.3.251.101	84.3.251.18	35819	502
161	B	1617985578.897713000	6	0x071f	84.3.251.18	84.3.251.101	502	35819
162	A	1617985579.005522000	6	0x011b	84.3.251.101	84.3.251.18	41943	502
162	B	1617985579.017701000	6	0x071f	84.3.251.18	84.3.251.101	502	41943
164	A	1617985579.117996000	6	0x011b	84.3.251.101	84.3.251.18	40609	502
164	B	1617985579.127733000	6	0x071f	84.3.251.18	84.3.251.101	502	40609
112	A	1617985569.481792000	6	0x011b	84.3.251.105	84.3.251.103	58551	502
112	B	1617985569.486450000	6	0x031b	84.3.251.103	84.3.251.105	502	58551
113	A	1617985569.492463000	6	0x011b	84.3.251.104	84.3.251.102	53071	502
113	B	1617985569.497030000	6	0x031b	84.3.251.102	84.3.251.104	502	53071
114	A	1617985569.673170000	6	0x011b	84.3.251.103	84.3.251.102	43105	502
114	B	1617985569.678265000	6	0x031b	84.3.251.102	84.3.251.103	502	43105
169	A	1617985580.396935000	6	0x011b	84.3.251.101	84.3.251.18	59517	502
169	B	1617985580.407657000	6	0x071f	84.3.251.18	84.3.251.101	502	59517
119	A	1617985570.584958000	6	0x011b	84.3.251.105	84.3.251.103	37771	502
119	B	1617985570.589615000	6	0x031b	84.3.251.103	84.3.251.105	502	37771
120	A	1617985570.592595000	6	0x011b	84.3.251.104	84.3.251.102	51799	502
120	B	1617985570.597447000	6	0x031b	84.3.251.102	84.3.251.104	502	51799
170	A	1617985580.508788000	6	0x011b	84.3.251.101	84.3.251.18	40193	502
170	B	1617985580.517758000	6	0x071f	84.3.251.18	84.3.251.101	502	40193
121	A	1617985570.724215000	6	0x011b	84.3.251.103	84.3.251.102	49841	502
121	B	1617985570.729959000	6	0x031b	84.3.251.102	84.3.251.103	502	49841
173	A	1617985580.620877000	6	0x011b	84.3.251.101	84.3.251.18	54587	502
173	B	1617985580.627751000	6	0x071f	84.3.251.18	84.3.251.101	502	54587
125	A	1617985571.747808000	6	0x011b	84.3.251.104	84.3.251.102	43189	502
125	B	1617985571.752355000	6	0x031b	84.3.251.102	84.3.251.104	502	43189
126	A	1617985571.764703000	6	0x011b	84.3.251.105	84.3.251.103	47881	502
126	B	1617985571.769147000	6	0x031b	84.3.251.103	84.3.251.105	502	47881
127	A	1617985571.789909000	6	0x011b	84.3.251.103	84.3.251.102	60337	502
127	B	1617985571.795016000	6	0x031b	84.3.251.102	84.3.251.103	502	60337
94	A	1617985565.215737000	6	0x0006	84.3.251.102	84.3.251.101	40955	502
94	B	1617985565.236495000	6	0x0212	84.3.251.101	84.3.251.102	502	40955
178	A	1617985581.881130000	6	0x011b	84.3.251.101	84.3.251.18	54393	502
178	B	1617985581.897641000	6	0x071f	84.3.251.18	84.3.251.101	502	54393
179	A	1617985581.999153000	6	0x011b	84.3.251.101	84.3.251.18	55261	502
179	B	1617985582.007780000	6	0x071f	84.3.251.18	84.3.251.101	502	55261
180	A	1617985582.110650000	6	0x011b	84.3.251.101	84.3.251.18	39135	502
180	B	1617985582.117877000	6	0x071f	84.3.251.18	84.3.251.101	502	39135
129	A	1617985572.842605000	6	0x011b	84.3.251.103	84.3.251.102	44057	502
129	B	1617985572.847287000	6	0x031b	84.3.251.102	84.3.251.103	502	44057
131	A	1617985572.854536000	6	0x011b	84.3.251.104	84.3.251.102	51703	502
131	B	1617985572.859119000	6	0x031b	84.3.251.102	84.3.251.104	502	51703
132	A	1617985572.870231000	6	0x011b	84.3.251.105	84.3.251.103	41029	502
132	B	1617985572.878970000	6	0x031b	84.3.251.103	84.3.251.105	502	41029
185	A	1617985583.387260000	6	0x011b	84.3.251.101	84.3.251.18	34287	502
185	B	1617985583.397623000	6	0x071f	84.3.251.18	84.3.251.101	502	34287
187	A	1617985583.502757000	6	0x011b	84.3.251.103	84.3.251.102	60841	502
187	B	1617985583.508514000	6	0x031f	84.3.251.102	84.3.251.103	502	60841
186	A	1617985583.500290000	6	0x011b	84.3.251.101	84.3.251.18	46623	502
186	B	1617985583.507731000	6	0x071f	84.3.251.18	84.3.251.101	502	46623
188	A	1617985583.612597000	6	0x011b	84.3.251.101	84.3.251.18	45441	502
188	B	1617985583.627683000	6	0x071f	84.3.251.18	84.3.251.101	502	45441
135	A	1617985573.899427000	6	0x011b	84.3.251.103	84.3.251.102	59661	502
135	B	1617985573.904596000	6	0x031b	84.3.251.102	84.3.251.103	502	59661
136	A	1617985573.970200000	6	0x011b	84.3.251.104	84.3.251.102	48823	502
136	B	1617985573.974820000	6	0x031b	84.3.251.102	84.3.251.104	502	48823
137	A	1617985573.988397000	6	0x011b	84.3.251.105	84.3.251.103	37359	502
137	B	1617985573.992833000	6	0x031b	84.3.251.103	84.3.251.105	502	37359
141	A	1617985574.954193000	6	0x011b	84.3.251.103	84.3.251.102	47655	502
141	B	1617985574.959163000	6	0x031b	84.3.251.102	84.3.251.103	502	47655
193	A	1617985584.904705000	6	0x011b	84.3.251.101	84.3.251.18	60649	502
193	B	1617985584.917532000	6	0x071f	84.3.251.18	84.3.251.101	502	60649
142	A	1617985575.071742000	6	0x011b	84.3.251.104	84.3.251.102	54723	502
142	B	1617985575.076614000	6	0x031b	84.3.251.102	84.3.251.104	502	54723
143	A	1617985575.089082000	6	0x011b	84.3.251.105	84.3.251.103	36937	502
143	B	1617985575.093298000	6	0x031b	84.3.251.103	84.3.251.105	502	36937
196	A	1617985585.028060000	6	0x011b	84.3.251.101	84.3.251.18	54405	502
196	B	1617985585.037513000	6	0x071f	84.3.251.18	84.3.251.101	502	54405
197	A	1617985585.151079000	6	0x011b	84.3.251.101	84.3.251.18	44613	502
197	B	1617985585.157695000	6	0x071f	84.3.251.18	84.3.251.101	502	44613
146	A	1617985576.009672000	6	0x011b	84.3.251.103	84.3.251.102	39835	502
146	B	1617985576.017387000	6	0x031b	84.3.251.102	84.3.251.103	502	39835
148	A	1617985576.175961000	6	0x011b	84.3.251.104	84.3.251.102	51373	502
148	B	1617985576.180501000	6	0x031b	84.3.251.102	84.3.251.104	502	51373
149	A	1617985576.191522000	6	0x011b	84.3.251.105	84.3.251.103	38821	502
149	B	1617985576.196323000	6	0x031b	84.3.251.103	84.3.251.105	502	38821
41	A	1617985554.750946000	6	0x0006	84.3.251.102	84.3.251.101	37919	502
41	B	1617985554.769929000	6	0x0212	84.3.251.101	84.3.251.102	502	37919
202	A	1617985586.430142000	6	0x011b	84.3.251.101	84.3.251.18	57869	502
202	B	1617985586.437727000	6	0x071f	84.3.251.18	84.3.251.101	502	57869
203	A	1617985586.539984000	6	0x011b	84.3.251.101	84.3.251.18	34579	502
203	B	1617985586.547662000	6	0x071f	84.3.251.18	84.3.251.101	502	34579
204	A	1617985586.650496000	6	0x011b	84.3.251.101	84.3.251.18	46815	502
204	B	1617985586.657659000	6	0x071f	84.3.251.18	84.3.251.101	502	46815
150	A	1617985577.070256000	6	0x011b	84.3.251.103	84.3.251.102	36997	502
150	B	1617985577.074706000	6	0x031b	84.3.251.102	84.3.251.103	502	36997
152	A	1617985577.278675000	6	0x011b	84.3.251.104	84.3.251.102	37961	502
152	B	1617985577.283115000	6	0x031b	84.3.251.102	84.3.251.104	502	37961
153	A	1617985577.290699000	6	0x011b	84.3.251.105	84.3.251.103	41437	502
153	B	1617985577.295143000	6	0x031b	84.3.251.103	84.3.251.105	502	41437
