flowInd	%dir	timeFirst	l4Proto	tcpFlags	srcIP	dstIP	srcPort	dstPort
39	B	1617986677.570458000	6	0x031b	84.3.251.102	84.3.251.103	502	36489
40	A	1617986678.694250000	6	0x011b	84.3.251.103	84.3.251.102	43051	502
40	B	1617986678.728237000	6	0x031b	84.3.251.102	84.3.251.103	502	43051
41	A	1617986679.841719000	6	0x011b	84.3.251.103	84.3.251.102	33025	502
41	B	1617986679.875891000	6	0x031b	84.3.251.102	84.3.251.103	502	33025
42	A	1617986680.984774000	6	0x011b	84.3.251.103	84.3.251.102	55111	502
42	B	1617986681.012616000	6	0x031b	84.3.251.102	84.3.251.103	502	55111
43	A	1617986682.141644000	6	0x011b	84.3.251.103	84.3.251.102	57507	502
43	B	1617986682.153814000	6	0x031b	84.3.251.102	84.3.251.103	502	57507
44	A	1617986683.295004000	6	0x011b	84.3.251.103	84.3.251.102	44567	502
44	B	1617986683.322422000	6	0x031b	84.3.251.102	84.3.251.103	502	44567
45	A	1617986684.434804000	6	0x011b	84.3.251.103	84.3.251.102	36569	502
45	B	1617986684.449628000	6	0x031b	84.3.251.102	84.3.251.103	502	36569
46	A	1617986685.557516000	6	0x011b	84.3.251.103	84.3.251.102	34455	502
46	B	1617986685.574459000	6	0x031b	84.3.251.102	84.3.251.103	502	34455
47	A	1617986686.710123000	6	0x011b	84.3.251.103	84.3.251.102	50533	502
47	B	1617986686.739043000	6	0x031b	84.3.251.102	84.3.251.103	502	50533
48	A	1617986687.843319000	6	0x011b	84.3.251.103	84.3.251.102	55763	502
48	B	1617986687.860565000	6	0x031b	84.3.251.102	84.3.251.103	502	55763
49	A	1617986689.001162000	6	0x011b	84.3.251.103	84.3.251.102	45525	502
49	B	1617986689.031599000	6	0x031b	84.3.251.102	84.3.251.103	502	45525
50	A	1617986690.162914000	6	0x011b	84.3.251.103	84.3.251.102	50957	502
50	B	1617986690.185242000	6	0x031b	84.3.251.102	84.3.251.103	502	50957
51	A	1617986691.319647000	6	0x011b	84.3.251.103	84.3.251.102	40905	502
51	B	1617986691.337411000	6	0x031b	84.3.251.102	84.3.251.103	502	40905
52	A	1617986692.476830000	6	0x011b	84.3.251.103	84.3.251.102	32813	502
52	B	1617986692.505129000	6	0x031b	84.3.251.102	84.3.251.103	502	32813
53	A	1617986693.791400000	6	0x011b	84.3.251.103	84.3.251.102	41935	502
53	B	1617986693.812792000	6	0x031b	84.3.251.102	84.3.251.103	502	41935
54	A	1617986694.939125000	6	0x011b	84.3.251.103	84.3.251.102	39305	502
54	B	1617986694.962262000	6	0x031b	84.3.251.102	84.3.251.103	502	39305
55	A	1617986696.082859000	6	0x011b	84.3.251.103	84.3.251.102	48385	502
55	B	1617986696.114990000	6	0x031b	84.3.251.102	84.3.251.103	502	48385
56	A	1617986697.258684000	6	0x011b	84.3.251.103	84.3.251.102	48593	502
56	B	1617986697.288193000	6	0x031b	84.3.251.102	84.3.251.103	502	48593
57	A	1617986698.405974000	6	0x011b	84.3.251.103	84.3.251.102	47297	502
57	B	1617986698.425050000	6	0x031b	84.3.251.102	84.3.251.103	502	47297
58	A	1617986699.517419000	6	0x011b	84.3.251.103	84.3.251.102	53163	502
58	B	1617986699.552462000	6	0x031b	84.3.251.102	84.3.251.103	502	53163
59	A	1617986700.634065000	6	0x011b	84.3.251.103	84.3.251.102	52073	502
59	B	1617986700.656345000	6	0x031b	84.3.251.102	84.3.251.103	502	52073
60	A	1617986701.750921000	6	0x011b	84.3.251.103	84.3.251.102	51081	502
60	B	1617986701.778047000	6	0x031b	84.3.251.102	84.3.251.103	502	51081
61	A	1617986702.876291000	6	0x011b	84.3.251.103	84.3.251.102	36845	502
61	B	1617986702.897147000	6	0x031b	84.3.251.102	84.3.251.103	502	36845
62	A	1617986704.560469000	6	0x011b	84.3.251.103	84.3.251.102	50103	502
62	B	1617986704.589264000	6	0x031b	84.3.251.102	84.3.251.103	502	50103
63	A	1617986705.669031000	6	0x011b	84.3.251.103	84.3.251.102	55735	502
63	B	1617986705.693607000	6	0x031b	84.3.251.102	84.3.251.103	502	55735
64	A	1617986706.823453000	6	0x011b	84.3.251.103	84.3.251.102	48015	502
64	B	1617986706.844957000	6	0x031b	84.3.251.102	84.3.251.103	502	48015
65	A	1617986707.962598000	6	0x011b	84.3.251.103	84.3.251.102	39031	502
65	B	1617986707.987795000	6	0x031b	84.3.251.102	84.3.251.103	502	39031
66	A	1617986709.077090000	6	0x011b	84.3.251.103	84.3.251.102	35081	502
66	B	1617986709.105819000	6	0x031b	84.3.251.102	84.3.251.103	502	35081
67	A	1617986710.263263000	6	0x011b	84.3.251.103	84.3.251.102	38799	502
67	B	1617986710.279047000	6	0x031b	84.3.251.102	84.3.251.103	502	38799
68	A	1617986711.427542000	6	0x011b	84.3.251.103	84.3.251.102	45555	502
68	B	1617986711.444566000	6	0x031b	84.3.251.102	84.3.251.103	502	45555
69	A	1617986712.565259000	6	0x011b	84.3.251.103	84.3.251.102	58625	502
69	B	1617986712.584133000	6	0x031b	84.3.251.102	84.3.251.103	502	58625
70	A	1617986713.688214000	6	0x011b	84.3.251.103	84.3.251.102	50607	502
70	B	1617986713.706416000	6	0x031b	84.3.251.102	84.3.251.103	502	50607
71	A	1617986715.208144000	6	0x011b	84.3.251.103	84.3.251.102	39833	502
71	B	1617986715.225023000	6	0x031b	84.3.251.102	84.3.251.103	502	39833
72	A	1617986716.299919000	6	0x011b	84.3.251.103	84.3.251.102	33479	502
72	B	1617986716.314642000	6	0x031b	84.3.251.102	84.3.251.103	502	33479
73	A	1617986717.424939000	6	0x011b	84.3.251.103	84.3.251.102	48005	502
73	B	1617986717.442417000	6	0x031b	84.3.251.102	84.3.251.103	502	48005
74	A	1617986718.575228000	6	0x011b	84.3.251.103	84.3.251.102	60261	502
74	B	1617986718.593557000	6	0x031b	84.3.251.102	84.3.251.103	502	60261
75	A	1617986719.726185000	6	0x011b	84.3.251.103	84.3.251.102	57913	502
75	B	1617986719.744726000	6	0x031b	84.3.251.102	84.3.251.103	502	57913
76	A	1617986720.835317000	6	0x011b	84.3.251.103	84.3.251.102	58429	502
76	B	1617986720.849029000	6	0x031b	84.3.251.102	84.3.251.103	502	58429
77	A	1617986722.010371000	6	0x011b	84.3.251.103	84.3.251.102	43503	502
77	B	1617986722.025755000	6	0x031b	84.3.251.102	84.3.251.103	502	43503
78	A	1617986723.140217000	6	0x011b	84.3.251.103	84.3.251.102	50791	502
78	B	1617986723.152814000	6	0x031b	84.3.251.102	84.3.251.103	502	50791
79	A	1617986724.276799000	6	0x011b	84.3.251.103	84.3.251.102	37045	502
79	B	1617986724.287699000	6	0x031b	84.3.251.102	84.3.251.103	502	37045
80	A	1617986725.454237000	6	0x011b	84.3.251.103	84.3.251.102	58533	502
80	B	1617986725.471592000	6	0x031b	84.3.251.102	84.3.251.103	502	58533
81	A	1617986726.615841000	6	0x011b	84.3.251.103	84.3.251.102	44341	502
81	B	1617986726.632121000	6	0x031b	84.3.251.102	84.3.251.103	502	44341
82	A	1617986727.737201000	6	0x011b	84.3.251.103	84.3.251.102	40489	502
82	B	1617986727.751637000	6	0x031b	84.3.251.102	84.3.251.103	502	40489
83	A	1617986728.887056000	6	0x011b	84.3.251.103	84.3.251.102	50939	502
83	B	1617986728.903957000	6	0x031b	84.3.251.102	84.3.251.103	502	50939
84	A	1617986730.539384000	6	0x011b	84.3.251.103	84.3.251.102	35245	502
84	B	1617986730.552368000	6	0x031b	84.3.251.102	84.3.251.103	502	35245
85	A	1617986731.619946000	6	0x011b	84.3.251.103	84.3.251.102	60587	502
85	B	1617986731.631942000	6	0x031b	84.3.251.102	84.3.251.103	502	60587
86	A	1617986732.693162000	6	0x011b	84.3.251.103	84.3.251.102	53875	502
86	B	1617986732.722382000	6	0x031b	84.3.251.102	84.3.251.103	502	53875
87	A	1617986733.845894000	6	0x011b	84.3.251.103	84.3.251.102	40609	502
87	B	1617986733.875873000	6	0x031b	84.3.251.102	84.3.251.103	502	40609
88	A	1617986734.972393000	6	0x011b	84.3.251.103	84.3.251.102	36955	502
88	B	1617986734.995490000	6	0x031b	84.3.251.102	84.3.251.103	502	36955
89	A	1617986736.087382000	6	0x011b	84.3.251.103	84.3.251.102	56835	502
89	B	1617986736.113897000	6	0x031b	84.3.251.102	84.3.251.103	502	56835
90	A	1617986737.225203000	6	0x011b	84.3.251.103	84.3.251.102	44999	502
90	B	1617986737.257816000	6	0x031b	84.3.251.102	84.3.251.103	502	44999
91	A	1617986738.384168000	6	0x011b	84.3.251.103	84.3.251.102	52907	502
91	B	1617986738.424050000	6	0x031b	84.3.251.102	84.3.251.103	502	52907
92	A	1617986739.509641000	6	0x011b	84.3.251.103	84.3.251.102	34167	502
92	B	1617986739.536297000	6	0x031b	84.3.251.102	84.3.251.103	502	34167
93	A	1617986740.648319000	6	0x011b	84.3.251.103	84.3.251.102	34043	502
93	B	1617986740.674234000	6	0x031b	84.3.251.102	84.3.251.103	502	34043
1	A	1617986632.183250000	1	0x0000	84.3.251.103	84.3.251.102	0	0
1	B	1617986632.186168000	1	0x0000	84.3.251.102	84.3.251.103	0	0
5	A	1617986632.599964000	0	0x0000	-	-	0	0
3	A	1617986632.187786000	0	0x0000	-	-	0	0
3	B	1617986632.603981000	0	0x0000	-	-	0	0
2	A	1617986632.186508000	0	0x0000	-	-	0	0
2	B	1617986637.707701000	0	0x0000	-	-	0	0
94	A	1617986741.782100000	6	0x011b	84.3.251.103	84.3.251.102	39823	502
94	B	1617986741.810208000	6	0x031b	84.3.251.102	84.3.251.103	502	39823
95	A	1617986742.924199000	6	0x011b	84.3.251.103	84.3.251.102	33307	502
95	B	1617986742.946898000	6	0x031b	84.3.251.102	84.3.251.103	502	33307
96	A	1617986744.031016000	6	0x011b	84.3.251.103	84.3.251.102	58917	502
96	B	1617986744.054718000	6	0x031b	84.3.251.102	84.3.251.103	502	58917
97	A	1617986745.172162000	6	0x011b	84.3.251.103	84.3.251.102	45957	502
97	B	1617986745.197331000	6	0x031b	84.3.251.102	84.3.251.103	502	45957
98	A	1617986746.305738000	6	0x011b	84.3.251.103	84.3.251.102	44259	502
98	B	1617986746.332561000	6	0x031b	84.3.251.102	84.3.251.103	502	44259
99	A	1617986747.459958000	6	0x011b	84.3.251.103	84.3.251.102	49793	502
99	B	1617986747.486094000	6	0x031b	84.3.251.102	84.3.251.103	502	49793
100	A	1617986748.569468000	6	0x011b	84.3.251.103	84.3.251.102	56663	502
100	B	1617986748.594543000	6	0x031b	84.3.251.102	84.3.251.103	502	56663
101	A	1617986749.694231000	6	0x011b	84.3.251.103	84.3.251.102	37905	502
101	B	1617986749.732063000	6	0x031b	84.3.251.102	84.3.251.103	502	37905
