flowInd	%dir	timeFirst	l4Proto	tcpFlags	srcIP	dstIP	srcPort	dstPort
57	A	1618839840.117348000	6	0x011b	84.3.251.103	84.3.251.102	40221	502
57	B	1618839840.123253000	6	0x031f	84.3.251.102	84.3.251.103	502	40221
20	A	1618839831.216185000	6	0x011b	84.3.251.103	84.3.251.102	47127	502
20	B	1618839831.221029000	6	0x031b	84.3.251.102	84.3.251.103	502	47127
21	A	1618839831.385553000	6	0x011b	84.3.251.104	84.3.251.102	41645	502
21	B	1618839831.390157000	6	0x031b	84.3.251.102	84.3.251.104	502	41645
22	A	1618839831.396862000	6	0x011b	84.3.251.105	84.3.251.103	56809	502
22	B	1618839831.401820000	6	0x031b	84.3.251.103	84.3.251.105	502	56809
23	A	1618839831.523265000	6	0x011b	84.3.251.102	84.3.251.101	49795	502
23	B	1618839831.527919000	6	0x031b	84.3.251.101	84.3.251.102	502	49795
26	A	1618839832.425015000	6	0x011b	84.3.251.103	84.3.251.102	42793	502
26	B	1618839832.429935000	6	0x031b	84.3.251.102	84.3.251.103	502	42793
27	A	1618839832.505211000	6	0x011b	84.3.251.104	84.3.251.102	48457	502
27	B	1618839832.509770000	6	0x031b	84.3.251.102	84.3.251.104	502	48457
28	A	1618839832.512902000	6	0x011b	84.3.251.105	84.3.251.103	60137	502
28	B	1618839832.517800000	6	0x031b	84.3.251.103	84.3.251.105	502	60137
29	A	1618839832.989505000	6	0x011b	84.3.251.102	84.3.251.101	46129	502
29	B	1618839832.994456000	6	0x031b	84.3.251.101	84.3.251.102	502	46129
31	A	1618839833.614142000	6	0x011b	84.3.251.105	84.3.251.103	42951	502
31	B	1618839833.619246000	6	0x031b	84.3.251.103	84.3.251.105	502	42951
32	A	1618839833.616492000	6	0x011b	84.3.251.104	84.3.251.102	50495	502
32	B	1618839833.623048000	6	0x031b	84.3.251.102	84.3.251.104	502	50495
33	A	1618839833.768817000	6	0x011b	84.3.251.103	84.3.251.102	43283	502
33	B	1618839833.773921000	6	0x031b	84.3.251.102	84.3.251.103	502	43283
35	A	1618839834.448862000	6	0x011b	84.3.251.102	84.3.251.101	57257	502
35	B	1618839834.453876000	6	0x031b	84.3.251.101	84.3.251.102	502	57257
37	A	1618839834.726033000	6	0x011b	84.3.251.104	84.3.251.102	57449	502
37	B	1618839834.730088000	6	0x031b	84.3.251.102	84.3.251.104	502	57449
36	A	1618839834.721945000	6	0x011b	84.3.251.105	84.3.251.103	45559	502
36	B	1618839834.726487000	6	0x031b	84.3.251.103	84.3.251.105	502	45559
39	A	1618839834.986421000	6	0x011b	84.3.251.103	84.3.251.102	36349	502
39	B	1618839834.991199000	6	0x031b	84.3.251.102	84.3.251.103	502	36349
40	A	1618839835.832633000	6	0x011b	84.3.251.104	84.3.251.102	53661	502
40	B	1618839835.837218000	6	0x031b	84.3.251.102	84.3.251.104	502	53661
41	A	1618839835.837107000	6	0x011b	84.3.251.105	84.3.251.103	36153	502
41	B	1618839835.841227000	6	0x031b	84.3.251.103	84.3.251.105	502	36153
42	A	1618839835.934814000	6	0x011b	84.3.251.102	84.3.251.101	60341	502
42	B	1618839835.940775000	6	0x031b	84.3.251.101	84.3.251.102	502	60341
43	A	1618839836.271535000	6	0x011b	84.3.251.103	84.3.251.102	57871	502
43	B	1618839836.276175000	6	0x031b	84.3.251.102	84.3.251.103	502	57871
46	A	1618839836.940481000	6	0x011b	84.3.251.105	84.3.251.103	49549	502
46	B	1618839836.945086000	6	0x031b	84.3.251.103	84.3.251.105	502	49549
48	A	1618839837.416644000	6	0x011b	84.3.251.102	84.3.251.101	42119	502
48	B	1618839837.421348000	6	0x031b	84.3.251.101	84.3.251.102	502	42119
49	A	1618839837.540421000	6	0x011b	84.3.251.103	84.3.251.102	54869	502
49	B	1618839837.544727000	6	0x031b	84.3.251.102	84.3.251.103	502	54869
50	A	1618839838.046685000	6	0x011b	84.3.251.105	84.3.251.103	57165	502
50	B	1618839838.051590000	6	0x031b	84.3.251.103	84.3.251.105	502	57165
51	A	1618839838.054141000	6	0x011b	84.3.251.104	84.3.251.102	37229	502
51	B	1618839838.060346000	6	0x031b	84.3.251.102	84.3.251.104	502	37229
52	A	1618839838.891946000	6	0x011b	84.3.251.103	84.3.251.102	44497	502
52	B	1618839838.896547000	6	0x031b	84.3.251.102	84.3.251.103	502	44497
53	A	1618839839.161347000	6	0x011b	84.3.251.105	84.3.251.103	38227	502
53	B	1618839839.167399000	6	0x031b	84.3.251.103	84.3.251.105	502	38227
54	A	1618839839.168103000	6	0x011b	84.3.251.104	84.3.251.102	48525	502
54	B	1618839839.176009000	6	0x031b	84.3.251.102	84.3.251.104	502	48525
55	A	1618839839.210037000	6	0x011b	84.3.251.102	84.3.251.101	53939	502
55	B	1618839839.214641000	6	0x031b	84.3.251.101	84.3.251.102	502	53939
58	A	1618839840.350089000	6	0x011b	84.3.251.104	84.3.251.102	43043	502
58	B	1618839840.354793000	6	0x031b	84.3.251.102	84.3.251.104	502	43043
59	A	1618839840.363149000	6	0x011b	84.3.251.105	84.3.251.103	60201	502
59	B	1618839840.368053000	6	0x031b	84.3.251.103	84.3.251.105	502	60201
60	A	1618839840.677187000	6	0x011b	84.3.251.102	84.3.251.101	56393	502
60	B	1618839840.681640000	6	0x031b	84.3.251.101	84.3.251.102	502	56393
61	A	1618839841.400816000	6	0x011b	84.3.251.103	84.3.251.102	58243	502
61	B	1618839841.405504000	6	0x031b	84.3.251.102	84.3.251.103	502	58243
62	A	1618839841.467443000	6	0x011b	84.3.251.104	84.3.251.102	44049	502
62	B	1618839841.472915000	6	0x031b	84.3.251.102	84.3.251.104	502	44049
63	A	1618839841.643900000	6	0x011b	84.3.251.105	84.3.251.103	59813	502
63	B	1618839841.648359000	6	0x031b	84.3.251.103	84.3.251.105	502	59813
97	A	1618839851.824879000	6	0x011b	84.3.251.102	84.3.251.101	59925	502
97	B	1618839851.830234000	6	0x031f	84.3.251.101	84.3.251.102	502	59925
64	A	1618839842.149814000	6	0x011b	84.3.251.102	84.3.251.101	46057	502
64	B	1618839842.155270000	6	0x031b	84.3.251.101	84.3.251.102	502	46057
65	A	1618839842.566213000	6	0x011b	84.3.251.104	84.3.251.102	58183	502
65	B	1618839842.570866000	6	0x031b	84.3.251.102	84.3.251.104	502	58183
67	A	1618839842.696669000	6	0x011b	84.3.251.103	84.3.251.102	40211	502
67	B	1618839842.701075000	6	0x031b	84.3.251.102	84.3.251.103	502	40211
68	A	1618839842.749222000	6	0x011b	84.3.251.105	84.3.251.103	35935	502
68	B	1618839842.753618000	6	0x031b	84.3.251.103	84.3.251.105	502	35935
70	A	1618839843.637032000	6	0x011b	84.3.251.102	84.3.251.101	39841	502
70	B	1618839843.641739000	6	0x031b	84.3.251.101	84.3.251.102	502	39841
71	A	1618839843.665453000	6	0x011b	84.3.251.104	84.3.251.102	36527	502
71	B	1618839843.669907000	6	0x031b	84.3.251.102	84.3.251.104	502	36527
72	A	1618839843.847154000	6	0x011b	84.3.251.105	84.3.251.103	38897	502
72	B	1618839843.877177000	6	0x031b	84.3.251.103	84.3.251.105	502	38897
73	A	1618839843.959794000	6	0x011b	84.3.251.103	84.3.251.102	36873	502
73	B	1618839843.964450000	6	0x031b	84.3.251.102	84.3.251.103	502	36873
74	A	1618839844.784883000	6	0x011b	84.3.251.104	84.3.251.102	35323	502
74	B	1618839844.789688000	6	0x031b	84.3.251.102	84.3.251.104	502	35323
75	A	1618839844.975138000	6	0x011b	84.3.251.105	84.3.251.103	47849	502
75	B	1618839844.979792000	6	0x031b	84.3.251.103	84.3.251.105	502	47849
76	A	1618839845.856660000	6	0x011b	84.3.251.103	84.3.251.102	42481	502
76	B	1618839845.861464000	6	0x031b	84.3.251.102	84.3.251.103	502	42481
77	A	1618839845.943581000	6	0x011b	84.3.251.102	84.3.251.101	40475	502
77	B	1618839845.948087000	6	0x031b	84.3.251.101	84.3.251.102	502	40475
78	A	1618839846.068383000	6	0x011b	84.3.251.104	84.3.251.102	45563	502
78	B	1618839846.073638000	6	0x031b	84.3.251.102	84.3.251.104	502	45563
80	A	1618839846.080243000	6	0x011b	84.3.251.105	84.3.251.103	41255	502
80	B	1618839846.087049000	6	0x031b	84.3.251.103	84.3.251.105	502	41255
81	A	1618839847.155643000	6	0x011b	84.3.251.103	84.3.251.102	59875	502
81	B	1618839847.160851000	6	0x031b	84.3.251.102	84.3.251.103	502	59875
82	A	1618839847.280065000	6	0x011b	84.3.251.104	84.3.251.102	59115	502
82	B	1618839847.284890000	6	0x031b	84.3.251.102	84.3.251.104	502	59115
83	A	1618839847.367214000	6	0x011b	84.3.251.105	84.3.251.103	40587	502
83	B	1618839847.371666000	6	0x031b	84.3.251.103	84.3.251.105	502	40587
84	A	1618839847.443072000	6	0x011b	84.3.251.102	84.3.251.101	38643	502
84	B	1618839847.447676000	6	0x031b	84.3.251.101	84.3.251.102	502	38643
85	A	1618839848.426043000	6	0x011b	84.3.251.103	84.3.251.102	56869	502
85	B	1618839848.430696000	6	0x031b	84.3.251.102	84.3.251.103	502	56869
86	A	1618839848.599034000	6	0x011b	84.3.251.105	84.3.251.103	60211	502
86	B	1618839848.603800000	6	0x031b	84.3.251.103	84.3.251.105	502	60211
87	A	1618839848.612245000	6	0x011b	84.3.251.104	84.3.251.102	49011	502
87	B	1618839848.617588000	6	0x031b	84.3.251.102	84.3.251.104	502	49011
88	A	1618839848.901431000	6	0x011b	84.3.251.102	84.3.251.101	54941	502
88	B	1618839848.906035000	6	0x031b	84.3.251.101	84.3.251.102	502	54941
90	A	1618839849.649596000	6	0x011b	84.3.251.103	84.3.251.102	43035	502
90	B	1618839849.654397000	6	0x031b	84.3.251.102	84.3.251.103	502	43035
91	A	1618839849.934507000	6	0x011b	84.3.251.105	84.3.251.103	34277	502
91	B	1618839849.939510000	6	0x031b	84.3.251.103	84.3.251.105	502	34277
92	A	1618839849.943359000	6	0x011b	84.3.251.104	84.3.251.102	34923	502
92	B	1618839849.948260000	6	0x031b	84.3.251.102	84.3.251.104	502	34923
93	A	1618839850.359292000	6	0x011b	84.3.251.102	84.3.251.101	47731	502
93	B	1618839850.363807000	6	0x031b	84.3.251.101	84.3.251.102	502	47731
94	A	1618839850.995659000	6	0x011b	84.3.251.103	84.3.251.102	59227	502
94	B	1618839851.000507000	6	0x031b	84.3.251.102	84.3.251.103	502	59227
95	A	1618839851.056990000	6	0x011b	84.3.251.104	84.3.251.102	42647	502
95	B	1618839851.061394000	6	0x031b	84.3.251.102	84.3.251.104	502	42647
96	A	1618839851.057641000	6	0x011b	84.3.251.105	84.3.251.103	56931	502
96	B	1618839851.066148000	6	0x031b	84.3.251.103	84.3.251.105	502	56931
98	A	1618839852.163136000	6	0x011b	84.3.251.104	84.3.251.102	35297	502
98	B	1618839852.167751000	6	0x031b	84.3.251.102	84.3.251.104	502	35297
99	A	1618839852.173318000	6	0x011b	84.3.251.105	84.3.251.103	37015	502
99	B	1618839852.180040000	6	0x031b	84.3.251.103	84.3.251.105	502	37015
100	A	1618839852.283542000	6	0x011b	84.3.251.103	84.3.251.102	43141	502
100	B	1618839852.288386000	6	0x031b	84.3.251.102	84.3.251.103	502	43141
6	A	1618839826.670707000	6	0x0002	84.3.251.101	84.3.251.18	59603	502
15	A	1618839829.674521000	6	0x0002	84.3.251.101	84.3.251.18	57677	502
24	A	1618839831.717274000	0	0x0000	-	-	0	0
24	B	1618839836.849354000	0	0x0000	-	-	0	0
34	A	1618839833.861813000	6	0x0002	84.3.251.101	84.3.251.18	34969	502
38	A	1618839834.789275000	0	0x0000	-	-	0	0
45	A	1618839836.862590000	6	0x0002	84.3.251.101	84.3.251.18	47249	502
56	A	1618839839.957617000	6	0x0002	84.3.251.101	84.3.251.18	35129	502
66	A	1618839842.684412000	6	0x00c2	84.3.251.20	84.3.251.18	61412	502
69	A	1618839842.958434000	6	0x0002	84.3.251.101	84.3.251.18	50949	502
30	A	1618839833.431941000	6	0x01db	84.3.251.20	84.3.251.18	61411	502
30	B	1618839836.459555000	6	0x021a	84.3.251.18	84.3.251.20	502	61411
25	A	1618839832.131864000	0	0x0000	-	-	0	0
25	B	1618839836.449293000	0	0x0000	-	-	0	0
79	A	1618839846.077341000	6	0x0002	84.3.251.101	84.3.251.18	35149	502
101	A	1618839853.268975000	6	0x011b	84.3.251.104	84.3.251.102	60333	502
101	B	1618839853.273635000	6	0x031b	84.3.251.102	84.3.251.104	502	60333
102	A	1618839853.280842000	6	0x011b	84.3.251.105	84.3.251.103	40857	502
102	B	1618839853.285839000	6	0x031b	84.3.251.103	84.3.251.105	502	40857
103	A	1618839853.287691000	6	0x011b	84.3.251.102	84.3.251.101	39127	502
103	B	1618839853.294195000	6	0x031b	84.3.251.101	84.3.251.102	502	39127
104	A	1618839853.540465000	6	0x011b	84.3.251.103	84.3.251.102	49375	502
104	B	1618839853.545119000	6	0x031b	84.3.251.102	84.3.251.103	502	49375
105	A	1618839854.370216000	6	0x011b	84.3.251.104	84.3.251.102	56981	502
105	B	1618839854.375069000	6	0x031b	84.3.251.102	84.3.251.104	502	56981
106	A	1618839854.389240000	6	0x011b	84.3.251.105	84.3.251.103	36527	502
106	B	1618839854.393634000	6	0x031b	84.3.251.103	84.3.251.105	502	36527
108	A	1618839854.870928000	6	0x011b	84.3.251.103	84.3.251.102	54261	502
108	B	1618839854.876030000	6	0x031b	84.3.251.102	84.3.251.103	502	54261
109	A	1618839854.896396000	6	0x011b	84.3.251.102	84.3.251.101	49841	502
109	B	1618839854.900749000	6	0x031b	84.3.251.101	84.3.251.102	502	49841
110	A	1618839855.471892000	6	0x011b	84.3.251.104	84.3.251.102	36865	502
110	B	1618839855.476605000	6	0x031b	84.3.251.102	84.3.251.104	502	36865
111	A	1618839855.492759000	6	0x011b	84.3.251.105	84.3.251.103	40059	502
111	B	1618839855.497163000	6	0x031b	84.3.251.103	84.3.251.105	502	40059
112	A	1618839856.128821000	6	0x011b	84.3.251.103	84.3.251.102	47253	502
112	B	1618839856.133826000	6	0x031b	84.3.251.102	84.3.251.103	502	47253
113	A	1618839856.473225000	6	0x011b	84.3.251.102	84.3.251.101	44087	502
113	B	1618839856.477924000	6	0x031b	84.3.251.101	84.3.251.102	502	44087
114	A	1618839856.577088000	6	0x011b	84.3.251.104	84.3.251.102	42169	502
114	B	1618839856.581957000	6	0x031b	84.3.251.102	84.3.251.104	502	42169
115	A	1618839856.598772000	6	0x011b	84.3.251.105	84.3.251.103	46585	502
115	B	1618839856.603229000	6	0x031b	84.3.251.103	84.3.251.105	502	46585
116	A	1618839857.392574000	6	0x011b	84.3.251.103	84.3.251.102	47515	502
116	B	1618839857.397478000	6	0x031b	84.3.251.102	84.3.251.103	502	47515
107	A	1618839854.414552000	6	0x011b	84.3.251.101	84.3.251.18	56255	502
107	B	1618839854.529396000	6	0x0212	84.3.251.18	84.3.251.101	502	56255
118	A	1618839857.679258000	6	0x011b	84.3.251.104	84.3.251.102	42131	502
118	B	1618839857.683712000	6	0x031b	84.3.251.102	84.3.251.104	502	42131
119	A	1618839857.700575000	6	0x011b	84.3.251.105	84.3.251.103	41113	502
119	B	1618839857.705229000	6	0x031b	84.3.251.103	84.3.251.105	502	41113
120	A	1618839857.937319000	6	0x011b	84.3.251.102	84.3.251.101	54703	502
120	B	1618839857.941873000	6	0x031b	84.3.251.101	84.3.251.102	502	54703
117	A	1618839857.630468000	6	0x0002	84.3.251.101	84.3.251.18	39115	502
121	A	1618839858.695871000	6	0x011b	84.3.251.103	84.3.251.102	58987	502
121	B	1618839858.700794000	6	0x031b	84.3.251.102	84.3.251.103	502	58987
122	A	1618839858.882272000	6	0x011b	84.3.251.104	84.3.251.102	52285	502
122	B	1618839858.887126000	6	0x031b	84.3.251.102	84.3.251.104	502	52285
123	A	1618839858.882475000	6	0x011b	84.3.251.105	84.3.251.103	44949	502
123	B	1618839858.891029000	6	0x031b	84.3.251.103	84.3.251.105	502	44949
89	A	1618839849.078477000	6	0x011b	84.3.251.101	84.3.251.18	53305	502
89	B	1618839850.219939000	6	0x0212	84.3.251.18	84.3.251.101	502	53305
124	A	1618839859.395655000	6	0x011b	84.3.251.102	84.3.251.101	40407	502
124	B	1618839859.401259000	6	0x031b	84.3.251.101	84.3.251.102	502	40407
125	A	1618839859.922285000	6	0x011b	84.3.251.103	84.3.251.102	43879	502
125	B	1618839859.956695000	6	0x031b	84.3.251.102	84.3.251.103	502	43879
126	A	1618839860.634130000	6	0x001a	84.3.251.101	84.3.251.18	53071	502
126	B	1618839860.749281000	6	0x0212	84.3.251.18	84.3.251.101	502	53071
127	A	1618839860.868571000	6	0x011b	84.3.251.102	84.3.251.101	59975	502
127	B	1618839860.874176000	6	0x031b	84.3.251.101	84.3.251.102	502	59975
128	A	1618839861.022299000	6	0x011b	84.3.251.105	84.3.251.103	43017	502
128	B	1618839861.026901000	6	0x031b	84.3.251.103	84.3.251.105	502	43017
129	A	1618839861.117975000	6	0x011b	84.3.251.104	84.3.251.102	36803	502
129	B	1618839861.122529000	6	0x031b	84.3.251.102	84.3.251.104	502	36803
44	A	1618839836.442029000	0	0x0000	-	-	0	0
130	A	1618839862.151336000	6	0x011b	84.3.251.103	84.3.251.102	32935	502
130	B	1618839862.155689000	6	0x031b	84.3.251.102	84.3.251.103	502	32935
131	A	1618839862.298588000	6	0x011b	84.3.251.104	84.3.251.102	54501	502
131	B	1618839862.303237000	6	0x031b	84.3.251.102	84.3.251.104	502	54501
132	A	1618839862.300796000	6	0x011b	84.3.251.105	84.3.251.103	40335	502
132	B	1618839862.306833000	6	0x031f	84.3.251.103	84.3.251.105	502	40335
5	A	1618839826.635727000	1	0x0000	84.3.251.20	84.3.251.18	0	0
5	B	1618839826.639786000	1	0x0000	84.3.251.18	84.3.251.20	0	0
133	A	1618839862.399885000	6	0x011b	84.3.251.102	84.3.251.101	34117	502
133	B	1618839862.404111000	6	0x031b	84.3.251.101	84.3.251.102	502	34117
