flowInd	%dir	timeFirst	l4Proto	tcpFlags	srcIP	dstIP	srcPort	dstPort
31	B	1618841311.690905000	6	0x071f	84.3.251.18	84.3.251.101	502	57655
36	A	1618841312.948382000	6	0x011b	84.3.251.101	84.3.251.18	35599	502
36	B	1618841312.960834000	6	0x071f	84.3.251.18	84.3.251.101	502	35599
37	A	1618841313.070123000	6	0x011b	84.3.251.101	84.3.251.18	39579	502
37	B	1618841313.080788000	6	0x071f	84.3.251.18	84.3.251.101	502	39579
38	A	1618841313.185185000	6	0x011b	84.3.251.101	84.3.251.18	39783	502
38	B	1618841313.190954000	6	0x071f	84.3.251.18	84.3.251.101	502	39783
44	A	1618841314.466569000	6	0x011b	84.3.251.101	84.3.251.18	49819	502
44	B	1618841314.480797000	6	0x071f	84.3.251.18	84.3.251.101	502	49819
45	A	1618841314.584373000	6	0x011b	84.3.251.101	84.3.251.18	41751	502
45	B	1618841314.590942000	6	0x071f	84.3.251.18	84.3.251.101	502	41751
46	A	1618841314.698869000	6	0x011b	84.3.251.101	84.3.251.18	53443	502
46	B	1618841314.710858000	6	0x071f	84.3.251.18	84.3.251.101	502	53443
49	A	1618841316.000260000	6	0x011b	84.3.251.101	84.3.251.18	48471	502
49	B	1618841316.010829000	6	0x071f	84.3.251.18	84.3.251.101	502	48471
51	A	1618841316.117518000	6	0x011b	84.3.251.101	84.3.251.18	49873	502
51	B	1618841316.130777000	6	0x071f	84.3.251.18	84.3.251.101	502	49873
4	A	1618841306.381464000	6	0x011b	84.3.251.104	84.3.251.102	34837	502
4	B	1618841306.386187000	6	0x031b	84.3.251.102	84.3.251.104	502	34837
52	A	1618841316.232409000	6	0x011b	84.3.251.101	84.3.251.18	57151	502
52	B	1618841316.240948000	6	0x071f	84.3.251.18	84.3.251.101	502	57151
8	A	1618841307.018076000	6	0x011b	84.3.251.103	84.3.251.102	35583	502
8	B	1618841307.049032000	6	0x031b	84.3.251.102	84.3.251.103	502	35583
10	A	1618841307.523826000	6	0x011b	84.3.251.102	84.3.251.101	34489	502
10	B	1618841307.528450000	6	0x031b	84.3.251.101	84.3.251.102	502	34489
11	A	1618841307.525649000	6	0x011b	84.3.251.104	84.3.251.102	36861	502
11	B	1618841307.531913000	6	0x031b	84.3.251.102	84.3.251.104	502	36861
12	A	1618841307.526962000	6	0x011b	84.3.251.105	84.3.251.103	32959	502
12	B	1618841307.535354000	6	0x031b	84.3.251.103	84.3.251.105	502	32959
56	A	1618841317.507352000	6	0x011b	84.3.251.101	84.3.251.18	44185	502
56	B	1618841317.520778000	6	0x071f	84.3.251.18	84.3.251.101	502	44185
57	A	1618841317.622120000	6	0x011b	84.3.251.101	84.3.251.18	57805	502
57	B	1618841317.630917000	6	0x071f	84.3.251.18	84.3.251.101	502	57805
59	A	1618841317.734452000	6	0x011b	84.3.251.101	84.3.251.18	49585	502
59	B	1618841317.740891000	6	0x071f	84.3.251.18	84.3.251.101	502	49585
13	A	1618841308.157071000	6	0x011b	84.3.251.103	84.3.251.102	33079	502
13	B	1618841308.186593000	6	0x031b	84.3.251.102	84.3.251.103	502	33079
17	A	1618841308.696198000	6	0x011b	84.3.251.105	84.3.251.103	32821	502
17	B	1618841308.700914000	6	0x031b	84.3.251.103	84.3.251.105	502	32821
18	A	1618841308.718887000	6	0x011b	84.3.251.104	84.3.251.102	59075	502
18	B	1618841308.723431000	6	0x031b	84.3.251.102	84.3.251.104	502	59075
61	A	1618841318.151162000	6	0x011b	84.3.251.104	84.3.251.102	44173	502
61	B	1618841318.156850000	6	0x031f	84.3.251.102	84.3.251.104	502	44173
19	A	1618841309.201415000	6	0x011b	84.3.251.102	84.3.251.101	58373	502
19	B	1618841309.205952000	6	0x031b	84.3.251.101	84.3.251.102	502	58373
62	A	1618841319.174038000	6	0x011b	84.3.251.101	84.3.251.18	41065	502
62	B	1618841319.180908000	6	0x071f	84.3.251.18	84.3.251.101	502	41065
65	A	1618841319.284673000	6	0x011b	84.3.251.101	84.3.251.18	54331	502
65	B	1618841319.300868000	6	0x071f	84.3.251.18	84.3.251.101	502	54331
66	A	1618841319.404284000	6	0x011b	84.3.251.101	84.3.251.18	38023	502
66	B	1618841319.410905000	6	0x071f	84.3.251.18	84.3.251.101	502	38023
21	A	1618841309.817735000	6	0x011b	84.3.251.104	84.3.251.102	38003	502
21	B	1618841309.822377000	6	0x031b	84.3.251.102	84.3.251.104	502	38003
22	A	1618841309.819342000	6	0x011b	84.3.251.105	84.3.251.103	42839	502
22	B	1618841309.826171000	6	0x031b	84.3.251.103	84.3.251.105	502	42839
71	A	1618841320.681291000	6	0x011b	84.3.251.101	84.3.251.18	56759	502
71	B	1618841320.690811000	6	0x071f	84.3.251.18	84.3.251.101	502	56759
26	A	1618841310.910059000	6	0x011b	84.3.251.102	84.3.251.101	49031	502
26	B	1618841310.914656000	6	0x031b	84.3.251.101	84.3.251.102	502	49031
72	A	1618841320.792298000	6	0x011b	84.3.251.101	84.3.251.18	35893	502
72	B	1618841320.800874000	6	0x071f	84.3.251.18	84.3.251.101	502	35893
27	A	1618841310.932156000	6	0x011b	84.3.251.104	84.3.251.102	60575	502
27	B	1618841310.936721000	6	0x031b	84.3.251.102	84.3.251.104	502	60575
28	A	1618841310.932161000	6	0x011b	84.3.251.105	84.3.251.103	46119	502
28	B	1618841310.940807000	6	0x031b	84.3.251.103	84.3.251.105	502	46119
73	A	1618841320.902042000	6	0x011b	84.3.251.101	84.3.251.18	40167	502
73	B	1618841320.910839000	6	0x071f	84.3.251.18	84.3.251.101	502	40167
32	A	1618841312.064715000	6	0x011b	84.3.251.105	84.3.251.103	33621	502
32	B	1618841312.069670000	6	0x031b	84.3.251.103	84.3.251.105	502	33621
33	A	1618841312.072168000	6	0x011b	84.3.251.104	84.3.251.102	33043	502
33	B	1618841312.078171000	6	0x031b	84.3.251.102	84.3.251.104	502	33043
78	A	1618841322.165368000	6	0x011b	84.3.251.101	84.3.251.18	54339	502
78	B	1618841322.170893000	6	0x071f	84.3.251.18	84.3.251.101	502	54339
79	A	1618841322.273681000	6	0x011b	84.3.251.101	84.3.251.18	47115	502
79	B	1618841322.280858000	6	0x071f	84.3.251.18	84.3.251.101	502	47115
80	A	1618841322.387607000	6	0x011b	84.3.251.101	84.3.251.18	60919	502
80	B	1618841322.400782000	6	0x071f	84.3.251.18	84.3.251.101	502	60919
35	A	1618841312.567586000	6	0x011b	84.3.251.102	84.3.251.101	57529	502
35	B	1618841312.572528000	6	0x031b	84.3.251.101	84.3.251.102	502	57529
39	A	1618841313.224045000	6	0x011b	84.3.251.104	84.3.251.102	38717	502
39	B	1618841313.228622000	6	0x031b	84.3.251.102	84.3.251.104	502	38717
40	A	1618841313.224652000	6	0x011b	84.3.251.105	84.3.251.103	35341	502
40	B	1618841313.232541000	6	0x031b	84.3.251.103	84.3.251.105	502	35341
53	A	1618841316.443373000	6	0x0006	84.3.251.103	84.3.251.102	49041	502
53	B	1618841316.453844000	6	0x0212	84.3.251.102	84.3.251.103	502	49041
85	A	1618841323.665109000	6	0x011b	84.3.251.101	84.3.251.18	55099	502
85	B	1618841323.674809000	6	0x071f	84.3.251.18	84.3.251.101	502	55099
89	A	1618841323.778519000	6	0x011b	84.3.251.101	84.3.251.18	37993	502
89	B	1618841323.790725000	6	0x071f	84.3.251.18	84.3.251.101	502	37993
41	A	1618841314.316960000	6	0x011b	84.3.251.102	84.3.251.101	38581	502
41	B	1618841314.321778000	6	0x031b	84.3.251.101	84.3.251.102	502	38581
42	A	1618841314.348419000	6	0x011b	84.3.251.105	84.3.251.103	51303	502
42	B	1618841314.352989000	6	0x031b	84.3.251.103	84.3.251.105	502	51303
43	A	1618841314.348653000	6	0x011b	84.3.251.104	84.3.251.102	38135	502
43	B	1618841314.356950000	6	0x031b	84.3.251.102	84.3.251.104	502	38135
90	A	1618841323.899168000	6	0x011b	84.3.251.101	84.3.251.18	35481	502
90	B	1618841323.910682000	6	0x071f	84.3.251.18	84.3.251.101	502	35481
95	A	1618841325.179167000	6	0x011b	84.3.251.101	84.3.251.18	33211	502
95	B	1618841325.190709000	6	0x071f	84.3.251.18	84.3.251.101	502	33211
96	A	1618841325.292358000	6	0x011b	84.3.251.101	84.3.251.18	54085	502
96	B	1618841325.300790000	6	0x071f	84.3.251.18	84.3.251.101	502	54085
47	A	1618841315.479961000	6	0x011b	84.3.251.104	84.3.251.102	35853	502
47	B	1618841315.484820000	6	0x031b	84.3.251.102	84.3.251.104	502	35853
48	A	1618841315.489283000	6	0x011b	84.3.251.105	84.3.251.103	39773	502
48	B	1618841315.494558000	6	0x031b	84.3.251.103	84.3.251.105	502	39773
97	A	1618841325.406117000	6	0x011b	84.3.251.101	84.3.251.18	50093	502
97	B	1618841325.420862000	6	0x071f	84.3.251.18	84.3.251.101	502	50093
20	A	1618841309.336667000	6	0x0006	84.3.251.103	84.3.251.102	57581	502
20	B	1618841309.357197000	6	0x0212	84.3.251.102	84.3.251.103	502	57581
50	A	1618841316.004170000	6	0x011b	84.3.251.102	84.3.251.101	42983	502
50	B	1618841316.009104000	6	0x031b	84.3.251.101	84.3.251.102	502	42983
54	A	1618841316.612777000	6	0x011b	84.3.251.105	84.3.251.103	49945	502
54	B	1618841316.617774000	6	0x031b	84.3.251.103	84.3.251.105	502	49945
55	A	1618841316.621013000	6	0x011b	84.3.251.104	84.3.251.102	47029	502
55	B	1618841316.625693000	6	0x031b	84.3.251.102	84.3.251.104	502	47029
102	A	1618841326.705415000	6	0x011b	84.3.251.101	84.3.251.18	52305	502
102	B	1618841326.720745000	6	0x071f	84.3.251.18	84.3.251.101	502	52305
103	A	1618841326.821384000	6	0x011b	84.3.251.101	84.3.251.18	41127	502
103	B	1618841326.830648000	6	0x071f	84.3.251.18	84.3.251.101	502	41127
104	A	1618841326.936029000	6	0x011b	84.3.251.101	84.3.251.18	53037	502
104	B	1618841326.950716000	6	0x071f	84.3.251.18	84.3.251.101	502	53037
58	A	1618841317.702975000	6	0x011b	84.3.251.102	84.3.251.101	36613	502
58	B	1618841317.707588000	6	0x031b	84.3.251.101	84.3.251.102	502	36613
34	A	1618841312.339576000	6	0x0006	84.3.251.103	84.3.251.102	44235	502
34	B	1618841312.356209000	6	0x0212	84.3.251.102	84.3.251.103	502	44235
60	A	1618841318.144006000	6	0x011b	84.3.251.105	84.3.251.103	59697	502
60	B	1618841318.148575000	6	0x031b	84.3.251.103	84.3.251.105	502	59697
112	A	1618841328.240259000	6	0x011b	84.3.251.101	84.3.251.18	36117	502
112	B	1618841328.250684000	6	0x071f	84.3.251.18	84.3.251.101	502	36117
113	A	1618841328.353879000	6	0x011b	84.3.251.101	84.3.251.18	52947	502
113	B	1618841328.360771000	6	0x071f	84.3.251.18	84.3.251.101	502	52947
114	A	1618841328.465916000	6	0x011b	84.3.251.101	84.3.251.18	55317	502
114	B	1618841328.480643000	6	0x071f	84.3.251.18	84.3.251.101	502	55317
63	A	1618841319.248744000	6	0x011b	84.3.251.105	84.3.251.103	43757	502
63	B	1618841319.253522000	6	0x031b	84.3.251.103	84.3.251.105	502	43757
64	A	1618841319.257906000	6	0x011b	84.3.251.104	84.3.251.102	56195	502
64	B	1618841319.261989000	6	0x031b	84.3.251.102	84.3.251.104	502	56195
68	A	1618841319.673969000	6	0x011b	84.3.251.102	84.3.251.101	44333	502
68	B	1618841319.678637000	6	0x031b	84.3.251.101	84.3.251.102	502	44333
119	A	1618841329.735105000	6	0x011b	84.3.251.101	84.3.251.18	34623	502
119	B	1618841329.750565000	6	0x071f	84.3.251.18	84.3.251.101	502	34623
120	A	1618841329.853800000	6	0x011b	84.3.251.101	84.3.251.18	40929	502
120	B	1618841329.860828000	6	0x071f	84.3.251.18	84.3.251.101	502	40929
121	A	1618841329.967914000	6	0x011b	84.3.251.101	84.3.251.18	43227	502
121	B	1618841329.980674000	6	0x071f	84.3.251.18	84.3.251.101	502	43227
69	A	1618841320.355039000	6	0x011b	84.3.251.105	84.3.251.103	41783	502
69	B	1618841320.359784000	6	0x031b	84.3.251.103	84.3.251.105	502	41783
70	A	1618841320.355044000	6	0x011b	84.3.251.104	84.3.251.102	52887	502
70	B	1618841320.363721000	6	0x031b	84.3.251.102	84.3.251.104	502	52887
67	A	1618841319.447122000	6	0x011b	84.3.251.103	84.3.251.102	41151	502
67	B	1618841319.462102000	6	0x031b	84.3.251.102	84.3.251.103	502	41151
74	A	1618841321.306336000	6	0x011b	84.3.251.102	84.3.251.101	34359	502
74	B	1618841321.310955000	6	0x031b	84.3.251.101	84.3.251.102	502	34359
125	A	1618841331.229395000	6	0x011b	84.3.251.101	84.3.251.18	58351	502
125	B	1618841331.240642000	6	0x071f	84.3.251.18	84.3.251.101	502	58351
75	A	1618841321.466277000	6	0x011b	84.3.251.105	84.3.251.103	51489	502
75	B	1618841321.471100000	6	0x031b	84.3.251.103	84.3.251.105	502	51489
126	A	1618841331.343803000	6	0x011b	84.3.251.101	84.3.251.18	50979	502
126	B	1618841331.350848000	6	0x071f	84.3.251.18	84.3.251.101	502	50979
76	A	1618841321.467436000	6	0x011b	84.3.251.104	84.3.251.102	41661	502
76	B	1618841321.474802000	6	0x031b	84.3.251.102	84.3.251.104	502	41661
77	A	1618841321.547770000	6	0x011b	84.3.251.103	84.3.251.102	60029	502
77	B	1618841321.566570000	6	0x031b	84.3.251.102	84.3.251.103	502	60029
130	A	1618841331.456355000	6	0x011b	84.3.251.105	84.3.251.103	57255	502
130	B	1618841331.462345000	6	0x031f	84.3.251.103	84.3.251.105	502	57255
131	A	1618841331.461970000	6	0x011b	84.3.251.101	84.3.251.18	40749	502
131	B	1618841331.480619000	6	0x071f	84.3.251.18	84.3.251.101	502	40749
81	A	1618841322.572824000	6	0x011b	84.3.251.104	84.3.251.102	40121	502
81	B	1618841322.577563000	6	0x031b	84.3.251.102	84.3.251.104	502	40121
82	A	1618841322.572987000	6	0x011b	84.3.251.105	84.3.251.103	58163	502
82	B	1618841322.581187000	6	0x031b	84.3.251.103	84.3.251.105	502	58163
83	A	1618841322.637612000	6	0x011b	84.3.251.103	84.3.251.102	43773	502
83	B	1618841322.655584000	6	0x031b	84.3.251.102	84.3.251.103	502	43773
135	A	1618841332.753182000	6	0x011b	84.3.251.101	84.3.251.18	37137	502
135	B	1618841332.760690000	6	0x071f	84.3.251.18	84.3.251.101	502	37137
84	A	1618841322.955683000	6	0x011b	84.3.251.102	84.3.251.101	39925	502
84	B	1618841322.960280000	6	0x031b	84.3.251.101	84.3.251.102	502	39925
136	A	1618841332.866517000	6	0x011b	84.3.251.101	84.3.251.18	34027	502
136	B	1618841332.880600000	6	0x071f	84.3.251.18	84.3.251.101	502	34027
86	A	1618841323.677910000	6	0x011b	84.3.251.104	84.3.251.102	33037	502
86	B	1618841323.683069000	6	0x031b	84.3.251.102	84.3.251.104	502	33037
87	A	1618841323.702871000	6	0x011b	84.3.251.105	84.3.251.103	43691	502
87	B	1618841323.707363000	6	0x031b	84.3.251.103	84.3.251.105	502	43691
137	A	1618841332.984795000	6	0x011b	84.3.251.101	84.3.251.18	44627	502
137	B	1618841332.990732000	6	0x071f	84.3.251.18	84.3.251.101	502	44627
88	A	1618841323.749005000	6	0x011b	84.3.251.103	84.3.251.102	56691	502
88	B	1618841323.766350000	6	0x031b	84.3.251.102	84.3.251.103	502	56691
142	A	1618841334.187721000	6	0x011b	84.3.251.101	84.3.251.18	52885	502
142	B	1618841334.200548000	6	0x071f	84.3.251.18	84.3.251.101	502	52885
143	A	1618841334.301824000	6	0x011b	84.3.251.101	84.3.251.18	48383	502
143	B	1618841334.310757000	6	0x071f	84.3.251.18	84.3.251.101	502	48383
91	A	1618841324.668110000	6	0x011b	84.3.251.102	84.3.251.101	46821	502
91	B	1618841324.672836000	6	0x031b	84.3.251.101	84.3.251.102	502	46821
92	A	1618841324.777447000	6	0x011b	84.3.251.104	84.3.251.102	41977	502
92	B	1618841324.781975000	6	0x031b	84.3.251.102	84.3.251.104	502	41977
93	A	1618841324.805844000	6	0x011b	84.3.251.105	84.3.251.103	43343	502
93	B	1618841324.810747000	6	0x031b	84.3.251.103	84.3.251.105	502	43343
94	A	1618841324.857737000	6	0x011b	84.3.251.103	84.3.251.102	43163	502
94	B	1618841324.870381000	6	0x031b	84.3.251.102	84.3.251.103	502	43163
144	A	1618841334.418822000	6	0x011b	84.3.251.101	84.3.251.18	33351	502
144	B	1618841334.430655000	6	0x071f	84.3.251.18	84.3.251.101	502	33351
149	A	1618841335.628834000	6	0x011b	84.3.251.101	84.3.251.18	38749	502
149	B	1618841335.640567000	6	0x071f	84.3.251.18	84.3.251.101	502	38749
150	A	1618841335.742622000	6	0x011b	84.3.251.101	84.3.251.18	49785	502
150	B	1618841335.750701000	6	0x071f	84.3.251.18	84.3.251.101	502	49785
98	A	1618841325.883348000	6	0x011b	84.3.251.104	84.3.251.102	53377	502
98	B	1618841325.888209000	6	0x031b	84.3.251.102	84.3.251.104	502	53377
99	A	1618841325.906054000	6	0x011b	84.3.251.105	84.3.251.103	33267	502
99	B	1618841325.910688000	6	0x031b	84.3.251.103	84.3.251.105	502	33267
100	A	1618841325.949377000	6	0x011b	84.3.251.103	84.3.251.102	41303	502
100	B	1618841325.968160000	6	0x031b	84.3.251.102	84.3.251.103	502	41303
151	A	1618841335.853618000	6	0x011b	84.3.251.101	84.3.251.18	43619	502
151	B	1618841335.860694000	6	0x071f	84.3.251.18	84.3.251.101	502	43619
101	A	1618841326.320487000	6	0x011b	84.3.251.102	84.3.251.101	47865	502
101	B	1618841326.325131000	6	0x031b	84.3.251.101	84.3.251.102	502	47865
105	A	1618841326.990980000	6	0x011b	84.3.251.104	84.3.251.102	51823	502
105	B	1618841326.995449000	6	0x031b	84.3.251.102	84.3.251.104	502	51823
106	A	1618841327.014239000	6	0x011b	84.3.251.105	84.3.251.103	46379	502
106	B	1618841327.018737000	6	0x031b	84.3.251.103	84.3.251.105	502	46379
107	A	1618841327.074267000	6	0x011b	84.3.251.103	84.3.251.102	51963	502
107	B	1618841327.086283000	6	0x031b	84.3.251.102	84.3.251.103	502	51963
156	A	1618841337.110916000	6	0x011b	84.3.251.101	84.3.251.18	41429	502
156	B	1618841337.120556000	6	0x071f	84.3.251.18	84.3.251.101	502	41429
157	A	1618841337.225175000	6	0x011b	84.3.251.101	84.3.251.18	59553	502
157	B	1618841337.230646000	6	0x071f	84.3.251.18	84.3.251.101	502	59553
108	A	1618841328.075432000	6	0x011b	84.3.251.102	84.3.251.101	37941	502
108	B	1618841328.080135000	6	0x031b	84.3.251.101	84.3.251.102	502	37941
109	A	1618841328.093312000	6	0x011b	84.3.251.104	84.3.251.102	36303	502
109	B	1618841328.098111000	6	0x031b	84.3.251.102	84.3.251.104	502	36303
110	A	1618841328.117458000	6	0x011b	84.3.251.105	84.3.251.103	56787	502
110	B	1618841328.121822000	6	0x031b	84.3.251.103	84.3.251.105	502	56787
111	A	1618841328.158247000	6	0x011b	84.3.251.103	84.3.251.102	34055	502
111	B	1618841328.174516000	6	0x031b	84.3.251.102	84.3.251.103	502	34055
159	A	1618841337.334811000	6	0x011b	84.3.251.101	84.3.251.18	51285	502
159	B	1618841337.340638000	6	0x071f	84.3.251.18	84.3.251.101	502	51285
164	A	1618841338.545553000	6	0x011b	84.3.251.101	84.3.251.18	58957	502
164	B	1618841338.560578000	6	0x071f	84.3.251.18	84.3.251.101	502	58957
167	A	1618841338.676853000	6	0x011b	84.3.251.101	84.3.251.18	48507	502
167	B	1618841338.690612000	6	0x071f	84.3.251.18	84.3.251.101	502	48507
115	A	1618841329.219919000	6	0x011b	84.3.251.104	84.3.251.102	42529	502
115	B	1618841329.224604000	6	0x031b	84.3.251.102	84.3.251.104	502	42529
116	A	1618841329.220138000	6	0x011b	84.3.251.105	84.3.251.103	33389	502
116	B	1618841329.228240000	6	0x031b	84.3.251.103	84.3.251.105	502	33389
117	A	1618841329.253537000	6	0x011b	84.3.251.103	84.3.251.102	37071	502
117	B	1618841329.271068000	6	0x031b	84.3.251.102	84.3.251.103	502	37071
168	A	1618841338.793229000	6	0x011b	84.3.251.101	84.3.251.18	59321	502
168	B	1618841338.800647000	6	0x071f	84.3.251.18	84.3.251.101	502	59321
118	A	1618841329.734457000	6	0x011b	84.3.251.102	84.3.251.101	38137	502
118	B	1618841329.738870000	6	0x031b	84.3.251.101	84.3.251.102	502	38137
172	A	1618841340.055356000	6	0x011b	84.3.251.101	84.3.251.18	38717	502
172	B	1618841340.070539000	6	0x071f	84.3.251.18	84.3.251.101	502	38717
173	A	1618841340.174230000	6	0x011b	84.3.251.101	84.3.251.18	52071	502
173	B	1618841340.180599000	6	0x071f	84.3.251.18	84.3.251.101	502	52071
122	A	1618841330.331983000	6	0x011b	84.3.251.105	84.3.251.103	52917	502
122	B	1618841330.336745000	6	0x031b	84.3.251.103	84.3.251.105	502	52917
123	A	1618841330.340773000	6	0x011b	84.3.251.104	84.3.251.102	51017	502
123	B	1618841330.346361000	6	0x031b	84.3.251.102	84.3.251.104	502	51017
124	A	1618841330.351585000	6	0x011b	84.3.251.103	84.3.251.102	52415	502
124	B	1618841330.366837000	6	0x031b	84.3.251.102	84.3.251.103	502	52415
175	A	1618841340.284282000	6	0x011b	84.3.251.101	84.3.251.18	36295	502
175	B	1618841340.290658000	6	0x071f	84.3.251.18	84.3.251.101	502	36295
127	A	1618841331.441256000	6	0x011b	84.3.251.102	84.3.251.101	38785	502
127	B	1618841331.446139000	6	0x031b	84.3.251.101	84.3.251.102	502	38785
129	A	1618841331.450311000	6	0x011b	84.3.251.104	84.3.251.102	36009	502
129	B	1618841331.458564000	6	0x031b	84.3.251.102	84.3.251.104	502	36009
128	A	1618841331.446678000	6	0x011b	84.3.251.103	84.3.251.102	55731	502
128	B	1618841331.469510000	6	0x031b	84.3.251.102	84.3.251.103	502	55731
179	A	1618841341.485833000	6	0x011b	84.3.251.101	84.3.251.18	36027	502
179	B	1618841341.500506000	6	0x071f	84.3.251.18	84.3.251.101	502	36027
180	A	1618841341.603867000	6	0x011b	84.3.251.101	84.3.251.18	55485	502
180	B	1618841341.610616000	6	0x071f	84.3.251.18	84.3.251.101	502	55485
181	A	1618841341.713677000	6	0x011b	84.3.251.101	84.3.251.18	51601	502
181	B	1618841341.720666000	6	0x071f	84.3.251.18	84.3.251.101	502	51601
132	A	1618841332.562742000	6	0x011b	84.3.251.104	84.3.251.102	57609	502
132	B	1618841332.567271000	6	0x031b	84.3.251.102	84.3.251.104	502	57609
133	A	1618841332.570704000	6	0x011b	84.3.251.105	84.3.251.103	43233	502
133	B	1618841332.575897000	6	0x031b	84.3.251.103	84.3.251.105	502	43233
134	A	1618841332.610263000	6	0x011b	84.3.251.103	84.3.251.102	53059	502
134	B	1618841332.622521000	6	0x031b	84.3.251.102	84.3.251.103	502	53059
184	A	1618841341.984547000	6	0x011b	84.3.251.104	84.3.251.102	35083	502
184	B	1618841341.988882000	6	0x031f	84.3.251.102	84.3.251.104	502	35083
186	A	1618841342.922123000	6	0x011b	84.3.251.101	84.3.251.18	57411	502
186	B	1618841342.930579000	6	0x071f	84.3.251.18	84.3.251.101	502	57411
138	A	1618841333.106286000	6	0x011b	84.3.251.102	84.3.251.101	43435	502
138	B	1618841333.110782000	6	0x031b	84.3.251.101	84.3.251.102	502	43435
188	A	1618841343.037437000	6	0x011b	84.3.251.101	84.3.251.18	37833	502
188	B	1618841343.050493000	6	0x071f	84.3.251.18	84.3.251.101	502	37833
191	A	1618841343.157466000	6	0x011b	84.3.251.101	84.3.251.18	47437	502
191	B	1618841343.170474000	6	0x071f	84.3.251.18	84.3.251.101	502	47437
192	A	1618841343.272686000	6	0x011b	84.3.251.101	84.3.251.18	47701	502
192	B	1618841343.280592000	6	0x071f	84.3.251.18	84.3.251.101	502	47701
139	A	1618841333.728650000	6	0x011b	84.3.251.103	84.3.251.102	48385	502
139	B	1618841333.751984000	6	0x031b	84.3.251.102	84.3.251.103	502	48385
140	A	1618841334.003163000	6	0x011b	84.3.251.105	84.3.251.103	33339	502
140	B	1618841334.008350000	6	0x031b	84.3.251.103	84.3.251.105	502	33339
141	A	1618841334.097600000	6	0x011b	84.3.251.104	84.3.251.102	56667	502
141	B	1618841334.102210000	6	0x031b	84.3.251.102	84.3.251.104	502	56667
197	A	1618841344.479630000	6	0x011b	84.3.251.101	84.3.251.18	47349	502
197	B	1618841344.490334000	6	0x071f	84.3.251.18	84.3.251.101	502	47349
198	A	1618841344.593000000	6	0x011b	84.3.251.101	84.3.251.18	49865	502
198	B	1618841344.600610000	6	0x071f	84.3.251.18	84.3.251.101	502	49865
199	A	1618841344.706872000	6	0x011b	84.3.251.101	84.3.251.18	55397	502
199	B	1618841344.720534000	6	0x071f	84.3.251.18	84.3.251.101	502	55397
145	A	1618841334.970563000	6	0x011b	84.3.251.103	84.3.251.102	54267	502
145	B	1618841334.999760000	6	0x031b	84.3.251.102	84.3.251.103	502	54267
146	A	1618841335.148703000	6	0x011b	84.3.251.105	84.3.251.103	44863	502
146	B	1618841335.153443000	6	0x031b	84.3.251.103	84.3.251.105	502	44863
147	A	1618841335.188705000	6	0x011b	84.3.251.102	84.3.251.101	42623	502
147	B	1618841335.193486000	6	0x031b	84.3.251.101	84.3.251.102	502	42623
148	A	1618841335.198983000	6	0x011b	84.3.251.104	84.3.251.102	33285	502
148	B	1618841335.203495000	6	0x031b	84.3.251.102	84.3.251.104	502	33285
200	A	1618841344.829651000	6	0x011b	84.3.251.101	84.3.251.18	48707	502
200	B	1618841344.840384000	6	0x071f	84.3.251.18	84.3.251.101	502	48707
204	A	1618841345.340239000	6	0x011b	84.3.251.105	84.3.251.103	52387	502
