flowInd	%dir	timeFirst	l4Proto	tcpFlags	srcIP	dstIP	srcPort	dstPort
38	B	1617987646.967827000	6	0x031b	84.3.251.101	84.3.251.102	502	47369
39	A	1617987647.445118000	6	0x011b	84.3.251.103	84.3.251.102	48023	502
39	B	1617987647.449631000	6	0x031b	84.3.251.102	84.3.251.103	502	48023
41	A	1617987647.713049000	6	0x011b	84.3.251.105	84.3.251.103	49951	502
41	B	1617987647.717737000	6	0x031b	84.3.251.103	84.3.251.105	502	49951
40	A	1617987647.706018000	6	0x011b	84.3.251.104	84.3.251.102	58845	502
40	B	1617987647.721535000	6	0x031b	84.3.251.102	84.3.251.104	502	58845
95	A	1617987657.820619000	6	0x011b	84.3.251.101	84.3.251.18	49433	502
95	B	1617987657.834508000	6	0x071f	84.3.251.18	84.3.251.101	502	49433
96	A	1617987657.936305000	6	0x011b	84.3.251.101	84.3.251.18	55357	502
96	B	1617987657.944662000	6	0x071f	84.3.251.18	84.3.251.101	502	55357
97	A	1617987658.048865000	6	0x011b	84.3.251.101	84.3.251.18	43099	502
97	B	1617987658.054629000	6	0x071f	84.3.251.18	84.3.251.101	502	43099
45	A	1617987648.432779000	6	0x011b	84.3.251.102	84.3.251.101	45217	502
45	B	1617987648.437146000	6	0x031b	84.3.251.101	84.3.251.102	502	45217
47	A	1617987648.656632000	6	0x011b	84.3.251.103	84.3.251.102	53257	502
47	B	1617987648.661071000	6	0x031b	84.3.251.102	84.3.251.103	502	53257
49	A	1617987649.008908000	6	0x011b	84.3.251.105	84.3.251.103	46207	502
49	B	1617987649.013732000	6	0x031b	84.3.251.103	84.3.251.105	502	46207
48	A	1617987648.981709000	6	0x011b	84.3.251.104	84.3.251.102	59777	502
48	B	1617987648.997830000	6	0x031b	84.3.251.102	84.3.251.104	502	59777
100	A	1617987658.162730000	6	0x011b	84.3.251.101	84.3.251.18	59725	502
100	B	1617987658.174482000	6	0x071f	84.3.251.18	84.3.251.101	502	59725
54	A	1617987650.064872000	6	0x011b	84.3.251.103	84.3.251.102	60745	502
54	B	1617987650.069405000	6	0x031b	84.3.251.102	84.3.251.103	502	60745
55	A	1617987650.079876000	6	0x011b	84.3.251.102	84.3.251.101	35183	502
55	B	1617987650.084533000	6	0x031b	84.3.251.101	84.3.251.102	502	35183
103	A	1617987660.135477000	6	0x011b	84.3.251.101	84.3.251.18	53495	502
103	B	1617987660.144472000	6	0x071f	84.3.251.18	84.3.251.101	502	53495
56	A	1617987650.347157000	6	0x011b	84.3.251.105	84.3.251.103	35197	502
56	B	1617987650.351674000	6	0x031b	84.3.251.103	84.3.251.105	502	35197
105	A	1617987660.246018000	6	0x011b	84.3.251.101	84.3.251.18	41229	502
105	B	1617987660.254498000	6	0x071f	84.3.251.18	84.3.251.101	502	41229
57	A	1617987650.357097000	6	0x011b	84.3.251.104	84.3.251.102	34467	502
57	B	1617987650.373621000	6	0x031b	84.3.251.102	84.3.251.104	502	34467
106	A	1617987660.354987000	6	0x011b	84.3.251.101	84.3.251.18	57175	502
106	B	1617987660.364587000	6	0x071f	84.3.251.18	84.3.251.101	502	57175
59	A	1617987651.389930000	6	0x011b	84.3.251.103	84.3.251.102	33669	502
59	B	1617987651.394427000	6	0x031b	84.3.251.102	84.3.251.103	502	33669
63	A	1617987651.578018000	6	0x011b	84.3.251.104	84.3.251.102	42593	502
63	B	1617987651.589601000	6	0x031b	84.3.251.102	84.3.251.104	502	42593
65	A	1617987651.724805000	6	0x011b	84.3.251.102	84.3.251.101	49287	502
65	B	1617987651.729417000	6	0x031b	84.3.251.101	84.3.251.102	502	49287
111	A	1617987661.805431000	6	0x011b	84.3.251.101	84.3.251.18	60707	502
111	B	1617987661.814471000	6	0x071f	84.3.251.18	84.3.251.101	502	60707
113	A	1617987661.920196000	6	0x011b	84.3.251.105	84.3.251.103	36143	502
113	B	1617987661.925576000	6	0x031f	84.3.251.103	84.3.251.105	502	36143
112	A	1617987661.916920000	6	0x011b	84.3.251.101	84.3.251.18	47999	502
112	B	1617987661.924390000	6	0x071f	84.3.251.18	84.3.251.101	502	47999
66	A	1617987652.606417000	6	0x011b	84.3.251.103	84.3.251.102	57055	502
66	B	1617987652.610970000	6	0x031b	84.3.251.102	84.3.251.103	502	57055
69	A	1617987652.843628000	6	0x011b	84.3.251.105	84.3.251.103	36023	502
69	B	1617987652.849484000	6	0x031b	84.3.251.103	84.3.251.105	502	36023
68	A	1617987652.813667000	6	0x011b	84.3.251.104	84.3.251.102	35831	502
68	B	1617987652.829694000	6	0x031b	84.3.251.102	84.3.251.104	502	35831
115	A	1617987662.026788000	6	0x011b	84.3.251.101	84.3.251.18	54821	502
115	B	1617987662.034370000	6	0x071f	84.3.251.18	84.3.251.101	502	54821
73	A	1617987653.175662000	6	0x011b	84.3.251.102	84.3.251.101	53121	502
73	B	1617987653.179983000	6	0x031b	84.3.251.101	84.3.251.102	502	53121
119	A	1617987663.326199000	6	0x011b	84.3.251.101	84.3.251.18	41615	502
119	B	1617987663.334503000	6	0x071f	84.3.251.18	84.3.251.101	502	41615
120	A	1617987663.436697000	6	0x011b	84.3.251.101	84.3.251.18	58977	502
120	B	1617987663.444484000	6	0x071f	84.3.251.18	84.3.251.101	502	58977
74	A	1617987653.940664000	6	0x011b	84.3.251.103	84.3.251.102	32989	502
74	B	1617987653.945160000	6	0x031b	84.3.251.102	84.3.251.103	502	32989
75	A	1617987653.972874000	6	0x011b	84.3.251.105	84.3.251.103	46535	502
75	B	1617987653.978854000	6	0x031b	84.3.251.103	84.3.251.105	502	46535
121	A	1617987663.549626000	6	0x011b	84.3.251.101	84.3.251.18	53401	502
121	B	1617987663.564379000	6	0x071f	84.3.251.18	84.3.251.101	502	53401
76	A	1617987654.125468000	6	0x011b	84.3.251.104	84.3.251.102	39247	502
76	B	1617987654.141495000	6	0x031b	84.3.251.102	84.3.251.104	502	39247
81	A	1617987654.705478000	6	0x011b	84.3.251.102	84.3.251.101	57423	502
81	B	1617987654.710074000	6	0x031b	84.3.251.101	84.3.251.102	502	57423
124	A	1617987664.827201000	6	0x011b	84.3.251.101	84.3.251.18	55849	502
124	B	1617987664.834439000	6	0x071f	84.3.251.18	84.3.251.101	502	55849
82	A	1617987655.074820000	6	0x011b	84.3.251.105	84.3.251.103	37693	502
82	B	1617987655.079041000	6	0x031b	84.3.251.103	84.3.251.105	502	37693
126	A	1617987664.941527000	6	0x011b	84.3.251.101	84.3.251.18	42849	502
126	B	1617987664.954215000	6	0x071f	84.3.251.18	84.3.251.101	502	42849
83	A	1617987655.129123000	6	0x011b	84.3.251.103	84.3.251.102	54213	502
83	B	1617987655.133617000	6	0x031b	84.3.251.102	84.3.251.103	502	54213
84	A	1617987655.362732000	6	0x011b	84.3.251.104	84.3.251.102	44847	502
84	B	1617987655.373636000	6	0x031b	84.3.251.102	84.3.251.104	502	44847
128	A	1617987665.058571000	6	0x011b	84.3.251.101	84.3.251.18	52847	502
128	B	1617987665.064479000	6	0x071f	84.3.251.18	84.3.251.101	502	52847
88	A	1617987656.176713000	6	0x011b	84.3.251.105	84.3.251.103	39629	502
88	B	1617987656.185032000	6	0x031b	84.3.251.103	84.3.251.105	502	39629
90	A	1617987656.306158000	6	0x011b	84.3.251.103	84.3.251.102	33615	502
90	B	1617987656.311616000	6	0x031b	84.3.251.102	84.3.251.103	502	33615
91	A	1617987656.330813000	6	0x011b	84.3.251.102	84.3.251.101	42951	502
91	B	1617987656.335542000	6	0x031b	84.3.251.101	84.3.251.102	502	42951
133	A	1617987666.346281000	6	0x011b	84.3.251.101	84.3.251.18	34957	502
133	B	1617987666.354418000	6	0x071f	84.3.251.18	84.3.251.101	502	34957
134	A	1617987666.458698000	6	0x011b	84.3.251.101	84.3.251.18	42193	502
134	B	1617987666.464393000	6	0x071f	84.3.251.18	84.3.251.101	502	42193
92	A	1617987656.726710000	6	0x011b	84.3.251.104	84.3.251.102	49279	502
92	B	1617987656.766339000	6	0x031b	84.3.251.102	84.3.251.104	502	49279
93	A	1617987657.289978000	6	0x011b	84.3.251.105	84.3.251.103	34073	502
93	B	1617987657.294752000	6	0x031b	84.3.251.103	84.3.251.105	502	34073
135	A	1617987666.565732000	6	0x011b	84.3.251.101	84.3.251.18	49799	502
135	B	1617987666.574374000	6	0x071f	84.3.251.18	84.3.251.101	502	49799
94	A	1617987657.775248000	6	0x011b	84.3.251.103	84.3.251.102	43341	502
94	B	1617987657.779766000	6	0x031b	84.3.251.102	84.3.251.103	502	43341
140	A	1617987667.853061000	6	0x011b	84.3.251.101	84.3.251.18	44719	502
140	B	1617987667.864254000	6	0x071f	84.3.251.18	84.3.251.101	502	44719
141	A	1617987667.964417000	6	0x011b	84.3.251.101	84.3.251.18	44623	502
141	B	1617987667.974162000	6	0x071f	84.3.251.18	84.3.251.101	502	44623
99	A	1617987658.120325000	6	0x011b	84.3.251.102	84.3.251.101	54145	502
99	B	1617987658.126354000	6	0x031b	84.3.251.101	84.3.251.102	502	54145
98	A	1617987658.083613000	6	0x011b	84.3.251.104	84.3.251.102	35563	502
98	B	1617987658.100237000	6	0x031b	84.3.251.102	84.3.251.104	502	35563
142	A	1617987668.078547000	6	0x011b	84.3.251.101	84.3.251.18	53165	502
142	B	1617987668.084326000	6	0x071f	84.3.251.18	84.3.251.101	502	53165
101	A	1617987659.325933000	6	0x011b	84.3.251.105	84.3.251.103	43743	502
101	B	1617987659.330980000	6	0x031b	84.3.251.103	84.3.251.105	502	43743
102	A	1617987659.334058000	6	0x011b	84.3.251.104	84.3.251.102	42451	502
102	B	1617987659.355036000	6	0x031b	84.3.251.102	84.3.251.104	502	42451
147	A	1617987669.360114000	6	0x011b	84.3.251.101	84.3.251.18	42043	502
147	B	1617987669.374171000	6	0x071f	84.3.251.18	84.3.251.101	502	42043
148	A	1617987669.476627000	6	0x011b	84.3.251.101	84.3.251.18	32995	502
148	B	1617987669.484331000	6	0x071f	84.3.251.18	84.3.251.101	502	32995
149	A	1617987669.596204000	6	0x011b	84.3.251.101	84.3.251.18	35989	502
149	B	1617987669.604368000	6	0x071f	84.3.251.18	84.3.251.101	502	35989
104	A	1617987660.192898000	6	0x011b	84.3.251.103	84.3.251.102	50155	502
104	B	1617987660.197225000	6	0x031b	84.3.251.102	84.3.251.103	502	50155
107	A	1617987660.426000000	6	0x011b	84.3.251.102	84.3.251.101	56247	502
107	B	1617987660.430884000	6	0x031b	84.3.251.101	84.3.251.102	502	56247
109	A	1617987660.768880000	6	0x011b	84.3.251.105	84.3.251.103	57461	502
109	B	1617987660.773235000	6	0x031b	84.3.251.103	84.3.251.105	502	57461
108	A	1617987660.729240000	6	0x011b	84.3.251.104	84.3.251.102	52993	502
108	B	1617987660.756700000	6	0x031b	84.3.251.102	84.3.251.104	502	52993
154	A	1617987670.886425000	6	0x011b	84.3.251.101	84.3.251.18	47869	502
154	B	1617987670.894317000	6	0x071f	84.3.251.18	84.3.251.101	502	47869
155	A	1617987671.007897000	6	0x011b	84.3.251.101	84.3.251.18	38921	502
155	B	1617987671.014239000	6	0x071f	84.3.251.18	84.3.251.101	502	38921
157	A	1617987671.115747000	6	0x011b	84.3.251.101	84.3.251.18	44315	502
157	B	1617987671.134183000	6	0x071f	84.3.251.18	84.3.251.101	502	44315
110	A	1617987661.771311000	6	0x011b	84.3.251.103	84.3.251.102	37369	502
110	B	1617987661.775877000	6	0x031b	84.3.251.102	84.3.251.103	502	37369
116	A	1617987662.117986000	6	0x011b	84.3.251.102	84.3.251.101	46649	502
116	B	1617987662.122831000	6	0x031b	84.3.251.101	84.3.251.102	502	46649
162	A	1617987672.522501000	6	0x011b	84.3.251.101	84.3.251.18	48555	502
162	B	1617987672.534103000	6	0x071f	84.3.251.18	84.3.251.101	502	48555
165	A	1617987672.639850000	6	0x011b	84.3.251.101	84.3.251.18	43809	502
165	B	1617987672.654208000	6	0x071f	84.3.251.18	84.3.251.101	502	43809
166	A	1617987672.756074000	6	0x011b	84.3.251.101	84.3.251.18	45823	502
166	B	1617987672.764187000	6	0x071f	84.3.251.18	84.3.251.101	502	45823
117	A	1617987662.963613000	6	0x011b	84.3.251.103	84.3.251.102	34197	502
117	B	1617987662.968432000	6	0x031b	84.3.251.102	84.3.251.103	502	34197
118	A	1617987663.202380000	6	0x011b	84.3.251.105	84.3.251.103	38213	502
118	B	1617987663.207074000	6	0x031b	84.3.251.103	84.3.251.105	502	38213
122	A	1617987663.577305000	6	0x011b	84.3.251.102	84.3.251.101	39853	502
122	B	1617987663.581785000	6	0x031b	84.3.251.101	84.3.251.102	502	39853
171	A	1617987674.013756000	6	0x011b	84.3.251.101	84.3.251.18	45061	502
171	B	1617987674.024088000	6	0x071f	84.3.251.18	84.3.251.101	502	45061
123	A	1617987664.246393000	6	0x011b	84.3.251.103	84.3.251.102	53535	502
123	B	1617987664.251241000	6	0x031b	84.3.251.102	84.3.251.103	502	53535
172	A	1617987674.124309000	6	0x011b	84.3.251.101	84.3.251.18	43275	502
172	B	1617987674.134268000	6	0x071f	84.3.251.18	84.3.251.101	502	43275
173	A	1617987674.238882000	6	0x011b	84.3.251.101	84.3.251.18	47791	502
173	B	1617987674.254059000	6	0x071f	84.3.251.18	84.3.251.101	502	47791
127	A	1617987665.037256000	6	0x011b	84.3.251.105	84.3.251.103	56379	502
127	B	1617987665.041786000	6	0x031b	84.3.251.103	84.3.251.105	502	56379
125	A	1617987664.928240000	6	0x011b	84.3.251.104	84.3.251.102	45431	502
125	B	1617987664.958642000	6	0x031b	84.3.251.102	84.3.251.104	502	45431
129	A	1617987665.122696000	6	0x011b	84.3.251.102	84.3.251.101	45223	502
129	B	1617987665.127123000	6	0x031b	84.3.251.101	84.3.251.102	502	45223
178	A	1617987675.522144000	6	0x011b	84.3.251.101	84.3.251.18	32789	502
178	B	1617987675.534002000	6	0x071f	84.3.251.18	84.3.251.101	502	32789
179	A	1617987675.640640000	6	0x011b	84.3.251.101	84.3.251.18	58893	502
179	B	1617987675.654039000	6	0x071f	84.3.251.18	84.3.251.101	502	58893
181	A	1617987675.755965000	6	0x011b	84.3.251.101	84.3.251.18	52385	502
181	B	1617987675.764161000	6	0x071f	84.3.251.18	84.3.251.101	502	52385
130	A	1617987666.026613000	6	0x011b	84.3.251.103	84.3.251.102	37923	502
130	B	1617987666.031526000	6	0x031b	84.3.251.102	84.3.251.103	502	37923
131	A	1617987666.113900000	6	0x011b	84.3.251.104	84.3.251.102	45241	502
131	B	1617987666.140242000	6	0x031b	84.3.251.102	84.3.251.104	502	45241
132	A	1617987666.318357000	6	0x011b	84.3.251.105	84.3.251.103	53265	502
132	B	1617987666.322808000	6	0x031b	84.3.251.103	84.3.251.105	502	53265
136	A	1617987666.622522000	6	0x011b	84.3.251.102	84.3.251.101	44689	502
136	B	1617987666.627009000	6	0x031b	84.3.251.101	84.3.251.102	502	44689
187	A	1617987677.085897000	6	0x011b	84.3.251.101	84.3.251.18	58627	502
187	B	1617987677.094141000	6	0x071f	84.3.251.18	84.3.251.101	502	58627
188	A	1617987677.199686000	6	0x011b	84.3.251.101	84.3.251.18	35395	502
188	B	1617987677.213952000	6	0x071f	84.3.251.18	84.3.251.101	502	35395
137	A	1617987667.477505000	6	0x011b	84.3.251.103	84.3.251.102	35741	502
137	B	1617987667.481967000	6	0x031b	84.3.251.102	84.3.251.103	502	35741
138	A	1617987667.548006000	6	0x011b	84.3.251.105	84.3.251.103	59909	502
138	B	1617987667.552765000	6	0x031b	84.3.251.103	84.3.251.105	502	59909
189	A	1617987677.316990000	6	0x011b	84.3.251.101	84.3.251.18	48057	502
189	B	1617987677.333935000	6	0x071f	84.3.251.18	84.3.251.101	502	48057
139	A	1617987667.611129000	6	0x011b	84.3.251.104	84.3.251.102	57117	502
139	B	1617987667.645892000	6	0x031b	84.3.251.102	84.3.251.104	502	57117
143	A	1617987668.144495000	6	0x011b	84.3.251.102	84.3.251.101	59321	502
143	B	1617987668.149223000	6	0x031b	84.3.251.101	84.3.251.102	502	59321
144	A	1617987668.634923000	6	0x011b	84.3.251.103	84.3.251.102	51651	502
144	B	1617987668.639340000	6	0x031b	84.3.251.102	84.3.251.103	502	51651
195	A	1617987678.608574000	6	0x011b	84.3.251.101	84.3.251.18	58373	502
195	B	1617987678.624082000	6	0x071f	84.3.251.18	84.3.251.101	502	58373
146	A	1617987668.826157000	6	0x011b	84.3.251.105	84.3.251.103	54483	502
146	B	1617987668.830386000	6	0x031b	84.3.251.103	84.3.251.105	502	54483
196	A	1617987678.728488000	6	0x011b	84.3.251.101	84.3.251.18	59173	502
196	B	1617987678.734080000	6	0x071f	84.3.251.18	84.3.251.101	502	59173
145	A	1617987668.806262000	6	0x011b	84.3.251.104	84.3.251.102	45855	502
145	B	1617987668.834662000	6	0x031b	84.3.251.102	84.3.251.104	502	45855
198	A	1617987678.837316000	6	0x011b	84.3.251.101	84.3.251.18	56131	502
198	B	1617987678.844061000	6	0x071f	84.3.251.18	84.3.251.101	502	56131
150	A	1617987669.775898000	6	0x011b	84.3.251.102	84.3.251.101	45429	502
150	B	1617987669.780381000	6	0x031b	84.3.251.101	84.3.251.102	502	45429
151	A	1617987669.867171000	6	0x011b	84.3.251.103	84.3.251.102	34237	502
151	B	1617987669.871488000	6	0x031b	84.3.251.102	84.3.251.103	502	34237
153	A	1617987670.112756000	6	0x011b	84.3.251.105	84.3.251.103	43327	502
153	B	1617987670.117449000	6	0x031b	84.3.251.103	84.3.251.105	502	43327
152	A	1617987670.009177000	6	0x011b	84.3.251.104	84.3.251.102	58773	502
152	B	1617987670.038781000	6	0x031b	84.3.251.102	84.3.251.104	502	58773
203	A	1617987680.112889000	6	0x011b	84.3.251.101	84.3.251.18	57939	502
203	B	1617987680.123937000	6	0x071f	84.3.251.18	84.3.251.101	502	57939
204	A	1617987680.232419000	6	0x011b	84.3.251.101	84.3.251.18	40227	502
204	B	1617987680.263976000	6	0x071f	84.3.251.18	84.3.251.101	502	40227
205	A	1617987680.369806000	6	0x011b	84.3.251.101	84.3.251.18	57131	502
