flowInd	%dir	timeFirst	l4Proto	tcpFlags	srcIP	dstIP	srcPort	dstPort
122	A	1617991303.809313000	6	0x011b	84.3.251.101	84.3.251.18	45819	502
122	B	1617991303.820160000	6	0x071f	84.3.251.18	84.3.251.101	502	45819
72	A	1617991293.979122000	6	0x011b	84.3.251.105	84.3.251.103	57657	502
72	B	1617991293.983927000	6	0x031b	84.3.251.103	84.3.251.105	502	57657
73	A	1617991294.002300000	6	0x011b	84.3.251.104	84.3.251.102	43585	502
73	B	1617991294.006765000	6	0x031b	84.3.251.102	84.3.251.104	502	43585
124	A	1617991303.926023000	6	0x011b	84.3.251.101	84.3.251.18	42557	502
124	B	1617991303.940308000	6	0x071f	84.3.251.18	84.3.251.101	502	42557
125	A	1617991304.043578000	6	0x011b	84.3.251.101	84.3.251.18	36353	502
125	B	1617991304.050336000	6	0x071f	84.3.251.18	84.3.251.101	502	36353
75	A	1617991294.818228000	6	0x011b	84.3.251.103	84.3.251.102	58527	502
75	B	1617991294.831157000	6	0x031b	84.3.251.102	84.3.251.103	502	58527
79	A	1617991295.164141000	6	0x011b	84.3.251.104	84.3.251.102	50327	502
79	B	1617991295.168843000	6	0x031b	84.3.251.102	84.3.251.104	502	50327
80	A	1617991295.175565000	6	0x011b	84.3.251.105	84.3.251.103	59827	502
80	B	1617991295.180831000	6	0x031b	84.3.251.103	84.3.251.105	502	59827
130	A	1617991305.301320000	6	0x011b	84.3.251.101	84.3.251.18	58651	502
130	B	1617991305.310368000	6	0x071f	84.3.251.18	84.3.251.101	502	58651
131	A	1617991305.411926000	6	0x011b	84.3.251.101	84.3.251.18	38165	502
131	B	1617991305.420314000	6	0x071f	84.3.251.18	84.3.251.101	502	38165
132	A	1617991305.523246000	6	0x011b	84.3.251.101	84.3.251.18	43917	502
132	B	1617991305.530236000	6	0x071f	84.3.251.18	84.3.251.101	502	43917
81	A	1617991295.951097000	6	0x011b	84.3.251.103	84.3.251.102	58207	502
81	B	1617991295.968832000	6	0x031b	84.3.251.102	84.3.251.103	502	58207
83	A	1617991296.267356000	6	0x011b	84.3.251.104	84.3.251.102	45859	502
83	B	1617991296.272245000	6	0x031b	84.3.251.102	84.3.251.104	502	45859
84	A	1617991296.277550000	6	0x011b	84.3.251.105	84.3.251.103	40927	502
84	B	1617991296.282344000	6	0x031b	84.3.251.103	84.3.251.105	502	40927
86	A	1617991296.444685000	6	0x011b	84.3.251.102	84.3.251.101	41119	502
86	B	1617991296.449223000	6	0x031b	84.3.251.101	84.3.251.102	502	41119
88	A	1617991297.105709000	6	0x011b	84.3.251.103	84.3.251.102	50349	502
88	B	1617991297.120083000	6	0x031b	84.3.251.102	84.3.251.103	502	50349
89	A	1617991297.367522000	6	0x011b	84.3.251.104	84.3.251.102	53909	502
89	B	1617991297.372232000	6	0x031b	84.3.251.102	84.3.251.104	502	53909
90	A	1617991297.378816000	6	0x011b	84.3.251.105	84.3.251.103	35161	502
90	B	1617991297.383486000	6	0x031b	84.3.251.103	84.3.251.105	502	35161
139	A	1617991307.317788000	6	0x011b	84.3.251.102	84.3.251.101	40865	502
139	B	1617991307.322488000	6	0x031f	84.3.251.101	84.3.251.102	502	40865
138	A	1617991307.314105000	6	0x011b	84.3.251.101	84.3.251.18	56917	502
138	B	1617991307.320297000	6	0x071f	84.3.251.18	84.3.251.101	502	56917
141	A	1617991307.425243000	6	0x011b	84.3.251.101	84.3.251.18	52471	502
141	B	1617991307.440088000	6	0x071f	84.3.251.18	84.3.251.101	502	52471
93	A	1617991297.913835000	6	0x011b	84.3.251.102	84.3.251.101	38451	502
93	B	1617991297.918437000	6	0x031b	84.3.251.101	84.3.251.102	502	38451
142	A	1617991307.543590000	6	0x011b	84.3.251.101	84.3.251.18	54533	502
142	B	1617991307.550242000	6	0x071f	84.3.251.18	84.3.251.101	502	54533
95	A	1617991298.219336000	6	0x011b	84.3.251.103	84.3.251.102	50457	502
95	B	1617991298.230504000	6	0x031b	84.3.251.102	84.3.251.103	502	50457
96	A	1617991298.485066000	6	0x011b	84.3.251.105	84.3.251.103	44401	502
96	B	1617991298.489614000	6	0x031b	84.3.251.103	84.3.251.105	502	44401
97	A	1617991298.486414000	6	0x011b	84.3.251.104	84.3.251.102	33879	502
97	B	1617991298.493504000	6	0x031b	84.3.251.102	84.3.251.104	502	33879
146	A	1617991308.820088000	6	0x011b	84.3.251.101	84.3.251.18	52445	502
146	B	1617991308.830164000	6	0x071f	84.3.251.18	84.3.251.101	502	52445
149	A	1617991308.933581000	6	0x011b	84.3.251.101	84.3.251.18	38127	502
149	B	1617991308.940167000	6	0x071f	84.3.251.18	84.3.251.101	502	38127
150	A	1617991309.046105000	6	0x011b	84.3.251.101	84.3.251.18	55213	502
150	B	1617991309.060126000	6	0x071f	84.3.251.18	84.3.251.101	502	55213
100	A	1617991299.353890000	6	0x011b	84.3.251.103	84.3.251.102	38243	502
100	B	1617991299.368204000	6	0x031b	84.3.251.102	84.3.251.103	502	38243
101	A	1617991299.401085000	6	0x011b	84.3.251.102	84.3.251.101	58977	502
101	B	1617991299.405798000	6	0x031b	84.3.251.101	84.3.251.102	502	58977
103	A	1617991299.703791000	6	0x011b	84.3.251.104	84.3.251.102	48491	502
103	B	1617991299.708433000	6	0x031b	84.3.251.102	84.3.251.104	502	48491
104	A	1617991299.726532000	6	0x011b	84.3.251.105	84.3.251.103	35453	502
104	B	1617991299.731004000	6	0x031b	84.3.251.103	84.3.251.105	502	35453
155	A	1617991310.375435000	6	0x011b	84.3.251.101	84.3.251.18	42283	502
155	B	1617991310.390119000	6	0x071f	84.3.251.18	84.3.251.101	502	42283
157	A	1617991310.492203000	6	0x011b	84.3.251.101	84.3.251.18	43799	502
157	B	1617991310.500153000	6	0x071f	84.3.251.18	84.3.251.101	502	43799
105	A	1617991300.605963000	6	0x011b	84.3.251.103	84.3.251.102	50665	502
105	B	1617991300.624012000	6	0x031b	84.3.251.102	84.3.251.103	502	50665
107	A	1617991300.807752000	6	0x011b	84.3.251.104	84.3.251.102	55491	502
107	B	1617991300.812507000	6	0x031b	84.3.251.102	84.3.251.104	502	55491
108	A	1617991300.836286000	6	0x011b	84.3.251.105	84.3.251.103	56751	502
108	B	1617991300.840718000	6	0x031b	84.3.251.103	84.3.251.105	502	56751
158	A	1617991310.602654000	6	0x011b	84.3.251.101	84.3.251.18	56697	502
158	B	1617991310.610233000	6	0x071f	84.3.251.18	84.3.251.101	502	56697
111	A	1617991301.100925000	6	0x011b	84.3.251.102	84.3.251.101	45581	502
111	B	1617991301.105862000	6	0x031b	84.3.251.101	84.3.251.102	502	45581
112	A	1617991301.654109000	6	0x011b	84.3.251.103	84.3.251.102	60659	502
112	B	1617991301.672334000	6	0x031b	84.3.251.102	84.3.251.103	502	60659
113	A	1617991301.911430000	6	0x011b	84.3.251.104	84.3.251.102	50451	502
113	B	1617991301.916110000	6	0x031b	84.3.251.102	84.3.251.104	502	50451
114	A	1617991301.937676000	6	0x011b	84.3.251.105	84.3.251.103	55343	502
114	B	1617991301.942335000	6	0x031b	84.3.251.103	84.3.251.105	502	55343
162	A	1617991311.856263000	6	0x011b	84.3.251.101	84.3.251.18	37833	502
162	B	1617991311.870082000	6	0x071f	84.3.251.18	84.3.251.101	502	37833
163	A	1617991311.974106000	6	0x011b	84.3.251.101	84.3.251.18	59569	502
163	B	1617991311.980223000	6	0x071f	84.3.251.18	84.3.251.101	502	59569
164	A	1617991312.082447000	6	0x011b	84.3.251.101	84.3.251.18	50925	502
164	B	1617991312.090149000	6	0x071f	84.3.251.18	84.3.251.101	502	50925
118	A	1617991302.564070000	6	0x011b	84.3.251.102	84.3.251.101	53171	502
118	B	1617991302.568491000	6	0x031b	84.3.251.101	84.3.251.102	502	53171
119	A	1617991302.782668000	6	0x011b	84.3.251.103	84.3.251.102	37829	502
119	B	1617991302.799202000	6	0x031b	84.3.251.102	84.3.251.103	502	37829
120	A	1617991303.031619000	6	0x011b	84.3.251.104	84.3.251.102	60585	502
120	B	1617991303.036182000	6	0x031b	84.3.251.102	84.3.251.104	502	60585
121	A	1617991303.047300000	6	0x011b	84.3.251.105	84.3.251.103	35477	502
121	B	1617991303.051918000	6	0x031b	84.3.251.103	84.3.251.105	502	35477
168	A	1617991313.343300000	6	0x011b	84.3.251.101	84.3.251.18	35119	502
168	B	1617991313.350142000	6	0x071f	84.3.251.18	84.3.251.101	502	35119
171	A	1617991313.454487000	6	0x011b	84.3.251.101	84.3.251.18	47481	502
171	B	1617991313.460097000	6	0x071f	84.3.251.18	84.3.251.101	502	47481
123	A	1617991303.882509000	6	0x011b	84.3.251.103	84.3.251.102	36901	502
123	B	1617991303.894945000	6	0x031b	84.3.251.102	84.3.251.103	502	36901
126	A	1617991304.117047000	6	0x011b	84.3.251.102	84.3.251.101	32889	502
126	B	1617991304.121736000	6	0x031b	84.3.251.101	84.3.251.102	502	32889
172	A	1617991313.562941000	6	0x011b	84.3.251.101	84.3.251.18	48809	502
172	B	1617991313.570177000	6	0x071f	84.3.251.18	84.3.251.101	502	48809
127	A	1617991304.158886000	6	0x011b	84.3.251.105	84.3.251.103	43895	502
127	B	1617991304.163631000	6	0x031b	84.3.251.103	84.3.251.105	502	43895
128	A	1617991304.241262000	6	0x011b	84.3.251.104	84.3.251.102	40187	502
128	B	1617991304.245624000	6	0x031b	84.3.251.102	84.3.251.104	502	40187
129	A	1617991304.899044000	6	0x011b	84.3.251.103	84.3.251.102	45441	502
129	B	1617991304.911859000	6	0x031b	84.3.251.102	84.3.251.103	502	45441
177	A	1617991314.846375000	6	0x011b	84.3.251.101	84.3.251.18	36953	502
177	B	1617991314.860108000	6	0x071f	84.3.251.18	84.3.251.101	502	36953
178	A	1617991314.968499000	6	0x011b	84.3.251.101	84.3.251.18	46041	502
178	B	1617991314.980031000	6	0x071f	84.3.251.18	84.3.251.101	502	46041
179	A	1617991315.082717000	6	0x011b	84.3.251.101	84.3.251.18	33241	502
179	B	1617991315.090036000	6	0x071f	84.3.251.18	84.3.251.101	502	33241
133	A	1617991305.577139000	6	0x011b	84.3.251.102	84.3.251.101	50145	502
133	B	1617991305.581983000	6	0x031b	84.3.251.101	84.3.251.102	502	50145
134	A	1617991305.788135000	6	0x011b	84.3.251.105	84.3.251.103	37579	502
134	B	1617991305.792880000	6	0x031b	84.3.251.103	84.3.251.105	502	37579
135	A	1617991306.269786000	6	0x011b	84.3.251.104	84.3.251.102	54851	502
135	B	1617991306.274203000	6	0x031b	84.3.251.102	84.3.251.104	502	54851
184	A	1617991316.379420000	6	0x011b	84.3.251.101	84.3.251.18	35813	502
184	B	1617991316.389903000	6	0x071f	84.3.251.18	84.3.251.101	502	35813
185	A	1617991316.497675000	6	0x011b	84.3.251.101	84.3.251.18	57665	502
185	B	1617991316.509967000	6	0x071f	84.3.251.18	84.3.251.101	502	57665
186	A	1617991316.616128000	6	0x011b	84.3.251.101	84.3.251.18	60463	502
186	B	1617991316.629926000	6	0x071f	84.3.251.18	84.3.251.101	502	60463
136	A	1617991306.921119000	6	0x011b	84.3.251.105	84.3.251.103	36325	502
136	B	1617991306.925850000	6	0x031b	84.3.251.103	84.3.251.105	502	36325
137	A	1617991306.935298000	6	0x011b	84.3.251.103	84.3.251.102	50455	502
137	B	1617991306.951658000	6	0x031b	84.3.251.102	84.3.251.103	502	50455
189	A	1617991316.823878000	6	0x011b	84.3.251.104	84.3.251.102	56465	502
189	B	1617991316.831356000	6	0x031f	84.3.251.102	84.3.251.104	502	56465
140	A	1617991307.371846000	6	0x011b	84.3.251.104	84.3.251.102	33513	502
140	B	1617991307.376366000	6	0x031b	84.3.251.102	84.3.251.104	502	33513
143	A	1617991307.925585000	6	0x011b	84.3.251.103	84.3.251.102	50819	502
143	B	1617991307.943599000	6	0x031b	84.3.251.102	84.3.251.103	502	50819
190	A	1617991317.928257000	6	0x011b	84.3.251.101	84.3.251.18	47077	502
190	B	1617991317.939876000	6	0x071f	84.3.251.18	84.3.251.101	502	47077
144	A	1617991308.078449000	6	0x011b	84.3.251.105	84.3.251.103	53373	502
144	B	1617991308.083518000	6	0x031b	84.3.251.103	84.3.251.105	502	53373
193	A	1617991318.052128000	6	0x011b	84.3.251.101	84.3.251.18	33577	502
193	B	1617991318.060097000	6	0x071f	84.3.251.18	84.3.251.101	502	33577
194	A	1617991318.164171000	6	0x011b	84.3.251.101	84.3.251.18	40145	502
194	B	1617991318.169990000	6	0x071f	84.3.251.18	84.3.251.101	502	40145
145	A	1617991308.472025000	6	0x011b	84.3.251.104	84.3.251.102	60103	502
145	B	1617991308.477509000	6	0x031b	84.3.251.102	84.3.251.104	502	60103
147	A	1617991308.827388000	6	0x011b	84.3.251.102	84.3.251.101	49197	502
147	B	1617991308.832576000	6	0x031b	84.3.251.101	84.3.251.102	502	49197
148	A	1617991308.927311000	6	0x011b	84.3.251.103	84.3.251.102	47423	502
148	B	1617991308.942409000	6	0x031b	84.3.251.102	84.3.251.103	502	47423
151	A	1617991309.211421000	6	0x011b	84.3.251.105	84.3.251.103	57983	502
151	B	1617991309.216617000	6	0x031b	84.3.251.103	84.3.251.105	502	57983
152	A	1617991309.585077000	6	0x011b	84.3.251.104	84.3.251.102	53095	502
152	B	1617991309.589910000	6	0x031b	84.3.251.102	84.3.251.104	502	53095
199	A	1617991319.457172000	6	0x011b	84.3.251.101	84.3.251.18	35081	502
