flowInd	%dir	timeFirst	l4Proto	tcpFlags	srcIP	dstIP	srcPort	dstPort
19	A	1617985584.084534000	6	0x011b	84.3.251.102	84.3.251.101	52051	502
19	B	1617985584.098936000	6	0x031b	84.3.251.101	84.3.251.102	502	52051
20	A	1617985585.577851000	6	0x011b	84.3.251.102	84.3.251.101	34981	502
20	B	1617985585.594085000	6	0x031b	84.3.251.101	84.3.251.102	502	34981
21	A	1617985587.063322000	6	0x011b	84.3.251.102	84.3.251.101	46047	502
21	B	1617985587.073978000	6	0x031b	84.3.251.101	84.3.251.102	502	46047
22	A	1617985588.553924000	6	0x011b	84.3.251.102	84.3.251.101	59929	502
22	B	1617985588.570007000	6	0x031b	84.3.251.101	84.3.251.102	502	59929
23	A	1617985590.058933000	6	0x011b	84.3.251.102	84.3.251.101	46219	502
23	B	1617985590.073193000	6	0x031b	84.3.251.101	84.3.251.102	502	46219
24	A	1617985591.552712000	6	0x011b	84.3.251.102	84.3.251.101	49951	502
24	B	1617985591.568942000	6	0x031b	84.3.251.101	84.3.251.102	502	49951
25	A	1617985593.058099000	6	0x011b	84.3.251.102	84.3.251.101	43145	502
25	B	1617985593.073864000	6	0x031b	84.3.251.101	84.3.251.102	502	43145
26	A	1617985594.546150000	6	0x011b	84.3.251.102	84.3.251.101	49287	502
26	B	1617985594.561342000	6	0x031b	84.3.251.101	84.3.251.102	502	49287
27	A	1617985596.032180000	6	0x011b	84.3.251.102	84.3.251.101	39017	502
27	B	1617985596.048993000	6	0x031b	84.3.251.101	84.3.251.102	502	39017
28	A	1617985597.543550000	6	0x011b	84.3.251.102	84.3.251.101	44537	502
28	B	1617985597.560154000	6	0x031b	84.3.251.101	84.3.251.102	502	44537
29	A	1617985599.028860000	6	0x011b	84.3.251.102	84.3.251.101	46193	502
29	B	1617985599.041247000	6	0x031b	84.3.251.101	84.3.251.102	502	46193
30	A	1617985600.524378000	6	0x011b	84.3.251.102	84.3.251.101	47575	502
30	B	1617985600.536186000	6	0x031b	84.3.251.101	84.3.251.102	502	47575
31	A	1617985602.004273000	6	0x011b	84.3.251.102	84.3.251.101	47051	502
31	B	1617985602.036731000	6	0x031b	84.3.251.101	84.3.251.102	502	47051
32	A	1617985603.558595000	6	0x011b	84.3.251.102	84.3.251.101	50343	502
32	B	1617985603.581546000	6	0x031b	84.3.251.101	84.3.251.102	502	50343
33	A	1617985605.088982000	6	0x011b	84.3.251.102	84.3.251.101	46907	502
33	B	1617985605.117422000	6	0x031b	84.3.251.101	84.3.251.102	502	46907
34	A	1617985606.631003000	6	0x011b	84.3.251.102	84.3.251.101	33495	502
34	B	1617985606.655064000	6	0x031b	84.3.251.101	84.3.251.102	502	33495
35	A	1617985608.202006000	6	0x011b	84.3.251.102	84.3.251.101	51593	502
35	B	1617985608.233470000	6	0x031b	84.3.251.101	84.3.251.102	502	51593
36	A	1617985609.731022000	6	0x011b	84.3.251.102	84.3.251.101	43365	502
36	B	1617985609.756033000	6	0x031b	84.3.251.101	84.3.251.102	502	43365
37	A	1617985611.262043000	6	0x011b	84.3.251.102	84.3.251.101	47151	502
37	B	1617985611.276325000	6	0x031b	84.3.251.101	84.3.251.102	502	47151
38	A	1617985612.778839000	6	0x011b	84.3.251.102	84.3.251.101	35963	502
38	B	1617985612.795985000	6	0x031b	84.3.251.101	84.3.251.102	502	35963
39	A	1617985614.310956000	6	0x011b	84.3.251.102	84.3.251.101	45983	502
39	B	1617985614.327562000	6	0x031b	84.3.251.101	84.3.251.102	502	45983
40	A	1617985615.806677000	6	0x011b	84.3.251.102	84.3.251.101	35943	502
40	B	1617985615.822121000	6	0x031b	84.3.251.101	84.3.251.102	502	35943
41	A	1617985617.313842000	6	0x011b	84.3.251.102	84.3.251.101	59579	502
41	B	1617985617.331923000	6	0x031b	84.3.251.101	84.3.251.102	502	59579
42	A	1617985618.811276000	6	0x011b	84.3.251.102	84.3.251.101	46385	502
42	B	1617985618.826733000	6	0x031b	84.3.251.101	84.3.251.102	502	46385
43	A	1617985620.311797000	6	0x011b	84.3.251.102	84.3.251.101	52429	502
43	B	1617985620.331133000	6	0x031b	84.3.251.101	84.3.251.102	502	52429
44	A	1617985621.802187000	6	0x011b	84.3.251.102	84.3.251.101	49347	502
44	B	1617985621.818840000	6	0x031b	84.3.251.101	84.3.251.102	502	49347
45	A	1617985623.308181000	6	0x011b	84.3.251.102	84.3.251.101	44833	502
45	B	1617985623.321450000	6	0x031b	84.3.251.101	84.3.251.102	502	44833
46	A	1617985624.807740000	6	0x011b	84.3.251.102	84.3.251.101	52611	502
46	B	1617985624.825870000	6	0x031b	84.3.251.101	84.3.251.102	502	52611
47	A	1617985626.300094000	6	0x011b	84.3.251.102	84.3.251.101	40129	502
47	B	1617985626.313375000	6	0x031b	84.3.251.101	84.3.251.102	502	40129
48	A	1617985627.794335000	6	0x011b	84.3.251.102	84.3.251.101	49391	502
48	B	1617985627.810236000	6	0x031b	84.3.251.101	84.3.251.102	502	49391
49	A	1617985629.312723000	6	0x011b	84.3.251.102	84.3.251.101	37659	502
49	B	1617985629.329411000	6	0x031b	84.3.251.101	84.3.251.102	502	37659
50	A	1617985630.808278000	6	0x011b	84.3.251.102	84.3.251.101	32937	502
50	B	1617985630.824360000	6	0x031b	84.3.251.101	84.3.251.102	502	32937
51	A	1617985632.300262000	6	0x011b	84.3.251.102	84.3.251.101	49689	502
51	B	1617985632.313680000	6	0x031b	84.3.251.101	84.3.251.102	502	49689
52	A	1617985633.808559000	6	0x011b	84.3.251.102	84.3.251.101	49469	502
52	B	1617985633.824425000	6	0x031b	84.3.251.101	84.3.251.102	502	49469
53	A	1617985635.308026000	6	0x011b	84.3.251.102	84.3.251.101	51213	502
53	B	1617985635.322382000	6	0x031b	84.3.251.101	84.3.251.102	502	51213
54	A	1617985636.793685000	6	0x011b	84.3.251.102	84.3.251.101	39649	502
54	B	1617985636.807851000	6	0x031b	84.3.251.101	84.3.251.102	502	39649
55	A	1617985638.293305000	6	0x011b	84.3.251.102	84.3.251.101	46681	502
55	B	1617985638.311286000	6	0x031b	84.3.251.101	84.3.251.102	502	46681
56	A	1617985639.793734000	6	0x011b	84.3.251.102	84.3.251.101	37781	502
56	B	1617985639.808676000	6	0x031b	84.3.251.101	84.3.251.102	502	37781
57	A	1617985641.306432000	6	0x011b	84.3.251.102	84.3.251.101	33753	502
57	B	1617985641.319680000	6	0x031b	84.3.251.101	84.3.251.102	502	33753
58	A	1617985642.804446000	6	0x011b	84.3.251.102	84.3.251.101	59381	502
58	B	1617985642.815122000	6	0x031b	84.3.251.101	84.3.251.102	502	59381
59	A	1617985644.296770000	6	0x011b	84.3.251.102	84.3.251.101	40729	502
59	B	1617985644.311530000	6	0x031b	84.3.251.101	84.3.251.102	502	40729
60	A	1617985645.796505000	6	0x011b	84.3.251.102	84.3.251.101	39297	502
60	B	1617985645.815703000	6	0x031b	84.3.251.101	84.3.251.102	502	39297
61	A	1617985647.299527000	6	0x011b	84.3.251.102	84.3.251.101	43831	502
61	B	1617985647.310676000	6	0x031b	84.3.251.101	84.3.251.102	502	43831
62	A	1617985648.796671000	6	0x011b	84.3.251.102	84.3.251.101	36001	502
62	B	1617985648.814835000	6	0x031b	84.3.251.101	84.3.251.102	502	36001
63	A	1617985650.294620000	6	0x011b	84.3.251.102	84.3.251.101	33927	502
63	B	1617985650.311467000	6	0x031b	84.3.251.101	84.3.251.102	502	33927
64	A	1617985651.803521000	6	0x011b	84.3.251.102	84.3.251.101	56427	502
64	B	1617985651.814692000	6	0x031b	84.3.251.101	84.3.251.102	502	56427
65	A	1617985653.295468000	6	0x011b	84.3.251.102	84.3.251.101	44711	502
65	B	1617985653.310116000	6	0x031b	84.3.251.101	84.3.251.102	502	44711
66	A	1617985654.792173000	6	0x011b	84.3.251.102	84.3.251.101	34007	502
66	B	1617985654.807033000	6	0x031b	84.3.251.101	84.3.251.102	502	34007
67	A	1617985656.294575000	6	0x011b	84.3.251.102	84.3.251.101	46271	502
67	B	1617985656.310809000	6	0x031b	84.3.251.101	84.3.251.102	502	46271
68	A	1617985657.789310000	6	0x011b	84.3.251.102	84.3.251.101	33045	502
68	B	1617985657.806635000	6	0x031b	84.3.251.101	84.3.251.102	502	33045
69	A	1617985659.299228000	6	0x011b	84.3.251.102	84.3.251.101	32791	502
69	B	1617985659.317629000	6	0x031b	84.3.251.101	84.3.251.102	502	32791
70	A	1617985660.838422000	6	0x011b	84.3.251.102	84.3.251.101	56219	502
70	B	1617985660.855792000	6	0x031b	84.3.251.101	84.3.251.102	502	56219
71	A	1617985662.392902000	6	0x011b	84.3.251.102	84.3.251.101	47109	502
71	B	1617985662.424875000	6	0x031b	84.3.251.101	84.3.251.102	502	47109
72	A	1617985663.941892000	6	0x011b	84.3.251.102	84.3.251.101	41781	502
72	B	1617985663.960314000	6	0x031b	84.3.251.101	84.3.251.102	502	41781
73	A	1617985665.592263000	6	0x011b	84.3.251.102	84.3.251.101	50169	502
73	B	1617985665.617843000	6	0x031b	84.3.251.101	84.3.251.102	502	50169
74	A	1617985667.140512000	6	0x011b	84.3.251.102	84.3.251.101	52951	502
74	B	1617985667.168634000	6	0x031b	84.3.251.101	84.3.251.102	502	52951
75	A	1617985668.690204000	6	0x011b	84.3.251.102	84.3.251.101	48423	502
75	B	1617985668.721568000	6	0x031b	84.3.251.101	84.3.251.102	502	48423
76	A	1617985670.242798000	6	0x011b	84.3.251.102	84.3.251.101	40719	502
76	B	1617985670.277127000	6	0x031b	84.3.251.101	84.3.251.102	502	40719
77	A	1617985671.781039000	6	0x011b	84.3.251.102	84.3.251.101	55425	502
77	B	1617985671.801682000	6	0x031b	84.3.251.101	84.3.251.102	502	55425
78	A	1617985673.323261000	6	0x011b	84.3.251.102	84.3.251.101	50317	502
78	B	1617985673.352856000	6	0x031b	84.3.251.101	84.3.251.102	502	50317
79	A	1617985674.871333000	6	0x011b	84.3.251.102	84.3.251.101	32789	502
79	B	1617985674.904449000	6	0x031b	84.3.251.101	84.3.251.102	502	32789
80	A	1617985676.553691000	6	0x011b	84.3.251.102	84.3.251.101	59987	502
80	B	1617985676.583591000	6	0x031b	84.3.251.101	84.3.251.102	502	59987
81	A	1617985678.111232000	6	0x011b	84.3.251.102	84.3.251.101	59225	502
81	B	1617985678.135662000	6	0x031b	84.3.251.101	84.3.251.102	502	59225
82	A	1617985679.666256000	6	0x011b	84.3.251.102	84.3.251.101	38749	502
82	B	1617985679.694645000	6	0x031b	84.3.251.101	84.3.251.102	502	38749
1	A	1617985548.509992000	1	0x0000	84.3.251.102	84.3.251.101	0	0
1	B	1617985548.514503000	1	0x0000	84.3.251.101	84.3.251.102	0	0
5	A	1617985549.774926000	0	0x0000	-	-	0	0
83	A	1617985681.205388000	6	0x011b	84.3.251.102	84.3.251.101	52547	502
83	B	1617985681.231779000	6	0x031b	84.3.251.101	84.3.251.102	502	52547
84	A	1617985682.766290000	6	0x011b	84.3.251.102	84.3.251.101	56499	502
84	B	1617985682.790786000	6	0x031b	84.3.251.101	84.3.251.102	502	56499
85	A	1617985684.333792000	6	0x011b	84.3.251.102	84.3.251.101	51181	502
85	B	1617985684.348139000	6	0x031b	84.3.251.101	84.3.251.102	502	51181
86	A	1617985685.839684000	6	0x011b	84.3.251.102	84.3.251.101	60875	502
86	B	1617985685.863198000	6	0x031b	84.3.251.101	84.3.251.102	502	60875
3	A	1617985548.515391000	0	0x0000	-	-	0	0
3	B	1617985549.811748000	0	0x0000	-	-	0	0
2	A	1617985548.515273000	0	0x0000	-	-	0	0
2	B	1617985549.779766000	0	0x0000	-	-	0	0
87	A	1617985687.381399000	6	0x0006	84.3.251.102	84.3.251.101	34637	502
87	B	1617985687.405587000	6	0x0212	84.3.251.101	84.3.251.102	502	34637
88	A	1617985690.385104000	6	0x011b	84.3.251.102	84.3.251.101	48617	502
88	B	1617985690.417244000	6	0x031b	84.3.251.101	84.3.251.102	502	48617
