flowInd	%dir	timeFirst	l4Proto	tcpFlags	srcIP	dstIP	srcPort	dstPort
39	B	1617990358.494243000	6	0x071f	84.3.251.18	84.3.251.101	502	49053
40	A	1617990358.608270000	6	0x011b	84.3.251.101	84.3.251.18	42233	502
40	B	1617990358.624353000	6	0x071f	84.3.251.18	84.3.251.101	502	42233
43	A	1617990358.727892000	6	0x011b	84.3.251.101	84.3.251.18	51991	502
43	B	1617990358.734290000	6	0x071f	84.3.251.18	84.3.251.101	502	51991
48	A	1617990359.992402000	6	0x011b	84.3.251.101	84.3.251.18	59027	502
48	B	1617990360.004262000	6	0x071f	84.3.251.18	84.3.251.101	502	59027
49	A	1617990360.106343000	6	0x011b	84.3.251.101	84.3.251.18	33017	502
49	B	1617990360.114326000	6	0x071f	84.3.251.18	84.3.251.101	502	33017
51	A	1617990360.215347000	6	0x011b	84.3.251.101	84.3.251.18	42081	502
51	B	1617990360.224263000	6	0x071f	84.3.251.18	84.3.251.101	502	42081
63	A	1617990361.781033000	6	0x011b	84.3.251.101	84.3.251.18	60683	502
63	B	1617990361.794218000	6	0x071f	84.3.251.18	84.3.251.101	502	60683
1	A	1617990352.026448000	6	0x011b	84.3.251.105	84.3.251.103	36757	502
1	B	1617990352.031303000	6	0x031b	84.3.251.103	84.3.251.105	502	36757
64	A	1617990361.898938000	6	0x011b	84.3.251.101	84.3.251.18	50987	502
64	B	1617990361.914220000	6	0x071f	84.3.251.18	84.3.251.101	502	50987
2	A	1617990352.035452000	6	0x011b	84.3.251.104	84.3.251.102	39393	502
2	B	1617990352.039784000	6	0x031b	84.3.251.102	84.3.251.104	502	39393
67	A	1617990362.018526000	6	0x011b	84.3.251.101	84.3.251.18	37749	502
67	B	1617990362.024343000	6	0x071f	84.3.251.18	84.3.251.101	502	37749
3	A	1617990352.447194000	6	0x011b	84.3.251.102	84.3.251.101	47787	502
3	B	1617990352.451860000	6	0x031b	84.3.251.101	84.3.251.102	502	47787
9	A	1617990352.707398000	6	0x011b	84.3.251.103	84.3.251.102	40025	502
9	B	1617990352.712099000	6	0x031b	84.3.251.102	84.3.251.103	502	40025
11	A	1617990353.142038000	6	0x011b	84.3.251.105	84.3.251.103	55381	502
11	B	1617990353.147192000	6	0x031b	84.3.251.103	84.3.251.105	502	55381
12	A	1617990353.152883000	6	0x011b	84.3.251.104	84.3.251.102	40483	502
12	B	1617990353.163131000	6	0x031b	84.3.251.102	84.3.251.104	502	40483
72	A	1617990363.292311000	6	0x011b	84.3.251.101	84.3.251.18	59669	502
72	B	1617990363.304211000	6	0x071f	84.3.251.18	84.3.251.101	502	59669
74	A	1617990363.411297000	6	0x011b	84.3.251.101	84.3.251.18	40579	502
74	B	1617990363.424760000	6	0x071f	84.3.251.18	84.3.251.101	502	40579
75	A	1617990363.524774000	6	0x011b	84.3.251.101	84.3.251.18	49633	502
75	B	1617990363.534050000	6	0x071f	84.3.251.18	84.3.251.101	502	49633
13	A	1617990353.766598000	6	0x011b	84.3.251.103	84.3.251.102	42109	502
13	B	1617990353.772109000	6	0x031b	84.3.251.102	84.3.251.103	502	42109
14	A	1617990353.918182000	6	0x011b	84.3.251.102	84.3.251.101	45817	502
14	B	1617990353.922958000	6	0x031b	84.3.251.101	84.3.251.102	502	45817
18	A	1617990354.273135000	6	0x011b	84.3.251.105	84.3.251.103	55523	502
18	B	1617990354.277593000	6	0x031b	84.3.251.103	84.3.251.105	502	55523
19	A	1617990354.286041000	6	0x011b	84.3.251.104	84.3.251.102	39037	502
19	B	1617990354.290612000	6	0x031b	84.3.251.102	84.3.251.104	502	39037
20	A	1617990354.845774000	6	0x011b	84.3.251.103	84.3.251.102	57581	502
20	B	1617990354.851320000	6	0x031b	84.3.251.102	84.3.251.103	502	57581
80	A	1617990364.787934000	6	0x011b	84.3.251.101	84.3.251.18	53053	502
80	B	1617990364.794288000	6	0x071f	84.3.251.18	84.3.251.101	502	53053
81	A	1617990364.898982000	6	0x011b	84.3.251.101	84.3.251.18	57269	502
81	B	1617990364.914195000	6	0x071f	84.3.251.18	84.3.251.101	502	57269
82	A	1617990365.021479000	6	0x011b	84.3.251.101	84.3.251.18	60233	502
82	B	1617990365.034169000	6	0x071f	84.3.251.18	84.3.251.101	502	60233
21	A	1617990355.372385000	6	0x011b	84.3.251.105	84.3.251.103	35511	502
21	B	1617990355.376962000	6	0x031b	84.3.251.103	84.3.251.105	502	35511
22	A	1617990355.386116000	6	0x011b	84.3.251.104	84.3.251.102	51009	502
22	B	1617990355.390849000	6	0x031b	84.3.251.102	84.3.251.104	502	51009
23	A	1617990355.391066000	6	0x011b	84.3.251.102	84.3.251.101	58609	502
23	B	1617990355.398798000	6	0x031b	84.3.251.101	84.3.251.102	502	58609
27	A	1617990355.909455000	6	0x011b	84.3.251.103	84.3.251.102	33019	502
27	B	1617990355.915190000	6	0x031b	84.3.251.102	84.3.251.103	502	33019
87	A	1617990366.293160000	6	0x011b	84.3.251.101	84.3.251.18	60147	502
87	B	1617990366.304141000	6	0x071f	84.3.251.18	84.3.251.101	502	60147
28	A	1617990356.473466000	6	0x011b	84.3.251.105	84.3.251.103	33163	502
28	B	1617990356.478244000	6	0x031b	84.3.251.103	84.3.251.105	502	33163
29	A	1617990356.484192000	6	0x011b	84.3.251.104	84.3.251.102	49929	502
29	B	1617990356.488848000	6	0x031b	84.3.251.102	84.3.251.104	502	49929
89	A	1617990366.405739000	6	0x011b	84.3.251.101	84.3.251.18	37153	502
89	B	1617990366.414048000	6	0x071f	84.3.251.18	84.3.251.101	502	37153
91	A	1617990366.521318000	6	0x011b	84.3.251.101	84.3.251.18	36015	502
91	B	1617990366.534180000	6	0x071f	84.3.251.18	84.3.251.101	502	36015
30	A	1617990356.855356000	6	0x011b	84.3.251.102	84.3.251.101	45551	502
30	B	1617990356.860303000	6	0x031b	84.3.251.101	84.3.251.102	502	45551
31	A	1617990356.958146000	6	0x011b	84.3.251.103	84.3.251.102	45387	502
31	B	1617990356.962694000	6	0x031b	84.3.251.102	84.3.251.103	502	45387
35	A	1617990357.578022000	6	0x011b	84.3.251.105	84.3.251.103	42213	502
35	B	1617990357.582570000	6	0x031b	84.3.251.103	84.3.251.105	502	42213
36	A	1617990357.584014000	6	0x011b	84.3.251.104	84.3.251.102	50213	502
36	B	1617990357.590915000	6	0x031b	84.3.251.102	84.3.251.104	502	50213
97	A	1617990367.802719000	6	0x011b	84.3.251.101	84.3.251.18	58801	502
97	B	1617990367.814107000	6	0x071f	84.3.251.18	84.3.251.101	502	58801
37	A	1617990358.007003000	6	0x011b	84.3.251.103	84.3.251.102	60829	502
37	B	1617990358.012708000	6	0x031b	84.3.251.102	84.3.251.103	502	60829
98	A	1617990367.915087000	6	0x011b	84.3.251.101	84.3.251.18	47751	502
98	B	1617990367.924135000	6	0x071f	84.3.251.18	84.3.251.101	502	47751
99	A	1617990368.024443000	6	0x011b	84.3.251.101	84.3.251.18	33685	502
99	B	1617990368.034101000	6	0x071f	84.3.251.18	84.3.251.101	502	33685
38	A	1617990358.319854000	6	0x011b	84.3.251.102	84.3.251.101	48185	502
38	B	1617990358.324469000	6	0x031b	84.3.251.101	84.3.251.102	502	48185
41	A	1617990358.689933000	6	0x011b	84.3.251.105	84.3.251.103	50709	502
41	B	1617990358.694813000	6	0x031b	84.3.251.103	84.3.251.105	502	50709
42	A	1617990358.702688000	6	0x011b	84.3.251.104	84.3.251.102	48053	502
42	B	1617990358.707182000	6	0x031b	84.3.251.102	84.3.251.104	502	48053
102	A	1617990368.615828000	6	0x011b	84.3.251.102	84.3.251.101	57795	502
102	B	1617990368.619987000	6	0x031f	84.3.251.101	84.3.251.102	502	57795
44	A	1617990359.068938000	6	0x011b	84.3.251.103	84.3.251.102	48759	502
44	B	1617990359.074231000	6	0x031b	84.3.251.102	84.3.251.103	502	48759
104	A	1617990369.298177000	6	0x011b	84.3.251.101	84.3.251.18	59223	502
104	B	1617990369.314139000	6	0x071f	84.3.251.18	84.3.251.101	502	59223
105	A	1617990369.425868000	6	0x011b	84.3.251.101	84.3.251.18	46669	502
105	B	1617990369.444078000	6	0x071f	84.3.251.18	84.3.251.101	502	46669
106	A	1617990369.553382000	6	0x011b	84.3.251.101	84.3.251.18	51155	502
106	B	1617990369.564083000	6	0x071f	84.3.251.18	84.3.251.101	502	51155
45	A	1617990359.791953000	6	0x011b	84.3.251.105	84.3.251.103	57853	502
45	B	1617990359.796838000	6	0x031b	84.3.251.103	84.3.251.105	502	57853
46	A	1617990359.804463000	6	0x011b	84.3.251.104	84.3.251.102	55005	502
46	B	1617990359.809261000	6	0x031b	84.3.251.102	84.3.251.104	502	55005
47	A	1617990359.807780000	6	0x011b	84.3.251.102	84.3.251.101	33441	502
47	B	1617990359.812917000	6	0x031b	84.3.251.101	84.3.251.102	502	33441
108	A	1617990369.738795000	6	0x011b	84.3.251.105	84.3.251.103	45261	502
108	B	1617990369.742847000	6	0x031f	84.3.251.103	84.3.251.105	502	45261
50	A	1617990360.136258000	6	0x011b	84.3.251.103	84.3.251.102	37763	502
50	B	1617990360.140582000	6	0x031b	84.3.251.102	84.3.251.103	502	37763
58	A	1617990360.892623000	6	0x011b	84.3.251.105	84.3.251.103	43847	502
58	B	1617990360.897329000	6	0x031b	84.3.251.103	84.3.251.105	502	43847
59	A	1617990360.906614000	6	0x011b	84.3.251.104	84.3.251.102	52785	502
59	B	1617990360.911344000	6	0x031b	84.3.251.102	84.3.251.104	502	52785
114	A	1617990370.853291000	6	0x011b	84.3.251.101	84.3.251.18	58847	502
114	B	1617990370.864003000	6	0x071f	84.3.251.18	84.3.251.101	502	58847
116	A	1617990370.971950000	6	0x011b	84.3.251.101	84.3.251.18	55111	502
116	B	1617990370.983950000	6	0x071f	84.3.251.18	84.3.251.101	502	55111
117	A	1617990371.087268000	6	0x011b	84.3.251.101	84.3.251.18	38051	502
117	B	1617990371.093964000	6	0x071f	84.3.251.18	84.3.251.101	502	38051
61	A	1617990361.284758000	6	0x011b	84.3.251.102	84.3.251.101	57095	502
61	B	1617990361.289282000	6	0x031b	84.3.251.101	84.3.251.102	502	57095
62	A	1617990361.298172000	6	0x011b	84.3.251.103	84.3.251.102	37229	502
62	B	1617990361.302979000	6	0x031b	84.3.251.102	84.3.251.103	502	37229
65	A	1617990361.995151000	6	0x011b	84.3.251.105	84.3.251.103	53093	502
65	B	1617990361.999712000	6	0x031b	84.3.251.103	84.3.251.105	502	53093
66	A	1617990362.006899000	6	0x011b	84.3.251.104	84.3.251.102	35895	502
66	B	1617990362.011307000	6	0x031b	84.3.251.102	84.3.251.104	502	35895
68	A	1617990362.340177000	6	0x011b	84.3.251.103	84.3.251.102	59355	502
68	B	1617990362.344925000	6	0x031b	84.3.251.102	84.3.251.103	502	59355
122	A	1617990372.368056000	6	0x011b	84.3.251.101	84.3.251.18	43371	502
122	B	1617990372.373939000	6	0x071f	84.3.251.18	84.3.251.101	502	43371
123	A	1617990372.484309000	6	0x011b	84.3.251.101	84.3.251.18	59201	502
123	B	1617990372.494015000	6	0x071f	84.3.251.18	84.3.251.101	502	59201
54	A	1617990360.409286000	6	0x01db	84.3.251.20	84.3.251.18	57985	502
54	B	1617990360.424238000	6	0x071f	84.3.251.18	84.3.251.20	502	57985
124	A	1617990372.602991000	6	0x011b	84.3.251.101	84.3.251.18	50251	502
124	B	1617990372.614012000	6	0x071f	84.3.251.18	84.3.251.101	502	50251
69	A	1617990362.761290000	6	0x011b	84.3.251.102	84.3.251.101	56251	502
69	B	1617990362.766233000	6	0x031b	84.3.251.101	84.3.251.102	502	56251
70	A	1617990363.094658000	6	0x011b	84.3.251.105	84.3.251.103	56501	502
70	B	1617990363.099378000	6	0x031b	84.3.251.103	84.3.251.105	502	56501
71	A	1617990363.110747000	6	0x011b	84.3.251.104	84.3.251.102	57197	502
71	B	1617990363.115340000	6	0x031b	84.3.251.102	84.3.251.104	502	57197
73	A	1617990363.388179000	6	0x011b	84.3.251.103	84.3.251.102	56857	502
73	B	1617990363.392832000	6	0x031b	84.3.251.102	84.3.251.103	502	56857
130	A	1617990373.893747000	6	0x011b	84.3.251.101	84.3.251.18	52777	502
130	B	1617990373.903951000	6	0x071f	84.3.251.18	84.3.251.101	502	52777
131	A	1617990374.013230000	6	0x011b	84.3.251.101	84.3.251.18	52863	502
131	B	1617990374.023934000	6	0x071f	84.3.251.18	84.3.251.101	502	52863
76	A	1617990364.195871000	6	0x011b	84.3.251.105	84.3.251.103	50021	502
76	B	1617990364.200450000	6	0x031b	84.3.251.103	84.3.251.105	502	50021
77	A	1617990364.209647000	6	0x011b	84.3.251.104	84.3.251.102	37557	502
77	B	1617990364.214286000	6	0x031b	84.3.251.102	84.3.251.104	502	37557
78	A	1617990364.239100000	6	0x011b	84.3.251.102	84.3.251.101	47975	502
78	B	1617990364.244934000	6	0x031b	84.3.251.101	84.3.251.102	502	47975
133	A	1617990374.129161000	6	0x011b	84.3.251.101	84.3.251.18	53871	502
133	B	1617990374.143988000	6	0x071f	84.3.251.18	84.3.251.101	502	53871
79	A	1617990364.446210000	6	0x011b	84.3.251.103	84.3.251.102	43845	502
79	B	1617990364.451243000	6	0x031b	84.3.251.102	84.3.251.103	502	43845
83	A	1617990365.296893000	6	0x011b	84.3.251.105	84.3.251.103	45985	502
83	B	1617990365.301494000	6	0x031b	84.3.251.103	84.3.251.105	502	45985
84	A	1617990365.307959000	6	0x011b	84.3.251.104	84.3.251.102	38635	502
84	B	1617990365.312799000	6	0x031b	84.3.251.102	84.3.251.104	502	38635
139	A	1617990375.299572000	6	0x011b	84.3.251.104	84.3.251.102	37623	502
139	B	1617990375.304286000	6	0x031f	84.3.251.102	84.3.251.104	502	37623
85	A	1617990365.505731000	6	0x011b	84.3.251.103	84.3.251.102	37051	502
85	B	1617990365.511535000	6	0x031b	84.3.251.102	84.3.251.103	502	37051
140	A	1617990375.434558000	6	0x011b	84.3.251.101	84.3.251.18	39715	502
140	B	1617990375.444040000	6	0x071f	84.3.251.18	84.3.251.101	502	39715
141	A	1617990375.545851000	6	0x011b	84.3.251.101	84.3.251.18	53943	502
141	B	1617990375.553970000	6	0x071f	84.3.251.18	84.3.251.101	502	53943
86	A	1617990365.712497000	6	0x011b	84.3.251.102	84.3.251.101	60595	502
86	B	1617990365.716976000	6	0x031b	84.3.251.101	84.3.251.102	502	60595
142	A	1617990375.655364000	6	0x011b	84.3.251.101	84.3.251.18	60579	502
142	B	1617990375.664048000	6	0x071f	84.3.251.18	84.3.251.101	502	60579
88	A	1617990366.396707000	6	0x011b	84.3.251.105	84.3.251.103	36419	502
88	B	1617990366.401446000	6	0x031b	84.3.251.103	84.3.251.105	502	36419
90	A	1617990366.408942000	6	0x011b	84.3.251.104	84.3.251.102	53167	502
90	B	1617990366.414146000	6	0x031b	84.3.251.102	84.3.251.104	502	53167
92	A	1617990366.568601000	6	0x011b	84.3.251.103	84.3.251.102	41661	502
92	B	1617990366.573237000	6	0x031b	84.3.251.102	84.3.251.103	502	41661
147	A	1617990376.915695000	6	0x011b	84.3.251.101	84.3.251.18	35349	502
147	B	1617990376.924009000	6	0x071f	84.3.251.18	84.3.251.101	502	35349
93	A	1617990367.157539000	6	0x011b	84.3.251.102	84.3.251.101	60485	502
93	B	1617990367.162413000	6	0x031b	84.3.251.101	84.3.251.102	502	60485
148	A	1617990377.032722000	6	0x011b	84.3.251.101	84.3.251.18	54341	502
148	B	1617990377.043826000	6	0x071f	84.3.251.18	84.3.251.101	502	54341
149	A	1617990377.150836000	6	0x011b	84.3.251.101	84.3.251.18	59515	502
149	B	1617990377.163981000	6	0x071f	84.3.251.18	84.3.251.101	502	59515
94	A	1617990367.497071000	6	0x011b	84.3.251.105	84.3.251.103	47047	502
94	B	1617990367.502106000	6	0x031b	84.3.251.103	84.3.251.105	502	47047
95	A	1617990367.511887000	6	0x011b	84.3.251.104	84.3.251.102	34667	502
95	B	1617990367.516451000	6	0x031b	84.3.251.102	84.3.251.104	502	34667
96	A	1617990367.667480000	6	0x011b	84.3.251.103	84.3.251.102	41029	502
96	B	1617990367.671667000	6	0x031b	84.3.251.102	84.3.251.103	502	41029
155	A	1617990378.443152000	6	0x011b	84.3.251.101	84.3.251.18	44361	502
155	B	1617990378.453808000	6	0x071f	84.3.251.18	84.3.251.101	502	44361
100	A	1617990368.601677000	6	0x011b	84.3.251.105	84.3.251.103	42575	502
100	B	1617990368.606077000	6	0x031b	84.3.251.103	84.3.251.105	502	42575
101	A	1617990368.611635000	6	0x011b	84.3.251.104	84.3.251.102	53369	502
101	B	1617990368.615869000	6	0x031b	84.3.251.102	84.3.251.104	502	53369
156	A	1617990378.561331000	6	0x011b	84.3.251.101	84.3.251.18	39825	502
156	B	1617990378.573833000	6	0x071f	84.3.251.18	84.3.251.101	502	39825
103	A	1617990368.713655000	6	0x011b	84.3.251.103	84.3.251.102	55727	502
103	B	1617990368.718308000	6	0x031b	84.3.251.102	84.3.251.103	502	55727
159	A	1617990378.684343000	6	0x011b	84.3.251.101	84.3.251.18	53769	502
159	B	1617990378.693913000	6	0x071f	84.3.251.18	84.3.251.101	502	53769
107	A	1617990369.734587000	6	0x011b	84.3.251.104	84.3.251.102	36153	502
107	B	1617990369.739190000	6	0x031b	84.3.251.102	84.3.251.104	502	36153
109	A	1617990369.768877000	6	0x011b	84.3.251.103	84.3.251.102	36333	502
109	B	1617990369.773515000	6	0x031b	84.3.251.102	84.3.251.103	502	36333
110	A	1617990370.082457000	6	0x011b	84.3.251.102	84.3.251.101	50125	502
110	B	1617990370.086991000	6	0x031b	84.3.251.101	84.3.251.102	502	50125
164	A	1617990379.977805000	6	0x011b	84.3.251.101	84.3.251.18	49249	502
164	B	1617990379.983903000	6	0x071f	84.3.251.18	84.3.251.101	502	49249
165	A	1617990380.088477000	6	0x011b	84.3.251.101	84.3.251.18	53759	502
165	B	1617990380.103862000	6	0x071f	84.3.251.18	84.3.251.101	502	53759
166	A	1617990380.211096000	6	0x011b	84.3.251.101	84.3.251.18	48561	502
166	B	1617990380.223852000	6	0x071f	84.3.251.18	84.3.251.101	502	48561
111	A	1617990370.825002000	6	0x011b	84.3.251.103	84.3.251.102	50189	502
111	B	1617990370.829653000	6	0x031b	84.3.251.102	84.3.251.103	502	50189
112	A	1617990370.837309000	6	0x011b	84.3.251.104	84.3.251.102	33453	502
112	B	1617990370.841951000	6	0x031b	84.3.251.102	84.3.251.104	502	33453
113	A	1617990370.840863000	6	0x011b	84.3.251.105	84.3.251.103	55967	502
113	B	1617990370.845792000	6	0x031b	84.3.251.103	84.3.251.105	502	55967
118	A	1617990371.543891000	6	0x011b	84.3.251.102	84.3.251.101	60089	502
118	B	1617990371.548527000	6	0x031b	84.3.251.101	84.3.251.102	502	60089
171	A	1617990381.481523000	6	0x011b	84.3.251.101	84.3.251.18	42375	502
171	B	1617990381.493981000	6	0x071f	84.3.251.18	84.3.251.101	502	42375
173	A	1617990381.599691000	6	0x011b	84.3.251.101	84.3.251.18	37361	502
173	B	1617990381.613766000	6	0x071f	84.3.251.18	84.3.251.101	502	37361
174	A	1617990381.716921000	6	0x011b	84.3.251.101	84.3.251.18	59781	502
174	B	1617990381.723957000	6	0x071f	84.3.251.18	84.3.251.101	502	59781
119	A	1617990371.880000000	6	0x011b	84.3.251.103	84.3.251.102	57139	502
119	B	1617990371.884464000	6	0x031b	84.3.251.102	84.3.251.103	502	57139
120	A	1617990371.958251000	6	0x011b	84.3.251.104	84.3.251.102	57039	502
120	B	1617990371.963213000	6	0x031b	84.3.251.102	84.3.251.104	502	57039
121	A	1617990371.964485000	6	0x011b	84.3.251.105	84.3.251.103	56345	502
121	B	1617990371.971776000	6	0x031b	84.3.251.103	84.3.251.105	502	56345
5	A	1617990352.515619000	0	0x0000	-	-	0	0
6	A	1617990352.520451000	0	0x0000	-	-	0	0
52	A	1617990360.366237000	0	0x0000	-	-	0	0
52	B	1617990360.370625000	0	0x0000	-	-	0	0
57	A	1617990360.866463000	0	0x0000	-	-	0	0
57	B	1617990360.873974000	0	0x0000	-	-	0	0
53	A	1617990360.366239000	0	0x0000	-	-	0	0
53	B	1617990360.374757000	0	0x0000	-	-	0	0
115	A	1617990370.865723000	0	0x0000	-	-	0	0
115	B	1617990370.872443000	0	0x0000	-	-	0	0
126	A	1617990372.971310000	6	0x011b	84.3.251.103	84.3.251.102	35101	502
126	B	1617990372.975913000	6	0x031b	84.3.251.102	84.3.251.103	502	35101
127	A	1617990373.011785000	6	0x011b	84.3.251.102	84.3.251.101	35377	502
127	B	1617990373.016324000	6	0x031b	84.3.251.101	84.3.251.102	502	35377
128	A	1617990373.072116000	6	0x011b	84.3.251.104	84.3.251.102	42249	502
128	B	1617990373.077027000	6	0x031b	84.3.251.102	84.3.251.104	502	42249
129	A	1617990373.076526000	6	0x011b	84.3.251.105	84.3.251.103	60153	502
129	B	1617990373.080919000	6	0x031b	84.3.251.103	84.3.251.105	502	60153
132	A	1617990374.030330000	6	0x011b	84.3.251.103	84.3.251.102	37437	502
132	B	1617990374.034501000	6	0x031b	84.3.251.102	84.3.251.103	502	37437
134	A	1617990374.185651000	6	0x011b	84.3.251.105	84.3.251.103	33139	502
134	B	1617990374.190360000	6	0x031b	84.3.251.103	84.3.251.105	502	33139
135	A	1617990374.185652000	6	0x011b	84.3.251.104	84.3.251.102	33381	502
135	B	1617990374.194150000	6	0x031b	84.3.251.102	84.3.251.104	502	33381
136	A	1617990374.479430000	6	0x011b	84.3.251.102	84.3.251.101	55569	502
136	B	1617990374.484143000	6	0x031b	84.3.251.101	84.3.251.102	502	55569
137	A	1617990375.125124000	6	0x011b	84.3.251.103	84.3.251.102	57159	502
137	B	1617990375.130365000	6	0x031b	84.3.251.102	84.3.251.103	502	57159
138	A	1617990375.291702000	6	0x011b	84.3.251.105	84.3.251.103	40453	502
138	B	1617990375.296364000	6	0x031b	84.3.251.103	84.3.251.105	502	40453
143	A	1617990375.955693000	6	0x011b	84.3.251.102	84.3.251.101	32855	502
143	B	1617990375.960357000	6	0x031b	84.3.251.101	84.3.251.102	502	32855
144	A	1617990376.196875000	6	0x011b	84.3.251.103	84.3.251.102	46303	502
144	B	1617990376.201557000	6	0x031b	84.3.251.102	84.3.251.103	502	46303
145	A	1617990376.403209000	6	0x011b	84.3.251.104	84.3.251.102	53727	502
145	B	1617990376.407772000	6	0x031b	84.3.251.102	84.3.251.104	502	53727
146	A	1617990376.419050000	6	0x011b	84.3.251.105	84.3.251.103	56597	502
146	B	1617990376.423683000	6	0x031b	84.3.251.103	84.3.251.105	502	56597
150	A	1617990377.297941000	6	0x011b	84.3.251.103	84.3.251.102	57281	502
150	B	1617990377.302495000	6	0x031b	84.3.251.102	84.3.251.103	502	57281
151	A	1617990377.416026000	6	0x011b	84.3.251.102	84.3.251.101	39617	502
151	B	1617990377.420920000	6	0x031b	84.3.251.101	84.3.251.102	502	39617
152	A	1617990377.508654000	6	0x011b	84.3.251.104	84.3.251.102	40119	502
152	B	1617990377.513476000	6	0x031b	84.3.251.102	84.3.251.104	502	40119
153	A	1617990377.528379000	6	0x011b	84.3.251.105	84.3.251.103	41463	502
153	B	1617990377.533003000	6	0x031b	84.3.251.103	84.3.251.105	502	41463
154	A	1617990378.367085000	6	0x011b	84.3.251.103	84.3.251.102	56651	502
154	B	1617990378.371765000	6	0x031b	84.3.251.102	84.3.251.103	502	56651
157	A	1617990378.609779000	6	0x011b	84.3.251.104	84.3.251.102	43585	502
157	B	1617990378.614312000	6	0x031b	84.3.251.102	84.3.251.104	502	43585
158	A	1617990378.632682000	6	0x011b	84.3.251.105	84.3.251.103	51995	502
158	B	1617990378.637210000	6	0x031b	84.3.251.103	84.3.251.105	502	51995
160	A	1617990378.875309000	6	0x011b	84.3.251.102	84.3.251.101	48905	502
160	B	1617990378.880214000	6	0x031b	84.3.251.101	84.3.251.102	502	48905
161	A	1617990379.478353000	6	0x011b	84.3.251.103	84.3.251.102	54031	502
161	B	1617990379.484306000	6	0x031b	84.3.251.102	84.3.251.103	502	54031
162	A	1617990379.713896000	6	0x011b	84.3.251.104	84.3.251.102	43313	502
162	B	1617990379.718326000	6	0x031b	84.3.251.102	84.3.251.104	502	43313
163	A	1617990379.731756000	6	0x011b	84.3.251.105	84.3.251.103	45969	502
163	B	1617990379.736131000	6	0x031b	84.3.251.103	84.3.251.105	502	45969
167	A	1617990380.332640000	6	0x011b	84.3.251.102	84.3.251.101	55453	502
167	B	1617990380.337224000	6	0x031b	84.3.251.101	84.3.251.102	502	55453
168	A	1617990380.535374000	6	0x011b	84.3.251.103	84.3.251.102	33353	502
168	B	1617990380.540106000	6	0x031b	84.3.251.102	84.3.251.103	502	33353
169	A	1617990380.812133000	6	0x011b	84.3.251.104	84.3.251.102	51769	502
169	B	1617990380.816807000	6	0x031b	84.3.251.102	84.3.251.104	502	51769
170	A	1617990380.832083000	6	0x011b	84.3.251.105	84.3.251.103	45479	502
170	B	1617990380.836656000	6	0x031b	84.3.251.103	84.3.251.105	502	45479
7	A	1617990352.525474000	1	0x0000	84.3.251.20	84.3.251.20	0	0
172	A	1617990381.598748000	6	0x011b	84.3.251.103	84.3.251.102	42061	502
172	B	1617990381.603105000	6	0x031b	84.3.251.102	84.3.251.103	502	42061
175	A	1617990381.811019000	6	0x011b	84.3.251.102	84.3.251.101	38889	502
175	B	1617990381.815367000	6	0x031b	84.3.251.101	84.3.251.102	502	38889
176	A	1617990381.922057000	6	0x011b	84.3.251.104	84.3.251.102	58477	502
176	B	1617990381.926785000	6	0x031b	84.3.251.102	84.3.251.104	502	58477
177	A	1617990381.937792000	6	0x011b	84.3.251.105	84.3.251.103	45055	502
