flowInd	%dir	timeFirst	l4Proto	tcpFlags	srcIP	dstIP	srcPort	dstPort
53	A	1617986063.457627000	6	0x011b	84.3.251.101	84.3.251.18	56569	502
53	B	1617986063.585923000	6	0x071f	84.3.251.18	84.3.251.101	502	56569
55	A	1617986063.715503000	6	0x011b	84.3.251.101	84.3.251.18	57735	502
55	B	1617986063.735323000	6	0x071f	84.3.251.18	84.3.251.101	502	57735
17	A	1617986053.980911000	6	0x011b	84.3.251.104	84.3.251.102	38881	502
17	B	1617986053.985698000	6	0x031b	84.3.251.102	84.3.251.104	502	38881
18	A	1617986054.006371000	6	0x011b	84.3.251.105	84.3.251.103	42449	502
18	B	1617986054.011422000	6	0x031b	84.3.251.103	84.3.251.105	502	42449
20	A	1617986054.276797000	6	0x011b	84.3.251.102	84.3.251.101	52233	502
20	B	1617986054.281306000	6	0x031b	84.3.251.101	84.3.251.102	502	52233
19	A	1617986054.061198000	6	0x0006	84.3.251.101	84.3.251.18	59623	502
19	B	1617986054.085541000	6	0x0212	84.3.251.18	84.3.251.101	502	59623
21	A	1617986055.042414000	6	0x011b	84.3.251.103	84.3.251.102	58979	502
21	B	1617986055.046780000	6	0x031b	84.3.251.102	84.3.251.103	502	58979
60	A	1617986064.970274000	6	0x011b	84.3.251.101	84.3.251.18	55797	502
60	B	1617986064.985364000	6	0x071f	84.3.251.18	84.3.251.101	502	55797
22	A	1617986055.237761000	6	0x011b	84.3.251.105	84.3.251.103	42287	502
22	B	1617986055.242672000	6	0x031b	84.3.251.103	84.3.251.105	502	42287
23	A	1617986055.261564000	6	0x011b	84.3.251.104	84.3.251.102	49121	502
23	B	1617986055.265986000	6	0x031b	84.3.251.102	84.3.251.104	502	49121
61	A	1617986065.120424000	6	0x011b	84.3.251.101	84.3.251.18	41749	502
61	B	1617986065.145224000	6	0x071f	84.3.251.18	84.3.251.101	502	41749
64	A	1617986065.495033000	6	0x011b	84.3.251.104	84.3.251.102	34325	502
64	B	1617986065.499478000	6	0x031f	84.3.251.102	84.3.251.104	502	34325
63	A	1617986065.495031000	6	0x011b	84.3.251.101	84.3.251.18	46129	502
63	B	1617986065.515407000	6	0x071f	84.3.251.18	84.3.251.101	502	46129
24	A	1617986055.730282000	6	0x011b	84.3.251.102	84.3.251.101	53097	502
24	B	1617986055.735198000	6	0x031b	84.3.251.101	84.3.251.102	502	53097
25	A	1617986056.292364000	6	0x011b	84.3.251.103	84.3.251.102	50833	502
25	B	1617986056.298330000	6	0x031b	84.3.251.102	84.3.251.103	502	50833
26	A	1617986056.369457000	6	0x011b	84.3.251.104	84.3.251.102	48319	502
26	B	1617986056.374346000	6	0x031b	84.3.251.102	84.3.251.104	502	48319
27	A	1617986056.565220000	6	0x011b	84.3.251.105	84.3.251.103	51043	502
27	B	1617986056.569685000	6	0x031b	84.3.251.103	84.3.251.105	502	51043
68	A	1617986066.730487000	6	0x011b	84.3.251.101	84.3.251.18	39385	502
68	B	1617986066.745339000	6	0x071f	84.3.251.18	84.3.251.101	502	39385
71	A	1617986066.886383000	6	0x011b	84.3.251.101	84.3.251.18	60847	502
71	B	1617986066.905315000	6	0x071f	84.3.251.18	84.3.251.101	502	60847
29	A	1617986057.184708000	6	0x011b	84.3.251.102	84.3.251.101	35753	502
29	B	1617986057.189522000	6	0x031b	84.3.251.101	84.3.251.102	502	35753
30	A	1617986057.467325000	6	0x011b	84.3.251.104	84.3.251.102	53771	502
30	B	1617986057.471864000	6	0x031b	84.3.251.102	84.3.251.104	502	53771
31	A	1617986057.562378000	6	0x011b	84.3.251.103	84.3.251.102	33489	502
31	B	1617986057.567091000	6	0x031b	84.3.251.102	84.3.251.103	502	33489
32	A	1617986057.792709000	6	0x011b	84.3.251.105	84.3.251.103	40085	502
32	B	1617986057.797344000	6	0x031b	84.3.251.103	84.3.251.105	502	40085
72	A	1617986067.026530000	6	0x011b	84.3.251.101	84.3.251.18	47465	502
72	B	1617986067.045184000	6	0x071f	84.3.251.18	84.3.251.101	502	47465
77	A	1617986068.263021000	6	0x011b	84.3.251.101	84.3.251.18	37199	502
77	B	1617986068.285174000	6	0x071f	84.3.251.18	84.3.251.101	502	37199
33	A	1617986058.569869000	6	0x011b	84.3.251.104	84.3.251.102	52603	502
33	B	1617986058.574521000	6	0x031b	84.3.251.102	84.3.251.104	502	52603
78	A	1617986068.415796000	6	0x011b	84.3.251.101	84.3.251.18	37727	502
78	B	1617986068.435491000	6	0x071f	84.3.251.18	84.3.251.101	502	37727
34	A	1617986058.749545000	6	0x011b	84.3.251.103	84.3.251.102	34569	502
34	B	1617986058.754148000	6	0x031b	84.3.251.102	84.3.251.103	502	34569
79	A	1617986068.565903000	6	0x011b	84.3.251.101	84.3.251.18	60513	502
79	B	1617986068.585304000	6	0x071f	84.3.251.18	84.3.251.101	502	60513
35	A	1617986058.975359000	6	0x011b	84.3.251.102	84.3.251.101	60287	502
35	B	1617986058.979989000	6	0x031b	84.3.251.101	84.3.251.102	502	60287
36	A	1617986059.074109000	6	0x011b	84.3.251.105	84.3.251.103	60261	502
36	B	1617986059.079008000	6	0x031b	84.3.251.103	84.3.251.105	502	60261
37	A	1617986059.678654000	6	0x011b	84.3.251.104	84.3.251.102	33365	502
37	B	1617986059.684467000	6	0x031b	84.3.251.102	84.3.251.104	502	33365
84	A	1617986069.809402000	6	0x011b	84.3.251.101	84.3.251.18	41509	502
84	B	1617986069.835228000	6	0x071f	84.3.251.18	84.3.251.101	502	41509
38	A	1617986060.120291000	6	0x011b	84.3.251.103	84.3.251.102	34313	502
38	B	1617986060.125254000	6	0x031b	84.3.251.102	84.3.251.103	502	34313
85	A	1617986069.978890000	6	0x011b	84.3.251.101	84.3.251.18	47913	502
85	B	1617986069.995347000	6	0x071f	84.3.251.18	84.3.251.101	502	47913
40	A	1617986060.195129000	6	0x011b	84.3.251.105	84.3.251.103	53171	502
40	B	1617986060.199835000	6	0x031b	84.3.251.103	84.3.251.105	502	53171
41	A	1617986060.440413000	6	0x011b	84.3.251.102	84.3.251.101	48159	502
41	B	1617986060.444859000	6	0x031b	84.3.251.101	84.3.251.102	502	48159
86	A	1617986070.128141000	6	0x011b	84.3.251.101	84.3.251.18	56955	502
86	B	1617986070.145264000	6	0x071f	84.3.251.18	84.3.251.101	502	56955
42	A	1617986060.791094000	6	0x011b	84.3.251.104	84.3.251.102	47703	502
42	B	1617986060.795510000	6	0x031b	84.3.251.102	84.3.251.104	502	47703
43	A	1617986061.300641000	6	0x011b	84.3.251.105	84.3.251.103	37317	502
43	B	1617986061.305091000	6	0x031b	84.3.251.103	84.3.251.105	502	37317
45	A	1617986061.394848000	6	0x011b	84.3.251.103	84.3.251.102	59589	502
45	B	1617986061.399534000	6	0x031b	84.3.251.102	84.3.251.103	502	59589
94	A	1617986071.366063000	6	0x011b	84.3.251.101	84.3.251.18	37117	502
94	B	1617986071.385213000	6	0x071f	84.3.251.18	84.3.251.101	502	37117
95	A	1617986071.506960000	6	0x011b	84.3.251.101	84.3.251.18	42439	502
95	B	1617986071.525119000	6	0x071f	84.3.251.18	84.3.251.101	502	42439
46	A	1617986061.889226000	6	0x011b	84.3.251.104	84.3.251.102	51719	502
46	B	1617986061.893711000	6	0x031b	84.3.251.102	84.3.251.104	502	51719
47	A	1617986061.911657000	6	0x011b	84.3.251.102	84.3.251.101	35821	502
47	B	1617986061.918833000	6	0x031b	84.3.251.101	84.3.251.102	502	35821
96	A	1617986071.650399000	6	0x011b	84.3.251.101	84.3.251.18	38287	502
96	B	1617986071.675333000	6	0x071f	84.3.251.18	84.3.251.101	502	38287
48	A	1617986062.408949000	6	0x011b	84.3.251.105	84.3.251.103	51125	502
48	B	1617986062.413781000	6	0x031b	84.3.251.103	84.3.251.105	502	51125
50	A	1617986062.711001000	6	0x011b	84.3.251.103	84.3.251.102	51539	502
50	B	1617986062.715311000	6	0x031b	84.3.251.102	84.3.251.103	502	51539
51	A	1617986062.987907000	6	0x011b	84.3.251.104	84.3.251.102	47801	502
51	B	1617986062.992400000	6	0x031b	84.3.251.102	84.3.251.104	502	47801
101	A	1617986072.916835000	6	0x011b	84.3.251.101	84.3.251.18	51851	502
101	B	1617986072.935239000	6	0x071f	84.3.251.18	84.3.251.101	502	51851
52	A	1617986063.368838000	6	0x011b	84.3.251.102	84.3.251.101	45787	502
52	B	1617986063.373381000	6	0x031b	84.3.251.101	84.3.251.102	502	45787
102	A	1617986073.128720000	6	0x011b	84.3.251.101	84.3.251.18	46683	502
102	B	1617986073.165098000	6	0x071f	84.3.251.18	84.3.251.101	502	46683
54	A	1617986063.510518000	6	0x011b	84.3.251.105	84.3.251.103	33391	502
54	B	1617986063.515215000	6	0x031b	84.3.251.103	84.3.251.105	502	33391
104	A	1617986073.334723000	6	0x011b	84.3.251.101	84.3.251.18	49977	502
104	B	1617986073.365106000	6	0x071f	84.3.251.18	84.3.251.101	502	49977
56	A	1617986063.976180000	6	0x011b	84.3.251.103	84.3.251.102	42089	502
56	B	1617986063.980867000	6	0x031b	84.3.251.102	84.3.251.103	502	42089
57	A	1617986064.217648000	6	0x011b	84.3.251.104	84.3.251.102	51347	502
57	B	1617986064.222359000	6	0x031b	84.3.251.102	84.3.251.104	502	51347
108	A	1617986074.229989000	6	0x011b	84.3.251.103	84.3.251.102	35463	502
108	B	1617986074.236045000	6	0x031f	84.3.251.102	84.3.251.103	502	35463
58	A	1617986064.612766000	6	0x011b	84.3.251.105	84.3.251.103	33869	502
58	B	1617986064.617242000	6	0x031b	84.3.251.103	84.3.251.105	502	33869
59	A	1617986064.820991000	6	0x011b	84.3.251.102	84.3.251.101	40617	502
59	B	1617986064.827308000	6	0x031b	84.3.251.101	84.3.251.102	502	40617
109	A	1617986074.617541000	6	0x011b	84.3.251.101	84.3.251.18	55583	502
109	B	1617986074.655095000	6	0x071f	84.3.251.18	84.3.251.101	502	55583
112	A	1617986074.803441000	6	0x011b	84.3.251.101	84.3.251.18	40471	502
112	B	1617986074.835131000	6	0x071f	84.3.251.18	84.3.251.101	502	40471
62	A	1617986065.266307000	6	0x011b	84.3.251.103	84.3.251.102	54695	502
62	B	1617986065.270927000	6	0x031b	84.3.251.102	84.3.251.103	502	54695
113	A	1617986075.010490000	6	0x011b	84.3.251.101	84.3.251.18	58619	502
113	B	1617986075.025293000	6	0x071f	84.3.251.18	84.3.251.101	502	58619
65	A	1617986065.715868000	6	0x011b	84.3.251.105	84.3.251.103	38157	502
65	B	1617986065.720271000	6	0x031b	84.3.251.103	84.3.251.105	502	38157
117	A	1617986075.825036000	6	0x011b	84.3.251.104	84.3.251.102	42413	502
117	B	1617986075.834002000	6	0x031f	84.3.251.102	84.3.251.104	502	42413
66	A	1617986066.284308000	6	0x011b	84.3.251.102	84.3.251.101	40999	502
66	B	1617986066.289187000	6	0x031b	84.3.251.101	84.3.251.102	502	40999
67	A	1617986066.529671000	6	0x011b	84.3.251.103	84.3.251.102	40775	502
67	B	1617986066.534306000	6	0x031b	84.3.251.102	84.3.251.103	502	40775
119	A	1617986076.301379000	6	0x011b	84.3.251.101	84.3.251.18	39599	502
119	B	1617986076.325112000	6	0x071f	84.3.251.18	84.3.251.101	502	39599
120	A	1617986076.470406000	6	0x011b	84.3.251.101	84.3.251.18	41515	502
120	B	1617986076.504966000	6	0x071f	84.3.251.18	84.3.251.101	502	41515
69	A	1617986066.783612000	6	0x011b	84.3.251.104	84.3.251.102	36475	502
69	B	1617986066.788005000	6	0x031b	84.3.251.102	84.3.251.104	502	36475
70	A	1617986066.821786000	6	0x011b	84.3.251.105	84.3.251.103	35881	502
70	B	1617986066.826266000	6	0x031b	84.3.251.103	84.3.251.105	502	35881
121	A	1617986076.666406000	6	0x011b	84.3.251.101	84.3.251.18	48113	502
121	B	1617986076.694906000	6	0x071f	84.3.251.18	84.3.251.101	502	48113
124	A	1617986076.986380000	6	0x011b	84.3.251.105	84.3.251.103	47603	502
124	B	1617986076.993901000	6	0x031f	84.3.251.103	84.3.251.105	502	47603
73	A	1617986067.807222000	6	0x011b	84.3.251.103	84.3.251.102	35335	502
73	B	1617986067.811729000	6	0x031b	84.3.251.102	84.3.251.103	502	35335
74	A	1617986067.846548000	6	0x011b	84.3.251.102	84.3.251.101	45609	502
74	B	1617986067.850949000	6	0x031b	84.3.251.101	84.3.251.102	502	45609
75	A	1617986067.885662000	6	0x011b	84.3.251.104	84.3.251.102	42715	502
75	B	1617986067.890436000	6	0x031b	84.3.251.102	84.3.251.104	502	42715
76	A	1617986067.928060000	6	0x011b	84.3.251.105	84.3.251.103	36183	502
76	B	1617986067.932618000	6	0x031b	84.3.251.103	84.3.251.105	502	36183
126	A	1617986077.941655000	6	0x011b	84.3.251.101	84.3.251.18	60501	502
126	B	1617986077.975073000	6	0x071f	84.3.251.18	84.3.251.101	502	60501
129	A	1617986078.135669000	6	0x011b	84.3.251.101	84.3.251.18	56257	502
129	B	1617986078.164899000	6	0x071f	84.3.251.18	84.3.251.101	502	56257
80	A	1617986068.957266000	6	0x011b	84.3.251.103	84.3.251.102	44989	502
80	B	1617986068.961779000	6	0x031b	84.3.251.102	84.3.251.103	502	44989
81	A	1617986068.992102000	6	0x011b	84.3.251.104	84.3.251.102	56629	502
81	B	1617986068.996622000	6	0x031b	84.3.251.102	84.3.251.104	502	56629
82	A	1617986069.052779000	6	0x011b	84.3.251.105	84.3.251.103	37543	502
82	B	1617986069.057321000	6	0x031b	84.3.251.103	84.3.251.105	502	37543
131	A	1617986078.345544000	6	0x011b	84.3.251.101	84.3.251.18	51577	502
131	B	1617986078.384946000	6	0x071f	84.3.251.18	84.3.251.101	502	51577
83	A	1617986069.311469000	6	0x011b	84.3.251.102	84.3.251.101	58905	502
83	B	1617986069.316629000	6	0x031b	84.3.251.101	84.3.251.102	502	58905
136	A	1617986079.646941000	6	0x011b	84.3.251.101	84.3.251.18	42929	502
136	B	1617986079.685180000	6	0x071f	84.3.251.18	84.3.251.101	502	42929
138	A	1617986079.830073000	6	0x011b	84.3.251.101	84.3.251.18	52633	502
138	B	1617986079.855021000	6	0x071f	84.3.251.18	84.3.251.101	502	52633
87	A	1617986070.145762000	6	0x011b	84.3.251.104	84.3.251.102	58143	502
87	B	1617986070.153748000	6	0x031b	84.3.251.102	84.3.251.104	502	58143
88	A	1617986070.151799000	6	0x011b	84.3.251.105	84.3.251.103	36567	502
88	B	1617986070.157294000	6	0x031b	84.3.251.103	84.3.251.105	502	36567
89	A	1617986070.267242000	6	0x011b	84.3.251.103	84.3.251.102	60637	502
89	B	1617986070.271653000	6	0x031b	84.3.251.102	84.3.251.103	502	60637
139	A	1617986079.996527000	6	0x011b	84.3.251.101	84.3.251.18	60451	502
139	B	1617986080.025025000	6	0x071f	84.3.251.18	84.3.251.101	502	60451
90	A	1617986070.770953000	6	0x011b	84.3.251.102	84.3.251.101	49327	502
90	B	1617986070.775686000	6	0x031b	84.3.251.101	84.3.251.102	502	49327
91	A	1617986071.229323000	6	0x011b	84.3.251.103	84.3.251.102	49701	502
91	B	1617986071.234045000	6	0x031b	84.3.251.102	84.3.251.103	502	49701
92	A	1617986071.263118000	6	0x011b	84.3.251.104	84.3.251.102	50551	502
92	B	1617986071.268320000	6	0x031b	84.3.251.102	84.3.251.104	502	50551
93	A	1617986071.271960000	6	0x011b	84.3.251.105	84.3.251.103	57503	502
93	B	1617986071.276459000	6	0x031b	84.3.251.103	84.3.251.105	502	57503
145	A	1617986081.311458000	6	0x011b	84.3.251.103	84.3.251.102	58125	502
145	B	1617986081.315608000	6	0x031f	84.3.251.102	84.3.251.103	502	58125
144	A	1617986081.281735000	6	0x011b	84.3.251.101	84.3.251.18	36495	502
144	B	1617986081.314771000	6	0x071f	84.3.251.18	84.3.251.101	502	36495
146	A	1617986081.476353000	6	0x011b	84.3.251.101	84.3.251.18	41925	502
146	B	1617986081.504874000	6	0x071f	84.3.251.18	84.3.251.101	502	41925
97	A	1617986072.226038000	6	0x011b	84.3.251.103	84.3.251.102	51157	502
97	B	1617986072.231688000	6	0x031b	84.3.251.102	84.3.251.103	502	51157
147	A	1617986081.753284000	6	0x011b	84.3.251.101	84.3.251.18	35751	502
147	B	1617986081.784875000	6	0x071f	84.3.251.18	84.3.251.101	502	35751
98	A	1617986072.371513000	6	0x011b	84.3.251.102	84.3.251.101	46491	502
98	B	1617986072.376016000	6	0x031b	84.3.251.101	84.3.251.102	502	46491
99	A	1617986072.395032000	6	0x011b	84.3.251.105	84.3.251.103	39919	502
99	B	1617986072.399448000	6	0x031b	84.3.251.103	84.3.251.105	502	39919
100	A	1617986072.402521000	6	0x011b	84.3.251.104	84.3.251.102	33481	502
100	B	1617986072.408110000	6	0x031b	84.3.251.102	84.3.251.104	502	33481
103	A	1617986073.264661000	6	0x011b	84.3.251.103	84.3.251.102	55463	502
103	B	1617986073.269171000	6	0x031b	84.3.251.102	84.3.251.103	502	55463
154	A	1617986083.029038000	6	0x011b	84.3.251.101	84.3.251.18	35231	502
154	B	1617986083.054947000	6	0x071f	84.3.251.18	84.3.251.101	502	35231
155	A	1617986083.200859000	6	0x011b	84.3.251.101	84.3.251.18	42365	502
155	B	1617986083.224958000	6	0x071f	84.3.251.18	84.3.251.101	502	42365
105	A	1617986073.547892000	6	0x011b	84.3.251.105	84.3.251.103	48333	502
105	B	1617986073.552529000	6	0x031b	84.3.251.103	84.3.251.105	502	48333
106	A	1617986073.557313000	6	0x011b	84.3.251.104	84.3.251.102	35841	502
106	B	1617986073.561691000	6	0x031b	84.3.251.102	84.3.251.104	502	35841
107	A	1617986073.826485000	6	0x011b	84.3.251.102	84.3.251.101	47977	502
107	B	1617986073.831747000	6	0x031b	84.3.251.101	84.3.251.102	502	47977
157	A	1617986083.367711000	6	0x011b	84.3.251.101	84.3.251.18	58263	502
157	B	1617986083.394940000	6	0x071f	84.3.251.18	84.3.251.101	502	58263
110	A	1617986074.692100000	6	0x011b	84.3.251.104	84.3.251.102	54567	502
110	B	1617986074.696566000	6	0x031b	84.3.251.102	84.3.251.104	502	54567
111	A	1617986074.706683000	6	0x011b	84.3.251.105	84.3.251.103	47309	502
111	B	1617986074.711227000	6	0x031b	84.3.251.103	84.3.251.105	502	47309
162	A	1617986084.647198000	6	0x011b	84.3.251.101	84.3.251.18	57753	502
162	B	1617986084.674882000	6	0x071f	84.3.251.18	84.3.251.101	502	57753
163	A	1617986084.842533000	6	0x011b	84.3.251.101	84.3.251.18	53485	502
163	B	1617986084.884758000	6	0x071f	84.3.251.18	84.3.251.101	502	53485
114	A	1617986075.295413000	6	0x011b	84.3.251.103	84.3.251.102	44225	502
114	B	1617986075.300131000	6	0x031b	84.3.251.102	84.3.251.103	502	44225
115	A	1617986075.297801000	6	0x011b	84.3.251.102	84.3.251.101	34007	502
115	B	1617986075.304113000	6	0x031b	84.3.251.101	84.3.251.102	502	34007
164	A	1617986085.148236000	6	0x011b	84.3.251.101	84.3.251.18	38585	502
164	B	1617986085.184803000	6	0x071f	84.3.251.18	84.3.251.101	502	38585
116	A	1617986075.824585000	6	0x011b	84.3.251.105	84.3.251.103	49151	502
116	B	1617986075.830040000	6	0x031b	84.3.251.103	84.3.251.105	502	49151
118	A	1617986076.263685000	6	0x011b	84.3.251.103	84.3.251.102	35553	502
118	B	1617986076.268292000	6	0x031b	84.3.251.102	84.3.251.103	502	35553
172	A	1617986086.437294000	6	0x011b	84.3.251.101	84.3.251.18	42621	502
172	B	1617986086.464681000	6	0x071f	84.3.251.18	84.3.251.101	502	42621
122	A	1617986076.763223000	6	0x011b	84.3.251.102	84.3.251.101	50719	502
122	B	1617986076.768556000	6	0x031b	84.3.251.101	84.3.251.102	502	50719
173	A	1617986086.623053000	6	0x011b	84.3.251.101	84.3.251.18	41517	502
173	B	1617986086.654837000	6	0x071f	84.3.251.18	84.3.251.101	502	41517
123	A	1617986076.985342000	6	0x011b	84.3.251.104	84.3.251.102	45971	502
123	B	1617986076.990015000	6	0x031b	84.3.251.102	84.3.251.104	502	45971
174	A	1617986086.794769000	6	0x011b	84.3.251.101	84.3.251.18	59349	502
174	B	1617986086.824670000	6	0x071f	84.3.251.18	84.3.251.101	502	59349
125	A	1617986077.232532000	6	0x011b	84.3.251.103	84.3.251.102	43991	502
125	B	1617986077.237377000	6	0x031b	84.3.251.102	84.3.251.103	502	43991
127	A	1617986078.123252000	6	0x011b	84.3.251.104	84.3.251.102	44379	502
127	B	1617986078.127931000	6	0x031b	84.3.251.102	84.3.251.104	502	44379
128	A	1617986078.127278000	6	0x011b	84.3.251.105	84.3.251.103	52171	502
128	B	1617986078.131834000	6	0x031b	84.3.251.103	84.3.251.105	502	52171
130	A	1617986078.192048000	6	0x011b	84.3.251.103	84.3.251.102	52263	502
130	B	1617986078.197059000	6	0x031b	84.3.251.102	84.3.251.103	502	52263
132	A	1617986078.347211000	6	0x011b	84.3.251.102	84.3.251.101	37623	502
132	B	1617986078.353806000	6	0x031b	84.3.251.101	84.3.251.102	502	37623
179	A	1617986088.090973000	6	0x011b	84.3.251.101	84.3.251.18	33131	502
179	B	1617986088.134729000	6	0x071f	84.3.251.18	84.3.251.101	502	33131
181	A	1617986088.293656000	6	0x011b	84.3.251.101	84.3.251.18	56681	502
181	B	1617986088.314871000	6	0x071f	84.3.251.18	84.3.251.101	502	56681
133	A	1617986079.148235000	6	0x011b	84.3.251.103	84.3.251.102	33881	502
133	B	1617986079.152718000	6	0x031b	84.3.251.102	84.3.251.103	502	33881
184	A	1617986088.609367000	6	0x011b	84.3.251.101	84.3.251.18	60323	502
184	B	1617986088.644607000	6	0x071f	84.3.251.18	84.3.251.101	502	60323
134	A	1617986079.249633000	6	0x011b	84.3.251.105	84.3.251.103	45153	502
134	B	1617986079.254595000	6	0x031b	84.3.251.103	84.3.251.105	502	45153
135	A	1617986079.250155000	6	0x011b	84.3.251.104	84.3.251.102	38113	502
135	B	1617986079.258537000	6	0x031b	84.3.251.102	84.3.251.104	502	38113
137	A	1617986079.809766000	6	0x011b	84.3.251.102	84.3.251.101	34167	502
137	B	1617986079.814150000	6	0x031b	84.3.251.101	84.3.251.102	502	34167
188	A	1617986089.704435000	6	0x011b	84.3.251.104	84.3.251.102	58561	502
188	B	1617986089.709640000	6	0x031f	84.3.251.102	84.3.251.104	502	58561
140	A	1617986080.118008000	6	0x011b	84.3.251.103	84.3.251.102	39765	502
140	B	1617986080.122499000	6	0x031b	84.3.251.102	84.3.251.103	502	39765
189	A	1617986089.896898000	6	0x011b	84.3.251.101	84.3.251.18	57245	502
189	B	1617986089.934855000	6	0x071f	84.3.251.18	84.3.251.101	502	57245
190	A	1617986090.122574000	6	0x011b	84.3.251.101	84.3.251.18	57321	502
190	B	1617986090.154667000	6	0x071f	84.3.251.18	84.3.251.101	502	57321
141	A	1617986080.686045000	6	0x011b	84.3.251.105	84.3.251.103	35665	502
141	B	1617986080.690388000	6	0x031b	84.3.251.103	84.3.251.105	502	35665
142	A	1617986080.697603000	6	0x011b	84.3.251.104	84.3.251.102	41995	502
142	B	1617986080.702175000	6	0x031b	84.3.251.102	84.3.251.104	502	41995
192	A	1617986090.308405000	6	0x011b	84.3.251.101	84.3.251.18	49711	502
192	B	1617986090.334727000	6	0x071f	84.3.251.18	84.3.251.101	502	49711
143	A	1617986081.269297000	6	0x011b	84.3.251.102	84.3.251.101	45263	502
143	B	1617986081.273913000	6	0x031b	84.3.251.101	84.3.251.102	502	45263
148	A	1617986081.797692000	6	0x011b	84.3.251.105	84.3.251.103	37861	502
148	B	1617986081.802396000	6	0x031b	84.3.251.103	84.3.251.105	502	37861
149	A	1617986081.805493000	6	0x011b	84.3.251.104	84.3.251.102	46815	502
149	B	1617986081.813833000	6	0x031b	84.3.251.102	84.3.251.104	502	46815
197	A	1617986091.606058000	6	0x011b	84.3.251.101	84.3.251.18	39555	502
197	B	1617986091.624680000	6	0x071f	84.3.251.18	84.3.251.101	502	39555
199	A	1617986091.791213000	6	0x011b	84.3.251.101	84.3.251.18	42769	502
199	B	1617986091.834611000	6	0x071f	84.3.251.18	84.3.251.101	502	42769
150	A	1617986082.353040000	6	0x011b	84.3.251.103	84.3.251.102	45709	502
150	B	1617986082.357774000	6	0x031b	84.3.251.102	84.3.251.103	502	45709
201	A	1617986091.986539000	6	0x011b	84.3.251.101	84.3.251.18	45875	502
201	B	1617986092.014707000	6	0x071f	84.3.251.18	84.3.251.101	502	45875
151	A	1617986082.858371000	6	0x011b	84.3.251.102	84.3.251.101	55345	502
151	B	1617986082.863154000	6	0x031b	84.3.251.101	84.3.251.102	502	55345
152	A	1617986082.901077000	6	0x011b	84.3.251.105	84.3.251.103	45663	502
152	B	1617986082.905535000	6	0x031b	84.3.251.103	84.3.251.105	502	45663
153	A	1617986082.908262000	6	0x011b	84.3.251.104	84.3.251.102	41239	502
153	B	1617986082.914347000	6	0x031b	84.3.251.102	84.3.251.104	502	41239
156	A	1617986083.320031000	6	0x011b	84.3.251.103	84.3.251.102	46339	502
156	B	1617986083.324446000	6	0x031b	84.3.251.102	84.3.251.103	502	46339
207	A	1617986093.249029000	6	0x011b	84.3.251.101	84.3.251.18	54873	502
