flowInd	%dir	timeFirst	l4Proto	tcpFlags	srcIP	dstIP	srcPort	dstPort
28	B	1618841506.768623000	6	0x0212	84.3.251.18	84.3.251.101	502	2759
1504	A	1618841507.495930000	6	0x0004	84.3.251.101	84.3.251.18	2735	502
1559	A	1618841507.525827000	6	0x0004	84.3.251.101	84.3.251.18	2736	502
1690	A	1618841507.599507000	6	0x0004	84.3.251.101	84.3.251.18	2737	502
29	A	1618841506.677332000	6	0x0006	84.3.251.101	84.3.251.18	2760	502
29	B	1618841506.788137000	6	0x0212	84.3.251.18	84.3.251.101	502	2760
30	A	1618841506.677824000	6	0x0006	84.3.251.101	84.3.251.18	2761	502
30	B	1618841506.788624000	6	0x0212	84.3.251.18	84.3.251.101	502	2761
1795	A	1618841507.673304000	6	0x0004	84.3.251.101	84.3.251.18	2738	502
1826	A	1618841507.698536000	6	0x0004	84.3.251.101	84.3.251.18	2739	502
31	A	1618841506.678314000	6	0x0006	84.3.251.101	84.3.251.18	2762	502
31	B	1618841506.798123000	6	0x0212	84.3.251.18	84.3.251.101	502	2762
32	A	1618841506.678825000	6	0x0006	84.3.251.101	84.3.251.18	2763	502
32	B	1618841506.808140000	6	0x0212	84.3.251.18	84.3.251.101	502	2763
33	A	1618841506.679448000	6	0x0006	84.3.251.101	84.3.251.18	2764	502
33	B	1618841506.808634000	6	0x0212	84.3.251.18	84.3.251.101	502	2764
34	A	1618841506.679950000	6	0x0006	84.3.251.101	84.3.251.18	2765	502
34	B	1618841506.818181000	6	0x0212	84.3.251.18	84.3.251.101	502	2765
35	A	1618841506.684458000	6	0x0006	84.3.251.101	84.3.251.18	2766	502
35	B	1618841506.818428000	6	0x0212	84.3.251.18	84.3.251.101	502	2766
36	A	1618841506.684804000	6	0x0006	84.3.251.101	84.3.251.18	2767	502
36	B	1618841506.818906000	6	0x0212	84.3.251.18	84.3.251.101	502	2767
37	A	1618841506.685191000	6	0x0006	84.3.251.101	84.3.251.18	2768	502
37	B	1618841506.828129000	6	0x0212	84.3.251.18	84.3.251.101	502	2768
38	A	1618841506.685734000	6	0x0006	84.3.251.101	84.3.251.18	2769	502
38	B	1618841506.828399000	6	0x0212	84.3.251.18	84.3.251.101	502	2769
39	A	1618841506.686222000	6	0x0006	84.3.251.101	84.3.251.18	2770	502
39	B	1618841506.828907000	6	0x0212	84.3.251.18	84.3.251.101	502	2770
40	A	1618841506.686840000	6	0x0006	84.3.251.101	84.3.251.18	2771	502
40	B	1618841506.838170000	6	0x0212	84.3.251.18	84.3.251.101	502	2771
41	A	1618841506.687340000	6	0x0006	84.3.251.101	84.3.251.18	2772	502
41	B	1618841506.838576000	6	0x0212	84.3.251.18	84.3.251.101	502	2772
2452	A	1618841508.073981000	6	0x0004	84.3.251.101	84.3.251.18	2740	502
2526	A	1618841508.113769000	6	0x0004	84.3.251.101	84.3.251.18	2741	502
42	A	1618841506.687952000	6	0x0006	84.3.251.101	84.3.251.18	2773	502
42	B	1618841506.848092000	6	0x0212	84.3.251.18	84.3.251.101	502	2773
43	A	1618841506.690204000	6	0x0006	84.3.251.101	84.3.251.18	2774	502
43	B	1618841506.858105000	6	0x0212	84.3.251.18	84.3.251.101	502	2774
44	A	1618841506.690699000	6	0x0006	84.3.251.101	84.3.251.18	2775	502
44	B	1618841506.858537000	6	0x0212	84.3.251.18	84.3.251.101	502	2775
45	A	1618841506.691458000	6	0x0006	84.3.251.101	84.3.251.18	2776	502
45	B	1618841506.868139000	6	0x0212	84.3.251.18	84.3.251.101	502	2776
46	A	1618841506.691961000	6	0x0006	84.3.251.101	84.3.251.18	2777	502
46	B	1618841506.868415000	6	0x0212	84.3.251.18	84.3.251.101	502	2777
47	A	1618841506.692823000	6	0x0006	84.3.251.101	84.3.251.18	2778	502
47	B	1618841506.878152000	6	0x0212	84.3.251.18	84.3.251.101	502	2778
48	A	1618841506.693483000	6	0x0006	84.3.251.101	84.3.251.18	2779	502
48	B	1618841506.878405000	6	0x0212	84.3.251.18	84.3.251.101	502	2779
49	A	1618841506.694074000	6	0x0006	84.3.251.101	84.3.251.18	2780	502
49	B	1618841506.878900000	6	0x0212	84.3.251.18	84.3.251.101	502	2780
50	A	1618841506.694593000	6	0x0006	84.3.251.101	84.3.251.18	2781	502
50	B	1618841506.888198000	6	0x0212	84.3.251.18	84.3.251.101	502	2781
51	A	1618841506.695092000	6	0x0006	84.3.251.101	84.3.251.18	2782	502
51	B	1618841506.888749000	6	0x0212	84.3.251.18	84.3.251.101	502	2782
52	A	1618841506.695566000	6	0x0006	84.3.251.101	84.3.251.18	2783	502
52	B	1618841506.889002000	6	0x0212	84.3.251.18	84.3.251.101	502	2783
53	A	1618841506.696213000	6	0x0006	84.3.251.101	84.3.251.18	2784	502
53	B	1618841506.898389000	6	0x0212	84.3.251.18	84.3.251.101	502	2784
54	A	1618841506.696701000	6	0x0006	84.3.251.101	84.3.251.18	2785	502
54	B	1618841506.908192000	6	0x0212	84.3.251.18	84.3.251.101	502	2785
55	A	1618841506.697198000	6	0x0006	84.3.251.101	84.3.251.18	2786	502
55	B	1618841506.908442000	6	0x0212	84.3.251.18	84.3.251.101	502	2786
56	A	1618841506.697702000	6	0x0006	84.3.251.101	84.3.251.18	2787	502
56	B	1618841506.908936000	6	0x0212	84.3.251.18	84.3.251.101	502	2787
3848	A	1618841508.664119000	6	0x0004	84.3.251.101	84.3.251.18	2742	502
57	A	1618841506.698195000	6	0x0006	84.3.251.101	84.3.251.18	2788	502
57	B	1618841506.918099000	6	0x0212	84.3.251.18	84.3.251.101	502	2788
58	A	1618841506.699084000	6	0x0006	84.3.251.101	84.3.251.18	2789	502
58	B	1618841506.918546000	6	0x0212	84.3.251.18	84.3.251.101	502	2789
59	A	1618841506.699701000	6	0x0006	84.3.251.101	84.3.251.18	2790	502
59	B	1618841506.928147000	6	0x0212	84.3.251.18	84.3.251.101	502	2790
60	A	1618841506.700202000	6	0x0006	84.3.251.101	84.3.251.18	2791	502
60	B	1618841506.928638000	6	0x0212	84.3.251.18	84.3.251.101	502	2791
61	A	1618841506.700829000	6	0x0006	84.3.251.101	84.3.251.18	2792	502
61	B	1618841506.928891000	6	0x0212	84.3.251.18	84.3.251.101	502	2792
62	A	1618841506.701327000	6	0x0006	84.3.251.101	84.3.251.18	2793	502
62	B	1618841506.938123000	6	0x0212	84.3.251.18	84.3.251.101	502	2793
63	A	1618841506.701829000	6	0x0006	84.3.251.101	84.3.251.18	2794	502
63	B	1618841506.938616000	6	0x0212	84.3.251.18	84.3.251.101	502	2794
64	A	1618841506.702327000	6	0x0006	84.3.251.101	84.3.251.18	2795	502
64	B	1618841506.948134000	6	0x0212	84.3.251.18	84.3.251.101	502	2795
65	A	1618841506.702924000	6	0x0006	84.3.251.101	84.3.251.18	2796	502
65	B	1618841506.948420000	6	0x0212	84.3.251.18	84.3.251.101	502	2796
66	A	1618841506.703449000	6	0x0006	84.3.251.101	84.3.251.18	2797	502
66	B	1618841506.948882000	6	0x0212	84.3.251.18	84.3.251.101	502	2797
67	A	1618841506.703952000	6	0x0006	84.3.251.101	84.3.251.18	2798	502
67	B	1618841506.957932000	6	0x0212	84.3.251.18	84.3.251.101	502	2798
68	A	1618841506.704455000	6	0x0006	84.3.251.101	84.3.251.18	2799	502
68	B	1618841506.958652000	6	0x0212	84.3.251.18	84.3.251.101	502	2799
69	A	1618841506.704946000	6	0x0006	84.3.251.101	84.3.251.18	2800	502
69	B	1618841506.968166000	6	0x0212	84.3.251.18	84.3.251.101	502	2800
70	A	1618841506.705572000	6	0x0006	84.3.251.101	84.3.251.18	2801	502
70	B	1618841506.968444000	6	0x0212	84.3.251.18	84.3.251.101	502	2801
71	A	1618841506.706071000	6	0x0006	84.3.251.101	84.3.251.18	2802	502
71	B	1618841506.968922000	6	0x0212	84.3.251.18	84.3.251.101	502	2802
72	A	1618841506.706573000	6	0x0006	84.3.251.101	84.3.251.18	2803	502
72	B	1618841506.978120000	6	0x0212	84.3.251.18	84.3.251.101	502	2803
73	A	1618841506.707065000	6	0x0006	84.3.251.101	84.3.251.18	2804	502
73	B	1618841506.978401000	6	0x0212	84.3.251.18	84.3.251.101	502	2804
74	A	1618841506.707572000	6	0x0006	84.3.251.101	84.3.251.18	2805	502
74	B	1618841506.978877000	6	0x0212	84.3.251.18	84.3.251.101	502	2805
5645	A	1618841509.282302000	6	0x0004	84.3.251.101	84.3.251.18	2743	502
5830	A	1618841509.341624000	6	0x0004	84.3.251.101	84.3.251.18	2744	502
75	A	1618841506.708452000	6	0x0006	84.3.251.101	84.3.251.18	2806	502
75	B	1618841506.988208000	6	0x0212	84.3.251.18	84.3.251.101	502	2806
5925	A	1618841509.371871000	6	0x0004	84.3.251.101	84.3.251.18	2745	502
76	A	1618841506.709076000	6	0x0006	84.3.251.101	84.3.251.18	2807	502
76	B	1618841506.998119000	6	0x0212	84.3.251.18	84.3.251.101	502	2807
77	A	1618841506.709702000	6	0x0006	84.3.251.101	84.3.251.18	2808	502
77	B	1618841507.008190000	6	0x0212	84.3.251.18	84.3.251.101	502	2808
78	A	1618841506.710196000	6	0x0006	84.3.251.101	84.3.251.18	2809	502
78	B	1618841507.008474000	6	0x0212	84.3.251.18	84.3.251.101	502	2809
79	A	1618841506.710701000	6	0x0006	84.3.251.101	84.3.251.18	2810	502
79	B	1618841507.008962000	6	0x0212	84.3.251.18	84.3.251.101	502	2810
80	A	1618841506.711196000	6	0x0006	84.3.251.101	84.3.251.18	2811	502
80	B	1618841507.018121000	6	0x0212	84.3.251.18	84.3.251.101	502	2811
81	A	1618841506.711783000	6	0x0006	84.3.251.101	84.3.251.18	2812	502
81	B	1618841507.018414000	6	0x0212	84.3.251.18	84.3.251.101	502	2812
82	A	1618841506.712321000	6	0x0006	84.3.251.101	84.3.251.18	2813	502
82	B	1618841507.018909000	6	0x0212	84.3.251.18	84.3.251.101	502	2813
83	A	1618841506.712825000	6	0x0006	84.3.251.101	84.3.251.18	2814	502
83	B	1618841507.028133000	6	0x0212	84.3.251.18	84.3.251.101	502	2814
84	A	1618841506.713328000	6	0x0006	84.3.251.101	84.3.251.18	2815	502
84	B	1618841507.028669000	6	0x0212	84.3.251.18	84.3.251.101	502	2815
85	A	1618841506.713937000	6	0x0006	84.3.251.101	84.3.251.18	2816	502
85	B	1618841507.029029000	6	0x0212	84.3.251.18	84.3.251.101	502	2816
86	A	1618841506.714448000	6	0x0006	84.3.251.101	84.3.251.18	2817	502
86	B	1618841507.038118000	6	0x0212	84.3.251.18	84.3.251.101	502	2817
87	A	1618841506.714956000	6	0x0006	84.3.251.101	84.3.251.18	2818	502
87	B	1618841507.038519000	6	0x0212	84.3.251.18	84.3.251.101	502	2818
88	A	1618841506.715431000	6	0x0006	84.3.251.101	84.3.251.18	2819	502
88	B	1618841507.048098000	6	0x0212	84.3.251.18	84.3.251.101	502	2819
89	A	1618841506.716195000	6	0x0006	84.3.251.101	84.3.251.18	2820	502
89	B	1618841507.048386000	6	0x0212	84.3.251.18	84.3.251.101	502	2820
90	A	1618841506.716827000	6	0x0006	84.3.251.101	84.3.251.18	2821	502
90	B	1618841507.048811000	6	0x0212	84.3.251.18	84.3.251.101	502	2821
91	A	1618841506.717450000	6	0x0006	84.3.251.101	84.3.251.18	2822	502
91	B	1618841507.058099000	6	0x0212	84.3.251.18	84.3.251.101	502	2822
7671	A	1618841509.963822000	6	0x0004	84.3.251.101	84.3.251.18	2746	502
7674	A	1618841509.965011000	6	0x0004	84.3.251.101	84.3.251.18	2787	502
7674	B	1618841509.965009000	6	0x0212	84.3.251.18	84.3.251.101	502	2787
7675	A	1618841509.965076000	6	0x0004	84.3.251.101	84.3.251.18	2786	502
7675	B	1618841509.965074000	6	0x0212	84.3.251.18	84.3.251.101	502	2786
7677	A	1618841509.965138000	6	0x0004	84.3.251.101	84.3.251.18	2791	502
7677	B	1618841509.965131000	6	0x0212	84.3.251.18	84.3.251.101	502	2791
7678	A	1618841509.965136000	6	0x0004	84.3.251.101	84.3.251.18	2788	502
7678	B	1618841509.965132000	6	0x0212	84.3.251.18	84.3.251.101	502	2788
7676	A	1618841509.965134000	6	0x0004	84.3.251.101	84.3.251.18	2792	502
7676	B	1618841509.965078000	6	0x0212	84.3.251.18	84.3.251.101	502	2792
7679	A	1618841509.965194000	6	0x0004	84.3.251.101	84.3.251.18	2789	502
7679	B	1618841509.965139000	6	0x0212	84.3.251.18	84.3.251.101	502	2789
7680	A	1618841509.965202000	6	0x0004	84.3.251.101	84.3.251.18	2796	502
7680	B	1618841509.965197000	6	0x0212	84.3.251.18	84.3.251.101	502	2796
7681	A	1618841509.965206000	6	0x0004	84.3.251.101	84.3.251.18	2793	502
7681	B	1618841509.965199000	6	0x0212	84.3.251.18	84.3.251.101	502	2793
7682	A	1618841509.965204000	6	0x0004	84.3.251.101	84.3.251.18	2790	502
7682	B	1618841509.965200000	6	0x0212	84.3.251.18	84.3.251.101	502	2790
7683	A	1618841509.965219000	6	0x0004	84.3.251.101	84.3.251.18	2799	502
7683	B	1618841509.965207000	6	0x0212	84.3.251.18	84.3.251.101	502	2799
7685	A	1618841509.965253000	6	0x0004	84.3.251.101	84.3.251.18	2795	502
7685	B	1618841509.965221000	6	0x0212	84.3.251.18	84.3.251.101	502	2795
7684	A	1618841509.965223000	6	0x0004	84.3.251.101	84.3.251.18	2802	502
7684	B	1618841509.965217000	6	0x0212	84.3.251.18	84.3.251.101	502	2802
7686	A	1618841509.965251000	6	0x0004	84.3.251.101	84.3.251.18	2805	502
7686	B	1618841509.965249000	6	0x0212	84.3.251.18	84.3.251.101	502	2805
7687	A	1618841509.965315000	6	0x0004	84.3.251.101	84.3.251.18	2794	502
7687	B	1618841509.965310000	6	0x0212	84.3.251.18	84.3.251.101	502	2794
7688	A	1618841509.965314000	6	0x0004	84.3.251.101	84.3.251.18	2798	502
7688	B	1618841509.965312000	6	0x0212	84.3.251.18	84.3.251.101	502	2798
7689	A	1618841509.965374000	6	0x0004	84.3.251.101	84.3.251.18	2801	502
7689	B	1618841509.965370000	6	0x0212	84.3.251.18	84.3.251.101	502	2801
7690	A	1618841509.965376000	6	0x0004	84.3.251.101	84.3.251.18	2797	502
7690	B	1618841509.965372000	6	0x0212	84.3.251.18	84.3.251.101	502	2797
7691	A	1618841509.965422000	6	0x0004	84.3.251.101	84.3.251.18	2804	502
7691	B	1618841509.965418000	6	0x0212	84.3.251.18	84.3.251.101	502	2804
7692	A	1618841509.965423000	6	0x0004	84.3.251.101	84.3.251.18	2800	502
7692	B	1618841509.965420000	6	0x0212	84.3.251.18	84.3.251.101	502	2800
7693	A	1618841509.965478000	6	0x0004	84.3.251.101	84.3.251.18	2803	502
7693	B	1618841509.965476000	6	0x0212	84.3.251.18	84.3.251.101	502	2803
92	A	1618841506.717929000	6	0x0006	84.3.251.101	84.3.251.18	2823	502
92	B	1618841507.058507000	6	0x0212	84.3.251.18	84.3.251.101	502	2823
7792	A	1618841510.000002000	6	0x0004	84.3.251.101	84.3.251.18	2747	502
93	A	1618841506.718571000	6	0x0006	84.3.251.101	84.3.251.18	2824	502
93	B	1618841507.068243000	6	0x0212	84.3.251.18	84.3.251.101	502	2824
7986	A	1618841510.065045000	6	0x0004	84.3.251.101	84.3.251.18	2806	502
7986	B	1618841510.064988000	6	0x0212	84.3.251.18	84.3.251.101	502	2806
7987	A	1618841510.065047000	6	0x0004	84.3.251.101	84.3.251.18	2807	502
7987	B	1618841510.065043000	6	0x0212	84.3.251.18	84.3.251.101	502	2807
7988	A	1618841510.065104000	6	0x0004	84.3.251.101	84.3.251.18	2808	502
7988	B	1618841510.065099000	6	0x0212	84.3.251.18	84.3.251.101	502	2808
7989	A	1618841510.065106000	6	0x0004	84.3.251.101	84.3.251.18	2812	502
7989	B	1618841510.065101000	6	0x0212	84.3.251.18	84.3.251.101	502	2812
7991	A	1618841510.065155000	6	0x0004	84.3.251.101	84.3.251.18	2815	502
7991	B	1618841510.065108000	6	0x0212	84.3.251.18	84.3.251.101	502	2815
7992	A	1618841510.065118000	6	0x0004	84.3.251.101	84.3.251.18	2810	502
7992	B	1618841510.065110000	6	0x0212	84.3.251.18	84.3.251.101	502	2810
7993	A	1618841510.065157000	6	0x0004	84.3.251.101	84.3.251.18	2809	502
7993	B	1618841510.065112000	6	0x0212	84.3.251.18	84.3.251.101	502	2809
7994	A	1618841510.065216000	6	0x0004	84.3.251.101	84.3.251.18	2811	502
7994	B	1618841510.065159000	6	0x0212	84.3.251.18	84.3.251.101	502	2811
7995	A	1618841510.065219000	6	0x0004	84.3.251.101	84.3.251.18	2814	502
7995	B	1618841510.065161000	6	0x0212	84.3.251.18	84.3.251.101	502	2814
7996	A	1618841510.065258000	6	0x0004	84.3.251.101	84.3.251.18	2813	502
7996	B	1618841510.065220000	6	0x0212	84.3.251.18	84.3.251.101	502	2813
94	A	1618841506.719072000	6	0x0006	84.3.251.101	84.3.251.18	2825	502
94	B	1618841507.078113000	6	0x0212	84.3.251.18	84.3.251.101	502	2825
95	A	1618841506.719578000	6	0x0006	84.3.251.101	84.3.251.18	2826	502
95	B	1618841507.078520000	6	0x0212	84.3.251.18	84.3.251.101	502	2826
96	A	1618841506.720199000	6	0x0006	84.3.251.101	84.3.251.18	2827	502
96	B	1618841507.078835000	6	0x0212	84.3.251.18	84.3.251.101	502	2827
97	A	1618841506.720699000	6	0x0006	84.3.251.101	84.3.251.18	2828	502
97	B	1618841507.088135000	6	0x0212	84.3.251.18	84.3.251.101	502	2828
98	A	1618841506.721199000	6	0x0006	84.3.251.101	84.3.251.18	2829	502
98	B	1618841507.088589000	6	0x0212	84.3.251.18	84.3.251.101	502	2829
99	A	1618841506.721945000	6	0x0006	84.3.251.101	84.3.251.18	2830	502
99	B	1618841507.088878000	6	0x0212	84.3.251.18	84.3.251.101	502	2830
100	A	1618841506.722578000	6	0x0006	84.3.251.101	84.3.251.18	2831	502
100	B	1618841507.098136000	6	0x0212	84.3.251.18	84.3.251.101	502	2831
101	A	1618841506.723201000	6	0x0006	84.3.251.101	84.3.251.18	2832	502
101	B	1618841507.098619000	6	0x0212	84.3.251.18	84.3.251.101	502	2832
102	A	1618841506.723826000	6	0x0006	84.3.251.101	84.3.251.18	2833	502
102	B	1618841507.108116000	6	0x0212	84.3.251.18	84.3.251.101	502	2833
103	A	1618841506.724453000	6	0x0006	84.3.251.101	84.3.251.18	2834	502
103	B	1618841507.108407000	6	0x0212	84.3.251.18	84.3.251.101	502	2834
104	A	1618841506.725082000	6	0x0006	84.3.251.101	84.3.251.18	2835	502
104	B	1618841507.108865000	6	0x0212	84.3.251.18	84.3.251.101	502	2835
105	A	1618841506.725828000	6	0x0006	84.3.251.101	84.3.251.18	2836	502
105	B	1618841507.118122000	6	0x0212	84.3.251.18	84.3.251.101	502	2836
106	A	1618841506.726454000	6	0x0006	84.3.251.101	84.3.251.18	2837	502
106	B	1618841507.118389000	6	0x0212	84.3.251.18	84.3.251.101	502	2837
107	A	1618841506.726943000	6	0x0006	84.3.251.101	84.3.251.18	2838	502
107	B	1618841507.118855000	6	0x0212	84.3.251.18	84.3.251.101	502	2838
8942	A	1618841510.548801000	6	0x0004	84.3.251.101	84.3.251.18	2748	502
108	A	1618841506.727446000	6	0x0006	84.3.251.101	84.3.251.18	2839	502
108	B	1618841507.128186000	6	0x0212	84.3.251.18	84.3.251.101	502	2839
109	A	1618841506.728069000	6	0x0006	84.3.251.101	84.3.251.18	2840	502
109	B	1618841507.128690000	6	0x0212	84.3.251.18	84.3.251.101	502	2840
9014	A	1618841510.588747000	6	0x0004	84.3.251.101	84.3.251.18	2749	502
110	A	1618841506.728577000	6	0x0006	84.3.251.101	84.3.251.18	2841	502
110	B	1618841507.138246000	6	0x0212	84.3.251.18	84.3.251.101	502	2841
9110	A	1618841510.645918000	6	0x0004	84.3.251.101	84.3.251.18	2750	502
111	A	1618841506.729077000	6	0x0006	84.3.251.101	84.3.251.18	2842	502
111	B	1618841507.148350000	6	0x0212	84.3.251.18	84.3.251.101	502	2842
112	A	1618841506.729578000	6	0x0006	84.3.251.101	84.3.251.18	2843	502
112	B	1618841507.148680000	6	0x0212	84.3.251.18	84.3.251.101	502	2843
113	A	1618841506.730202000	6	0x0006	84.3.251.101	84.3.251.18	2844	502
113	B	1618841507.157962000	6	0x0212	84.3.251.18	84.3.251.101	502	2844
114	A	1618841506.730832000	6	0x0006	84.3.251.101	84.3.251.18	2845	502
114	B	1618841507.158652000	6	0x0212	84.3.251.18	84.3.251.101	502	2845
115	A	1618841506.731571000	6	0x0006	84.3.251.101	84.3.251.18	2846	502
115	B	1618841507.168151000	6	0x0212	84.3.251.18	84.3.251.101	502	2846
116	A	1618841506.732071000	6	0x0006	84.3.251.101	84.3.251.18	2847	502
116	B	1618841507.168446000	6	0x0212	84.3.251.18	84.3.251.101	502	2847
117	A	1618841506.732587000	6	0x0006	84.3.251.101	84.3.251.18	2848	502
117	B	1618841507.168908000	6	0x0212	84.3.251.18	84.3.251.101	502	2848
118	A	1618841506.733198000	6	0x0006	84.3.251.101	84.3.251.18	2849	502
118	B	1618841507.178110000	6	0x0212	84.3.251.18	84.3.251.101	502	2849
119	A	1618841506.733825000	6	0x0006	84.3.251.101	84.3.251.18	2850	502
119	B	1618841507.178524000	6	0x0212	84.3.251.18	84.3.251.101	502	2850
120	A	1618841506.734329000	6	0x0006	84.3.251.101	84.3.251.18	2851	502
120	B	1618841507.188152000	6	0x0212	84.3.251.18	84.3.251.101	502	2851
121	A	1618841506.734951000	6	0x0006	84.3.251.101	84.3.251.18	2852	502
121	B	1618841507.188675000	6	0x0212	84.3.251.18	84.3.251.101	502	2852
122	A	1618841506.735447000	6	0x0006	84.3.251.101	84.3.251.18	2853	502
122	B	1618841507.188960000	6	0x0212	84.3.251.18	84.3.251.101	502	2853
123	A	1618841506.736072000	6	0x0006	84.3.251.101	84.3.251.18	2854	502
123	B	1618841507.198123000	6	0x0212	84.3.251.18	84.3.251.101	502	2854
124	A	1618841506.736575000	6	0x0006	84.3.251.101	84.3.251.18	2855	502
124	B	1618841507.198532000	6	0x0212	84.3.251.18	84.3.251.101	502	2855
10061	A	1618841511.194232000	6	0x0004	84.3.251.101	84.3.251.18	2751	502
125	A	1618841506.737096000	6	0x0006	84.3.251.101	84.3.251.18	2856	502
125	B	1618841507.208105000	6	0x0212	84.3.251.18	84.3.251.101	502	2856
126	A	1618841506.737586000	6	0x0006	84.3.251.101	84.3.251.18	2857	502
126	B	1618841507.208390000	6	0x0212	84.3.251.18	84.3.251.101	502	2857
10172	A	1618841511.259590000	6	0x0004	84.3.251.101	84.3.251.18	2752	502
127	A	1618841506.738209000	6	0x0006	84.3.251.101	84.3.251.18	2858	502
127	B	1618841507.218119000	6	0x0212	84.3.251.18	84.3.251.101	502	2858
128	A	1618841506.738699000	6	0x0006	84.3.251.101	84.3.251.18	2859	502
128	B	1618841507.218637000	6	0x0212	84.3.251.18	84.3.251.101	502	2859
