flowInd	%dir	timeFirst	l4Proto	tcpFlags	srcIP	dstIP	srcPort	dstPort
28	A	1617987673.791597000	6	0x011b	84.3.251.104	84.3.251.102	51041	502
28	B	1617987673.823488000	6	0x031b	84.3.251.102	84.3.251.104	502	51041
29	A	1617987674.974894000	6	0x011b	84.3.251.104	84.3.251.102	39977	502
29	B	1617987674.994917000	6	0x031b	84.3.251.102	84.3.251.104	502	39977
30	A	1617987676.146722000	6	0x011b	84.3.251.104	84.3.251.102	55629	502
30	B	1617987676.180058000	6	0x031b	84.3.251.102	84.3.251.104	502	55629
31	A	1617987677.316993000	6	0x011b	84.3.251.104	84.3.251.102	36795	502
31	B	1617987677.333594000	6	0x031b	84.3.251.102	84.3.251.104	502	36795
32	A	1617987678.507935000	6	0x011b	84.3.251.104	84.3.251.102	48057	502
32	B	1617987678.540342000	6	0x031b	84.3.251.102	84.3.251.104	502	48057
33	A	1617987679.679314000	6	0x011b	84.3.251.104	84.3.251.102	58269	502
33	B	1617987679.713397000	6	0x031b	84.3.251.102	84.3.251.104	502	58269
34	A	1617987681.390936000	6	0x011b	84.3.251.104	84.3.251.102	57417	502
34	B	1617987681.420777000	6	0x031b	84.3.251.102	84.3.251.104	502	57417
35	A	1617987682.599020000	6	0x011b	84.3.251.104	84.3.251.102	41055	502
35	B	1617987682.623869000	6	0x031b	84.3.251.102	84.3.251.104	502	41055
36	A	1617987683.770896000	6	0x011b	84.3.251.104	84.3.251.102	56509	502
36	B	1617987683.791856000	6	0x031b	84.3.251.102	84.3.251.104	502	56509
37	A	1617987684.955644000	6	0x011b	84.3.251.104	84.3.251.102	38579	502
37	B	1617987684.979890000	6	0x031b	84.3.251.102	84.3.251.104	502	38579
38	A	1617987686.134864000	6	0x011b	84.3.251.104	84.3.251.102	53341	502
38	B	1617987686.169031000	6	0x031b	84.3.251.102	84.3.251.104	502	53341
39	A	1617987687.329683000	6	0x011b	84.3.251.104	84.3.251.102	57445	502
39	B	1617987687.357737000	6	0x031b	84.3.251.102	84.3.251.104	502	57445
40	A	1617987688.488891000	6	0x011b	84.3.251.104	84.3.251.102	41991	502
40	B	1617987688.507958000	6	0x031b	84.3.251.102	84.3.251.104	502	41991
41	A	1617987689.670804000	6	0x011b	84.3.251.104	84.3.251.102	42021	502
41	B	1617987689.696398000	6	0x031b	84.3.251.102	84.3.251.104	502	42021
42	A	1617987690.864333000	6	0x011b	84.3.251.104	84.3.251.102	60747	502
42	B	1617987690.887113000	6	0x031b	84.3.251.102	84.3.251.104	502	60747
43	A	1617987692.066379000	6	0x011b	84.3.251.104	84.3.251.102	44147	502
43	B	1617987692.089758000	6	0x031b	84.3.251.102	84.3.251.104	502	44147
44	A	1617987693.261215000	6	0x011b	84.3.251.104	84.3.251.102	34697	502
44	B	1617987693.276771000	6	0x031b	84.3.251.102	84.3.251.104	502	34697
45	A	1617987694.429007000	6	0x011b	84.3.251.104	84.3.251.102	49293	502
45	B	1617987694.467626000	6	0x031b	84.3.251.102	84.3.251.104	502	49293
46	A	1617987695.632121000	6	0x011b	84.3.251.104	84.3.251.102	53987	502
46	B	1617987695.672011000	6	0x031b	84.3.251.102	84.3.251.104	502	53987
47	A	1617987696.814536000	6	0x011b	84.3.251.104	84.3.251.102	58409	502
47	B	1617987696.839144000	6	0x031b	84.3.251.102	84.3.251.104	502	58409
48	A	1617987698.009997000	6	0x011b	84.3.251.104	84.3.251.102	54817	502
48	B	1617987698.043558000	6	0x031b	84.3.251.102	84.3.251.104	502	54817
49	A	1617987699.204016000	6	0x011b	84.3.251.104	84.3.251.102	39383	502
49	B	1617987699.230789000	6	0x031b	84.3.251.102	84.3.251.104	502	39383
50	A	1617987700.400860000	6	0x011b	84.3.251.104	84.3.251.102	40043	502
50	B	1617987700.427938000	6	0x031b	84.3.251.102	84.3.251.104	502	40043
51	A	1617987701.585463000	6	0x011b	84.3.251.104	84.3.251.102	43535	502
51	B	1617987701.611446000	6	0x031b	84.3.251.102	84.3.251.104	502	43535
52	A	1617987703.409565000	6	0x011b	84.3.251.104	84.3.251.102	53413	502
52	B	1617987703.441564000	6	0x031b	84.3.251.102	84.3.251.104	502	53413
53	A	1617987704.605609000	6	0x011b	84.3.251.104	84.3.251.102	38307	502
53	B	1617987704.627476000	6	0x031b	84.3.251.102	84.3.251.104	502	38307
54	A	1617987705.779081000	6	0x011b	84.3.251.104	84.3.251.102	59871	502
54	B	1617987705.809553000	6	0x031b	84.3.251.102	84.3.251.104	502	59871
55	A	1617987706.943854000	6	0x011b	84.3.251.104	84.3.251.102	37043	502
55	B	1617987706.964073000	6	0x031b	84.3.251.102	84.3.251.104	502	37043
56	A	1617987708.241694000	6	0x011b	84.3.251.104	84.3.251.102	56113	502
56	B	1617987708.266344000	6	0x031b	84.3.251.102	84.3.251.104	502	56113
57	A	1617987709.448407000	6	0x011b	84.3.251.104	84.3.251.102	33651	502
57	B	1617987709.480941000	6	0x031b	84.3.251.102	84.3.251.104	502	33651
58	A	1617987710.647263000	6	0x011b	84.3.251.104	84.3.251.102	54145	502
58	B	1617987710.677059000	6	0x031b	84.3.251.102	84.3.251.104	502	54145
59	A	1617987711.827869000	6	0x011b	84.3.251.104	84.3.251.102	52457	502
59	B	1617987711.862559000	6	0x031b	84.3.251.102	84.3.251.104	502	52457
60	A	1617987713.010052000	6	0x011b	84.3.251.104	84.3.251.102	41417	502
60	B	1617987713.031152000	6	0x031b	84.3.251.102	84.3.251.104	502	41417
61	A	1617987714.197351000	6	0x011b	84.3.251.104	84.3.251.102	33717	502
61	B	1617987714.219237000	6	0x031b	84.3.251.102	84.3.251.104	502	33717
62	A	1617987715.383563000	6	0x011b	84.3.251.104	84.3.251.102	44989	502
62	B	1617987715.402564000	6	0x031b	84.3.251.102	84.3.251.104	502	44989
63	A	1617987716.561291000	6	0x011b	84.3.251.104	84.3.251.102	44305	502
63	B	1617987716.581859000	6	0x031b	84.3.251.102	84.3.251.104	502	44305
1	A	1617987640.060786000	1	0x0000	84.3.251.102	84.3.251.104	0	0
1	B	1617987640.061123000	1	0x0000	84.3.251.104	84.3.251.102	0	0
20	A	1617987661.927299000	6	0x0002	84.3.251.104	84.3.251.102	51305	502
64	A	1617987717.748295000	6	0x011b	84.3.251.104	84.3.251.102	54539	502
64	B	1617987717.774604000	6	0x031b	84.3.251.102	84.3.251.104	502	54539
65	A	1617987718.937143000	6	0x011b	84.3.251.104	84.3.251.102	38645	502
65	B	1617987718.963930000	6	0x031b	84.3.251.102	84.3.251.104	502	38645
66	A	1617987720.123010000	6	0x011b	84.3.251.104	84.3.251.102	34911	502
66	B	1617987720.154241000	6	0x031b	84.3.251.102	84.3.251.104	502	34911
67	A	1617987721.305993000	6	0x011b	84.3.251.104	84.3.251.102	54121	502
67	B	1617987721.328519000	6	0x031b	84.3.251.102	84.3.251.104	502	54121
68	A	1617987722.465087000	6	0x0002	84.3.251.104	84.3.251.102	33155	502
2	A	1617987640.062234000	0	0x0000	-	-	0	0
2	B	1617987645.549609000	0	0x0000	-	-	0	0
3	A	1617987640.062709000	0	0x0000	-	-	0	0
3	B	1617987645.546079000	0	0x0000	-	-	0	0
69	A	1617987725.468676000	6	0x011b	84.3.251.104	84.3.251.102	58757	502
69	B	1617987725.489799000	6	0x031b	84.3.251.102	84.3.251.104	502	58757
70	A	1617987726.637301000	6	0x011b	84.3.251.104	84.3.251.102	51315	502
70	B	1617987726.641859000	6	0x031b	84.3.251.102	84.3.251.104	502	51315
71	A	1617987727.743126000	6	0x011b	84.3.251.104	84.3.251.102	36149	502
71	B	1617987727.747631000	6	0x031b	84.3.251.102	84.3.251.104	502	36149
