flowInd	%dir	timeFirst	l4Proto	tcpFlags	srcIP	dstIP	srcPort	dstPort
19	B	1617991104.143494000	6	0x031b	84.3.251.102	84.3.251.103	502	42121
20	A	1617991105.261890000	6	0x011b	84.3.251.103	84.3.251.102	57417	502
20	B	1617991105.293519000	6	0x031b	84.3.251.102	84.3.251.103	502	57417
21	A	1617991106.453959000	6	0x011b	84.3.251.103	84.3.251.102	48917	502
21	B	1617991106.483138000	6	0x031b	84.3.251.102	84.3.251.103	502	48917
22	A	1617991107.657001000	6	0x011b	84.3.251.103	84.3.251.102	36465	502
22	B	1617991107.685854000	6	0x031b	84.3.251.102	84.3.251.103	502	36465
23	A	1617991108.808270000	6	0x011b	84.3.251.103	84.3.251.102	50859	502
23	B	1617991108.843681000	6	0x031b	84.3.251.102	84.3.251.103	502	50859
24	A	1617991109.929407000	6	0x011b	84.3.251.103	84.3.251.102	51003	502
24	B	1617991109.947966000	6	0x031b	84.3.251.102	84.3.251.103	502	51003
25	A	1617991111.079389000	6	0x011b	84.3.251.103	84.3.251.102	55877	502
25	B	1617991111.113301000	6	0x031b	84.3.251.102	84.3.251.103	502	55877
26	A	1617991112.346736000	6	0x011b	84.3.251.103	84.3.251.102	38287	502
26	B	1617991112.404102000	6	0x031b	84.3.251.102	84.3.251.103	502	38287
27	A	1617991114.139084000	6	0x011b	84.3.251.103	84.3.251.102	54505	502
27	B	1617991114.163974000	6	0x031b	84.3.251.102	84.3.251.103	502	54505
28	A	1617991115.322857000	6	0x011b	84.3.251.103	84.3.251.102	46287	502
28	B	1617991115.343236000	6	0x031b	84.3.251.102	84.3.251.103	502	46287
29	A	1617991116.482997000	6	0x011b	84.3.251.103	84.3.251.102	56835	502
29	B	1617991116.499105000	6	0x031b	84.3.251.102	84.3.251.103	502	56835
30	A	1617991117.692151000	6	0x011b	84.3.251.103	84.3.251.102	53583	502
30	B	1617991117.712764000	6	0x031b	84.3.251.102	84.3.251.103	502	53583
31	A	1617991118.845752000	6	0x011b	84.3.251.103	84.3.251.102	54541	502
31	B	1617991118.864723000	6	0x031b	84.3.251.102	84.3.251.103	502	54541
32	A	1617991119.985875000	6	0x011b	84.3.251.103	84.3.251.102	35511	502
32	B	1617991120.008434000	6	0x031b	84.3.251.102	84.3.251.103	502	35511
33	A	1617991121.173270000	6	0x011b	84.3.251.103	84.3.251.102	38911	502
33	B	1617991121.198333000	6	0x031b	84.3.251.102	84.3.251.103	502	38911
34	A	1617991122.279846000	6	0x011b	84.3.251.103	84.3.251.102	49771	502
34	B	1617991122.294441000	6	0x031b	84.3.251.102	84.3.251.103	502	49771
35	A	1617991123.386470000	6	0x011b	84.3.251.103	84.3.251.102	33815	502
35	B	1617991123.445006000	6	0x031b	84.3.251.102	84.3.251.103	502	33815
36	A	1617991125.766842000	6	0x011b	84.3.251.103	84.3.251.102	35185	502
36	B	1617991125.783103000	6	0x031b	84.3.251.102	84.3.251.103	502	35185
37	A	1617991126.858872000	6	0x011b	84.3.251.103	84.3.251.102	60785	502
37	B	1617991126.870049000	6	0x031b	84.3.251.102	84.3.251.103	502	60785
38	A	1617991127.974101000	6	0x011b	84.3.251.103	84.3.251.102	60337	502
38	B	1617991127.996446000	6	0x031b	84.3.251.102	84.3.251.103	502	60337
39	A	1617991129.088693000	6	0x011b	84.3.251.103	84.3.251.102	47005	502
39	B	1617991129.104057000	6	0x031b	84.3.251.102	84.3.251.103	502	47005
40	A	1617991130.197732000	6	0x011b	84.3.251.103	84.3.251.102	56885	502
40	B	1617991130.215069000	6	0x031b	84.3.251.102	84.3.251.103	502	56885
41	A	1617991131.333329000	6	0x011b	84.3.251.103	84.3.251.102	41933	502
41	B	1617991131.350706000	6	0x031b	84.3.251.102	84.3.251.103	502	41933
42	A	1617991132.430565000	6	0x011b	84.3.251.103	84.3.251.102	59077	502
42	B	1617991132.446920000	6	0x031b	84.3.251.102	84.3.251.103	502	59077
43	A	1617991133.504827000	6	0x011b	84.3.251.103	84.3.251.102	51167	502
43	B	1617991133.518256000	6	0x031b	84.3.251.102	84.3.251.103	502	51167
44	A	1617991134.593542000	6	0x011b	84.3.251.103	84.3.251.102	52379	502
44	B	1617991134.606583000	6	0x031b	84.3.251.102	84.3.251.103	502	52379
45	A	1617991135.685296000	6	0x011b	84.3.251.103	84.3.251.102	50811	502
45	B	1617991135.702309000	6	0x031b	84.3.251.102	84.3.251.103	502	50811
46	A	1617991137.911975000	6	0x011b	84.3.251.103	84.3.251.102	58923	502
46	B	1617991137.927821000	6	0x031b	84.3.251.102	84.3.251.103	502	58923
47	A	1617991139.100924000	6	0x011b	84.3.251.103	84.3.251.102	59763	502
47	B	1617991139.119814000	6	0x031b	84.3.251.102	84.3.251.103	502	59763
2	A	1617991082.858020000	1	0x0000	84.3.251.103	84.3.251.102	0	0
2	B	1617991082.858021000	1	0x0000	84.3.251.102	84.3.251.103	0	0
6	A	1617991083.616580000	0	0x0000	-	-	0	0
48	A	1617991140.243129000	6	0x011b	84.3.251.103	84.3.251.102	42781	502
48	B	1617991140.269912000	6	0x031b	84.3.251.102	84.3.251.103	502	42781
49	A	1617991141.386356000	6	0x011b	84.3.251.103	84.3.251.102	42573	502
49	B	1617991141.411616000	6	0x031b	84.3.251.102	84.3.251.103	502	42573
50	A	1617991142.925063000	6	0x011b	84.3.251.103	84.3.251.102	36473	502
50	B	1617991142.949087000	6	0x031b	84.3.251.102	84.3.251.103	502	36473
51	A	1617991144.140636000	6	0x011b	84.3.251.103	84.3.251.102	35009	502
51	B	1617991144.168647000	6	0x031b	84.3.251.102	84.3.251.103	502	35009
4	A	1617991082.858238000	0	0x0000	-	-	0	0
4	B	1617991083.658948000	0	0x0000	-	-	0	0
3	A	1617991082.858235000	0	0x0000	-	-	0	0
3	B	1617991083.620887000	0	0x0000	-	-	0	0
52	A	1617991146.308075000	6	0x011b	84.3.251.103	84.3.251.102	49019	502
52	B	1617991146.335625000	6	0x031b	84.3.251.102	84.3.251.103	502	49019
53	A	1617991148.563704000	6	0x011b	84.3.251.103	84.3.251.102	45877	502
53	B	1617991148.568286000	6	0x031b	84.3.251.102	84.3.251.103	502	45877
54	A	1617991149.729450000	6	0x011b	84.3.251.103	84.3.251.102	55059	502
54	B	1617991149.734306000	6	0x031b	84.3.251.102	84.3.251.103	502	55059
