flowInd	%dir	timeFirst	l4Proto	tcpFlags	srcIP	dstIP	srcPort	dstPort
18	B	1618841330.366837000	6	0x031b	84.3.251.102	84.3.251.103	502	52415
19	A	1618841331.446678000	6	0x011b	84.3.251.103	84.3.251.102	55731	502
19	B	1618841331.469510000	6	0x031b	84.3.251.102	84.3.251.103	502	55731
20	A	1618841332.610263000	6	0x011b	84.3.251.103	84.3.251.102	53059	502
20	B	1618841332.622521000	6	0x031b	84.3.251.102	84.3.251.103	502	53059
21	A	1618841333.728650000	6	0x011b	84.3.251.103	84.3.251.102	48385	502
21	B	1618841333.751984000	6	0x031b	84.3.251.102	84.3.251.103	502	48385
22	A	1618841334.970563000	6	0x011b	84.3.251.103	84.3.251.102	54267	502
22	B	1618841334.999760000	6	0x031b	84.3.251.102	84.3.251.103	502	54267
23	A	1618841336.129821000	6	0x011b	84.3.251.103	84.3.251.102	47175	502
23	B	1618841336.154548000	6	0x031b	84.3.251.102	84.3.251.103	502	47175
24	A	1618841337.251503000	6	0x011b	84.3.251.103	84.3.251.102	38317	502
24	B	1618841337.270189000	6	0x031b	84.3.251.102	84.3.251.103	502	38317
25	A	1618841338.404645000	6	0x011b	84.3.251.103	84.3.251.102	37711	502
25	B	1618841338.429510000	6	0x031b	84.3.251.102	84.3.251.103	502	37711
26	A	1618841339.557589000	6	0x011b	84.3.251.103	84.3.251.102	34431	502
26	B	1618841339.586808000	6	0x031b	84.3.251.102	84.3.251.103	502	34431
27	A	1618841340.728674000	6	0x011b	84.3.251.103	84.3.251.102	50987	502
27	B	1618841340.757043000	6	0x031b	84.3.251.102	84.3.251.103	502	50987
28	A	1618841341.871492000	6	0x011b	84.3.251.103	84.3.251.102	60233	502
28	B	1618841341.894461000	6	0x031b	84.3.251.102	84.3.251.103	502	60233
29	A	1618841343.001571000	6	0x011b	84.3.251.103	84.3.251.102	55381	502
29	B	1618841343.029085000	6	0x031b	84.3.251.102	84.3.251.103	502	55381
30	A	1618841344.128600000	6	0x011b	84.3.251.103	84.3.251.102	41475	502
30	B	1618841344.147596000	6	0x031b	84.3.251.102	84.3.251.103	502	41475
31	A	1618841345.266198000	6	0x011b	84.3.251.103	84.3.251.102	39981	502
31	B	1618841345.283073000	6	0x031b	84.3.251.102	84.3.251.103	502	39981
32	A	1618841346.382612000	6	0x011b	84.3.251.103	84.3.251.102	34769	502
32	B	1618841346.399849000	6	0x031b	84.3.251.102	84.3.251.103	502	34769
33	A	1618841347.493588000	6	0x011b	84.3.251.103	84.3.251.102	34977	502
33	B	1618841347.511627000	6	0x031b	84.3.251.102	84.3.251.103	502	34977
34	A	1618841348.599728000	6	0x011b	84.3.251.103	84.3.251.102	39457	502
34	B	1618841348.619706000	6	0x031b	84.3.251.102	84.3.251.103	502	39457
35	A	1618841349.710683000	6	0x011b	84.3.251.103	84.3.251.102	43375	502
35	B	1618841349.726679000	6	0x031b	84.3.251.102	84.3.251.103	502	43375
36	A	1618841351.043376000	6	0x011b	84.3.251.103	84.3.251.102	55081	502
36	B	1618841351.061441000	6	0x031b	84.3.251.102	84.3.251.103	502	55081
37	A	1618841352.155483000	6	0x011b	84.3.251.103	84.3.251.102	35931	502
37	B	1618841352.179269000	6	0x031b	84.3.251.102	84.3.251.103	502	35931
38	A	1618841353.331705000	6	0x011b	84.3.251.103	84.3.251.102	35181	502
38	B	1618841353.351395000	6	0x031b	84.3.251.102	84.3.251.103	502	35181
39	A	1618841354.450363000	6	0x011b	84.3.251.103	84.3.251.102	33427	502
39	B	1618841354.464230000	6	0x031b	84.3.251.102	84.3.251.103	502	33427
40	A	1618841355.584041000	6	0x011b	84.3.251.103	84.3.251.102	33161	502
40	B	1618841355.612780000	6	0x031b	84.3.251.102	84.3.251.103	502	33161
41	A	1618841356.775082000	6	0x011b	84.3.251.103	84.3.251.102	47949	502
41	B	1618841356.800074000	6	0x031b	84.3.251.102	84.3.251.103	502	47949
42	A	1618841357.925665000	6	0x011b	84.3.251.103	84.3.251.102	49635	502
42	B	1618841357.954949000	6	0x031b	84.3.251.102	84.3.251.103	502	49635
43	A	1618841359.060647000	6	0x011b	84.3.251.103	84.3.251.102	58579	502
43	B	1618841359.090425000	6	0x031b	84.3.251.102	84.3.251.103	502	58579
44	A	1618841360.192176000	6	0x011b	84.3.251.103	84.3.251.102	33575	502
44	B	1618841360.224715000	6	0x031b	84.3.251.102	84.3.251.103	502	33575
45	A	1618841361.325706000	6	0x011b	84.3.251.103	84.3.251.102	33529	502
45	B	1618841361.345675000	6	0x031b	84.3.251.102	84.3.251.103	502	33529
46	A	1618841362.444757000	6	0x011b	84.3.251.103	84.3.251.102	54409	502
46	B	1618841362.476320000	6	0x031b	84.3.251.102	84.3.251.103	502	54409
47	A	1618841363.607132000	6	0x011b	84.3.251.103	84.3.251.102	57535	502
47	B	1618841363.629864000	6	0x031b	84.3.251.102	84.3.251.103	502	57535
48	A	1618841364.739989000	6	0x011b	84.3.251.103	84.3.251.102	59361	502
48	B	1618841364.767773000	6	0x031b	84.3.251.102	84.3.251.103	502	59361
49	A	1618841365.884632000	6	0x011b	84.3.251.103	84.3.251.102	59261	502
49	B	1618841365.910960000	6	0x031b	84.3.251.102	84.3.251.103	502	59261
50	A	1618841367.019568000	6	0x011b	84.3.251.103	84.3.251.102	50625	502
50	B	1618841367.043455000	6	0x031b	84.3.251.102	84.3.251.103	502	50625
51	A	1618841368.176824000	6	0x011b	84.3.251.103	84.3.251.102	36153	502
51	B	1618841368.193242000	6	0x031b	84.3.251.102	84.3.251.103	502	36153
52	A	1618841369.307112000	6	0x011b	84.3.251.103	84.3.251.102	43733	502
52	B	1618841369.317665000	6	0x031b	84.3.251.102	84.3.251.103	502	43733
53	A	1618841370.461006000	6	0x011b	84.3.251.103	84.3.251.102	33655	502
53	B	1618841370.481038000	6	0x031b	84.3.251.102	84.3.251.103	502	33655
54	A	1618841371.614860000	6	0x011b	84.3.251.103	84.3.251.102	33815	502
54	B	1618841371.631403000	6	0x031b	84.3.251.102	84.3.251.103	502	33815
55	A	1618841372.753750000	6	0x011b	84.3.251.103	84.3.251.102	48411	502
55	B	1618841372.773187000	6	0x031b	84.3.251.102	84.3.251.103	502	48411
56	A	1618841373.879914000	6	0x011b	84.3.251.103	84.3.251.102	41381	502
56	B	1618841373.901658000	6	0x031b	84.3.251.102	84.3.251.103	502	41381
57	A	1618841375.020522000	6	0x011b	84.3.251.103	84.3.251.102	52557	502
57	B	1618841375.036344000	6	0x031b	84.3.251.102	84.3.251.103	502	52557
58	A	1618841376.147863000	6	0x011b	84.3.251.103	84.3.251.102	40777	502
58	B	1618841376.163109000	6	0x031b	84.3.251.102	84.3.251.103	502	40777
59	A	1618841377.293809000	6	0x011b	84.3.251.103	84.3.251.102	37735	502
59	B	1618841377.306751000	6	0x031b	84.3.251.102	84.3.251.103	502	37735
60	A	1618841378.438344000	6	0x011b	84.3.251.103	84.3.251.102	49323	502
60	B	1618841378.450297000	6	0x031b	84.3.251.102	84.3.251.103	502	49323
61	A	1618841379.589959000	6	0x011b	84.3.251.103	84.3.251.102	37911	502
61	B	1618841379.619468000	6	0x031b	84.3.251.102	84.3.251.103	502	37911
62	A	1618841380.786815000	6	0x011b	84.3.251.103	84.3.251.102	38163	502
62	B	1618841380.807929000	6	0x031b	84.3.251.102	84.3.251.103	502	38163
63	A	1618841381.915721000	6	0x011b	84.3.251.103	84.3.251.102	43873	502
63	B	1618841381.942897000	6	0x031b	84.3.251.102	84.3.251.103	502	43873
64	A	1618841383.065898000	6	0x011b	84.3.251.103	84.3.251.102	53123	502
64	B	1618841383.082518000	6	0x031b	84.3.251.102	84.3.251.103	502	53123
65	A	1618841384.175974000	6	0x011b	84.3.251.103	84.3.251.102	51707	502
65	B	1618841384.193614000	6	0x031b	84.3.251.102	84.3.251.103	502	51707
66	A	1618841385.270821000	6	0x011b	84.3.251.103	84.3.251.102	53893	502
66	B	1618841385.287960000	6	0x031b	84.3.251.102	84.3.251.103	502	53893
1	A	1618841306.123160000	1	0x0000	84.3.251.103	84.3.251.102	0	0
1	B	1618841306.124771000	1	0x0000	84.3.251.102	84.3.251.103	0	0
3	A	1618841306.126874000	0	0x0000	-	-	0	0
3	B	1618841329.906714000	0	0x0000	-	-	0	0
2	A	1618841306.125225000	0	0x0000	-	-	0	0
2	B	1618841332.211644000	0	0x0000	-	-	0	0
67	A	1618841386.380448000	6	0x011b	84.3.251.103	84.3.251.102	44137	502
67	B	1618841386.399881000	6	0x031b	84.3.251.102	84.3.251.103	502	44137
68	A	1618841388.135471000	6	0x011b	84.3.251.103	84.3.251.102	58621	502
68	B	1618841388.150078000	6	0x031b	84.3.251.102	84.3.251.103	502	58621
69	A	1618841389.248230000	6	0x0002	84.3.251.103	84.3.251.102	57167	502
69	B	1618841389.267073000	6	0x0212	84.3.251.102	84.3.251.103	502	57167
70	A	1618841392.250625000	6	0x0006	84.3.251.103	84.3.251.102	48227	502
70	B	1618841392.262095000	6	0x0212	84.3.251.102	84.3.251.103	502	48227
71	A	1618841396.301529000	6	0x011b	84.3.251.103	84.3.251.102	43085	502
71	B	1618841396.322757000	6	0x031b	84.3.251.102	84.3.251.103	502	43085
