date,time,devname,devid,srcip,dstip,severity,attack,msg,attackid,app,appid,sessionid,repeated,app-ctrl,service,type,subtype,eventtype,url
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus_Read.Holding.Registers,,Modbus_Read.Holding.Registers,25855,77818,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,Modbus_Func03.Read.Holding.Validation,48883,77818,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus_Read.Holding.Registers,,Modbus_Read.Holding.Registers,25855,77818,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus,,Modbus,16938,77818,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus_Read.Holding.Registers,,Modbus_Read.Holding.Registers,25855,77820,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,Modbus_Func03.Read.Holding.Validation,48883,77820,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus_Read.Holding.Registers,,Modbus_Read.Holding.Registers,25855,77820,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,Modbus_Func03.Read.Holding.Validation,48883,77820,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus_Read.Holding.Registers,,Modbus_Read.Holding.Registers,25855,77820,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus,,Modbus,16938,77820,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus_Read.Holding.Registers,,Modbus_Read.Holding.Registers,25855,77822,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,Modbus_Func03.Read.Holding.Validation,48883,77822,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus_Read.Holding.Registers,,Modbus_Read.Holding.Registers,25855,77822,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,Modbus_Func03.Read.Holding.Validation,48883,77822,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus_Read.Holding.Registers,,Modbus_Read.Holding.Registers,25855,77822,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus,,Modbus,16938,77822,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus_Read.Holding.Registers,,Modbus_Read.Holding.Registers,25855,77824,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,Modbus_Func03.Read.Holding.Validation,48883,77824,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus_Read.Holding.Registers,,Modbus_Read.Holding.Registers,25855,77824,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,Modbus_Func03.Read.Holding.Validation,48883,77824,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus_Read.Holding.Registers,,Modbus_Read.Holding.Registers,25855,77824,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus,,Modbus,16938,77824,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus_Read.Holding.Registers,,Modbus_Read.Holding.Registers,25855,77826,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,Modbus_Func03.Read.Holding.Validation,48883,77826,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus_Read.Holding.Registers,,Modbus_Read.Holding.Registers,25855,77826,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,Modbus_Func03.Read.Holding.Validation,48883,77826,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus_Read.Holding.Registers,,Modbus_Read.Holding.Registers,25855,77826,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus,,Modbus,16938,77826,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus_Read.Holding.Registers,,Modbus_Read.Holding.Registers,25855,77828,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,Modbus_Func03.Read.Holding.Validation,48883,77828,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus_Read.Holding.Registers,,Modbus_Read.Holding.Registers,25855,77828,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,Modbus_Func03.Read.Holding.Validation,48883,77828,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus_Read.Holding.Registers,,Modbus_Read.Holding.Registers,25855,77828,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus,,Modbus,16938,77828,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus_Read.Holding.Registers,,Modbus_Read.Holding.Registers,25855,77830,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,Modbus_Func03.Read.Holding.Validation,48883,77830,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus_Read.Holding.Registers,,Modbus_Read.Holding.Registers,25855,77830,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,Modbus_Func03.Read.Holding.Validation,48883,77830,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus_Read.Holding.Registers,,Modbus_Read.Holding.Registers,25855,77830,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus,,Modbus,16938,77830,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus_Read.Holding.Registers,,Modbus_Read.Holding.Registers,25855,77832,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,Modbus_Func03.Read.Holding.Validation,48883,77832,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus_Read.Holding.Registers,,Modbus_Read.Holding.Registers,25855,77832,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,Modbus_Func03.Read.Holding.Validation,48883,77832,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus_Read.Holding.Registers,,Modbus_Read.Holding.Registers,25855,77832,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus,,Modbus,16938,77832,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus_Read.Holding.Registers,,Modbus_Read.Holding.Registers,25855,77834,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,Modbus_Func03.Read.Holding.Validation,48883,77834,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus_Read.Holding.Registers,,Modbus_Read.Holding.Registers,25855,77834,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,Modbus_Func03.Read.Holding.Validation,48883,77834,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus_Read.Holding.Registers,,Modbus_Read.Holding.Registers,25855,77834,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus,,Modbus,16938,77834,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus_Read.Holding.Registers,,Modbus_Read.Holding.Registers,25855,77836,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,Modbus_Func03.Read.Holding.Validation,48883,77836,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus_Read.Holding.Registers,,Modbus_Read.Holding.Registers,25855,77836,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,Modbus_Func03.Read.Holding.Validation,48883,77836,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus_Read.Holding.Registers,,Modbus_Read.Holding.Registers,25855,77836,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus,,Modbus,16938,77836,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus_Read.Holding.Registers,,Modbus_Read.Holding.Registers,25855,77838,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,Modbus_Func03.Read.Holding.Validation,48883,77838,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus_Read.Holding.Registers,,Modbus_Read.Holding.Registers,25855,77838,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,Modbus_Func03.Read.Holding.Validation,48883,77838,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus_Read.Holding.Registers,,Modbus_Read.Holding.Registers,25855,77838,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus,,Modbus,16938,77838,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus_Read.Holding.Registers,,Modbus_Read.Holding.Registers,25855,77840,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,Modbus_Func03.Read.Holding.Validation,48883,77840,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus_Read.Holding.Registers,,Modbus_Read.Holding.Registers,25855,77840,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,Modbus_Func03.Read.Holding.Validation,48883,77840,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus_Read.Holding.Registers,,Modbus_Read.Holding.Registers,25855,77840,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus,,Modbus,16938,77840,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,,,Modbus,16938,77810,,,tcp/502,traffic,sniffer,,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,,,Modbus,16938,77812,,,tcp/502,traffic,sniffer,,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,,,Modbus,16938,77816,,,tcp/502,traffic,sniffer,,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,,,Modbus,16938,77818,,,tcp/502,traffic,sniffer,,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,,,Modbus,16938,77820,,,tcp/502,traffic,sniffer,,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,,,Modbus,16938,77822,,,tcp/502,traffic,sniffer,,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,,,Modbus,16938,77824,,,tcp/502,traffic,sniffer,,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,,,Modbus,16938,77826,,,tcp/502,traffic,sniffer,,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,,,Modbus,16938,77828,,,tcp/502,traffic,sniffer,,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,,,Modbus,16938,77830,,,tcp/502,traffic,sniffer,,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,,,Modbus,16938,77832,,,tcp/502,traffic,sniffer,,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,,,Modbus,16938,77834,,,tcp/502,traffic,sniffer,,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,,,Modbus,16938,77836,,,tcp/502,traffic,sniffer,,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,,,Modbus,16938,77838,,,tcp/502,traffic,sniffer,,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,,,Modbus,16938,77840,,,tcp/502,traffic,sniffer,,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus_Read.Holding.Registers,,Modbus_Read.Holding.Registers,25855,77842,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,Modbus_Func03.Read.Holding.Validation,48883,77842,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus_Read.Holding.Registers,,Modbus_Read.Holding.Registers,25855,77842,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,Modbus_Func03.Read.Holding.Validation,48883,77842,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus_Read.Holding.Registers,,Modbus_Read.Holding.Registers,25855,77842,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus,,Modbus,16938,77842,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus_Read.Holding.Registers,,Modbus_Read.Holding.Registers,25855,77844,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,Modbus_Func03.Read.Holding.Validation,48883,77844,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus_Read.Holding.Registers,,Modbus_Read.Holding.Registers,25855,77844,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,Modbus_Func03.Read.Holding.Validation,48883,77844,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus_Read.Holding.Registers,,Modbus_Read.Holding.Registers,25855,77844,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus,,Modbus,16938,77844,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus_Read.Holding.Registers,,Modbus_Read.Holding.Registers,25855,77846,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,Modbus_Func03.Read.Holding.Validation,48883,77846,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus_Read.Holding.Registers,,Modbus_Read.Holding.Registers,25855,77846,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,Modbus_Func03.Read.Holding.Validation,48883,77846,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus_Read.Holding.Registers,,Modbus_Read.Holding.Registers,25855,77846,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:46:19,FGDIT,FGVM02TM24011031,84.3.251.103,84.3.251.102,,,Operational.Technology: Modbus,,Modbus,16938,77846,,,MODBUS,utm,app-ctrl,signature,
