date,time,devname,devid,srcip,dstip,severity,attack,msg,attackid,app,appid,sessionid,repeated,app-ctrl,service,type,subtype,eventtype,url
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Read.Holding.Registers,,Modbus_Read.Holding.Registers,25855,77676,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus,,Modbus,16938,77676,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Read.Holding.Registers,,Modbus_Read.Holding.Registers,25855,77680,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,Modbus_Func03.Read.Holding.Validation,48883,77680,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Read.Holding.Registers,,Modbus_Read.Holding.Registers,25855,77680,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,Modbus_Func03.Read.Holding.Validation,48883,77680,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Read.Holding.Registers,,Modbus_Read.Holding.Registers,25855,77680,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus,,Modbus,16938,77680,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Read.Coils,,Modbus_Read.Coils,25830,77682,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Func01.Read.Coils.Validation,,Modbus_Func01.Read.Coils.Validation,48881,77682,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Read.Coils,,Modbus_Read.Coils,25830,77682,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Read.Coils,,Modbus_Read.Coils,25830,77682,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Read.Coils,,Modbus_Read.Coils,25830,77682,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Func01.Read.Coils.Validation,,Modbus_Func01.Read.Coils.Validation,48881,77682,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Read.Coils,,Modbus_Read.Coils,25830,77682,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus,,Modbus,16938,77682,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Read.Holding.Registers,,Modbus_Read.Holding.Registers,25855,77684,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,Modbus_Func03.Read.Holding.Validation,48883,77684,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Read.Holding.Registers,,Modbus_Read.Holding.Registers,25855,77684,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,Modbus_Func03.Read.Holding.Validation,48883,77684,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Read.Holding.Registers,,Modbus_Read.Holding.Registers,25855,77684,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus,,Modbus,16938,77684,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Read.Holding.Registers,,Modbus_Read.Holding.Registers,25855,77686,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,Modbus_Func03.Read.Holding.Validation,48883,77686,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Read.Holding.Registers,,Modbus_Read.Holding.Registers,25855,77686,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,Modbus_Func03.Read.Holding.Validation,48883,77686,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Read.Holding.Registers,,Modbus_Read.Holding.Registers,25855,77686,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus,,Modbus,16938,77686,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Read.Coils,,Modbus_Read.Coils,25830,77688,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Func01.Read.Coils.Validation,,Modbus_Func01.Read.Coils.Validation,48881,77688,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Read.Coils,,Modbus_Read.Coils,25830,77688,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Read.Coils,,Modbus_Read.Coils,25830,77688,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Read.Coils,,Modbus_Read.Coils,25830,77688,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Func01.Read.Coils.Validation,,Modbus_Func01.Read.Coils.Validation,48881,77688,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Read.Coils,,Modbus_Read.Coils,25830,77688,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus,,Modbus,16938,77688,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Read.Holding.Registers,,Modbus_Read.Holding.Registers,25855,77690,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,Modbus_Func03.Read.Holding.Validation,48883,77690,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Read.Holding.Registers,,Modbus_Read.Holding.Registers,25855,77690,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,Modbus_Func03.Read.Holding.Validation,48883,77690,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Read.Holding.Registers,,Modbus_Read.Holding.Registers,25855,77690,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus,,Modbus,16938,77690,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Read.Holding.Registers,,Modbus_Read.Holding.Registers,25855,77692,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,Modbus_Func03.Read.Holding.Validation,48883,77692,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Read.Holding.Registers,,Modbus_Read.Holding.Registers,25855,77692,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,Modbus_Func03.Read.Holding.Validation,48883,77692,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Read.Holding.Registers,,Modbus_Read.Holding.Registers,25855,77692,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus,,Modbus,16938,77692,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Read.Coils,,Modbus_Read.Coils,25830,77694,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Func01.Read.Coils.Validation,,Modbus_Func01.Read.Coils.Validation,48881,77694,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Read.Coils,,Modbus_Read.Coils,25830,77694,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Read.Coils,,Modbus_Read.Coils,25830,77694,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Read.Coils,,Modbus_Read.Coils,25830,77694,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Func01.Read.Coils.Validation,,Modbus_Func01.Read.Coils.Validation,48881,77694,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Read.Coils,,Modbus_Read.Coils,25830,77694,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus,,Modbus,16938,77694,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Read.Holding.Registers,,Modbus_Read.Holding.Registers,25855,77696,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,Modbus_Func03.Read.Holding.Validation,48883,77696,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Read.Holding.Registers,,Modbus_Read.Holding.Registers,25855,77696,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,Modbus_Func03.Read.Holding.Validation,48883,77696,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Read.Holding.Registers,,Modbus_Read.Holding.Registers,25855,77696,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus,,Modbus,16938,77696,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Read.Holding.Registers,,Modbus_Read.Holding.Registers,25855,77698,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,Modbus_Func03.Read.Holding.Validation,48883,77698,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Read.Holding.Registers,,Modbus_Read.Holding.Registers,25855,77698,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,Modbus_Func03.Read.Holding.Validation,48883,77698,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Read.Holding.Registers,,Modbus_Read.Holding.Registers,25855,77698,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus,,Modbus,16938,77698,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Read.Coils,,Modbus_Read.Coils,25830,77700,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Func01.Read.Coils.Validation,,Modbus_Func01.Read.Coils.Validation,48881,77700,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Read.Coils,,Modbus_Read.Coils,25830,77700,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Read.Coils,,Modbus_Read.Coils,25830,77700,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Read.Coils,,Modbus_Read.Coils,25830,77700,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Func01.Read.Coils.Validation,,Modbus_Func01.Read.Coils.Validation,48881,77700,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Read.Coils,,Modbus_Read.Coils,25830,77700,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus,,Modbus,16938,77700,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Read.Holding.Registers,,Modbus_Read.Holding.Registers,25855,77702,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,Modbus_Func03.Read.Holding.Validation,48883,77702,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Read.Holding.Registers,,Modbus_Read.Holding.Registers,25855,77702,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,Modbus_Func03.Read.Holding.Validation,48883,77702,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Read.Holding.Registers,,Modbus_Read.Holding.Registers,25855,77702,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus,,Modbus,16938,77702,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Read.Holding.Registers,,Modbus_Read.Holding.Registers,25855,77704,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,Modbus_Func03.Read.Holding.Validation,48883,77704,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Read.Holding.Registers,,Modbus_Read.Holding.Registers,25855,77704,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,Modbus_Func03.Read.Holding.Validation,48883,77704,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Read.Holding.Registers,,Modbus_Read.Holding.Registers,25855,77704,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus,,Modbus,16938,77704,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Read.Coils,,Modbus_Read.Coils,25830,77706,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Func01.Read.Coils.Validation,,Modbus_Func01.Read.Coils.Validation,48881,77706,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Read.Coils,,Modbus_Read.Coils,25830,77706,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Read.Coils,,Modbus_Read.Coils,25830,77706,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Read.Coils,,Modbus_Read.Coils,25830,77706,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Func01.Read.Coils.Validation,,Modbus_Func01.Read.Coils.Validation,48881,77706,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Read.Coils,,Modbus_Read.Coils,25830,77706,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus,,Modbus,16938,77706,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Read.Holding.Registers,,Modbus_Read.Holding.Registers,25855,77708,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,Modbus_Func03.Read.Holding.Validation,48883,77708,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Read.Holding.Registers,,Modbus_Read.Holding.Registers,25855,77708,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,Modbus_Func03.Read.Holding.Validation,48883,77708,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Read.Holding.Registers,,Modbus_Read.Holding.Registers,25855,77708,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus,,Modbus,16938,77708,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Read.Holding.Registers,,Modbus_Read.Holding.Registers,25855,77710,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,Modbus_Func03.Read.Holding.Validation,48883,77710,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Read.Holding.Registers,,Modbus_Read.Holding.Registers,25855,77710,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,Modbus_Func03.Read.Holding.Validation,48883,77710,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Read.Holding.Registers,,Modbus_Read.Holding.Registers,25855,77710,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus,,Modbus,16938,77710,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Read.Coils,,Modbus_Read.Coils,25830,77712,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:45:14,FGDIT,FGVM02TM24011031,84.3.251.101,84.3.251.18,,,Operational.Technology: Modbus_Func01.Read.Coils.Validation,,Modbus_Func01.Read.Coils.Validation,48881,77712,,,MODBUS,utm,app-ctrl,signature,
