appid,sessionid,repeated,app,app-ctrl,apprisk,service,srcip,dstip,subtype,eventtype,url,parameters,filename
48883,77616,,Modbus_Func03.Read.Holding.Validation,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,
25855,77616,,Modbus_Read.Holding.Registers,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,02 01 42
16938,77616,,Modbus,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,
25855,77618,,Modbus_Read.Holding.Registers,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,00 01 00 01
48883,77618,,Modbus_Func03.Read.Holding.Validation,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,"UnitID:0, Address:1, Address:1","UnitID=0,Ref=1-1,Data=00 01"
25855,77618,,Modbus_Read.Holding.Registers,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,
48883,77618,,Modbus_Func03.Read.Holding.Validation,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,
25855,77618,,Modbus_Read.Holding.Registers,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,02 01 4f
16938,77618,,Modbus,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,
25855,77620,,Modbus_Read.Holding.Registers,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,00 01 00 01
48883,77620,,Modbus_Func03.Read.Holding.Validation,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,"UnitID:0, Address:1, Address:1","UnitID=0,Ref=1-1,Data=00 01"
25855,77620,,Modbus_Read.Holding.Registers,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,
48883,77620,,Modbus_Func03.Read.Holding.Validation,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,
25855,77620,,Modbus_Read.Holding.Registers,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,02 01 5c
16938,77620,,Modbus,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,
25855,77622,,Modbus_Read.Holding.Registers,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,00 01 00 01
48883,77622,,Modbus_Func03.Read.Holding.Validation,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,"UnitID:0, Address:1, Address:1","UnitID=0,Ref=1-1,Data=00 01"
25855,77622,,Modbus_Read.Holding.Registers,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,
48883,77622,,Modbus_Func03.Read.Holding.Validation,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,
25855,77622,,Modbus_Read.Holding.Registers,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,02 01 69
16938,77622,,Modbus,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,
25855,77624,,Modbus_Read.Holding.Registers,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,00 01 00 01
48883,77624,,Modbus_Func03.Read.Holding.Validation,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,"UnitID:0, Address:1, Address:1","UnitID=0,Ref=1-1,Data=00 01"
25855,77624,,Modbus_Read.Holding.Registers,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,
48883,77624,,Modbus_Func03.Read.Holding.Validation,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,
25855,77624,,Modbus_Read.Holding.Registers,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,02 01 76
16938,77624,,Modbus,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,
25855,77626,,Modbus_Read.Holding.Registers,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,00 01 00 01
48883,77626,,Modbus_Func03.Read.Holding.Validation,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,"UnitID:0, Address:1, Address:1","UnitID=0,Ref=1-1,Data=00 01"
25855,77626,,Modbus_Read.Holding.Registers,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,
48883,77626,,Modbus_Func03.Read.Holding.Validation,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,
25855,77626,,Modbus_Read.Holding.Registers,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,02 01 83
16938,77626,,Modbus,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,
25855,77628,,Modbus_Read.Holding.Registers,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,00 01 00 01
48883,77628,,Modbus_Func03.Read.Holding.Validation,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,"UnitID:0, Address:1, Address:1","UnitID=0,Ref=1-1,Data=00 01"
25855,77628,,Modbus_Read.Holding.Registers,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,
48883,77628,,Modbus_Func03.Read.Holding.Validation,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,
25855,77628,,Modbus_Read.Holding.Registers,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,02 01 90
16938,77628,,Modbus,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,
25855,77630,,Modbus_Read.Holding.Registers,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,00 01 00 01
48883,77630,,Modbus_Func03.Read.Holding.Validation,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,"UnitID:0, Address:1, Address:1","UnitID=0,Ref=1-1,Data=00 01"
25855,77630,,Modbus_Read.Holding.Registers,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,
48883,77630,,Modbus_Func03.Read.Holding.Validation,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,
25855,77630,,Modbus_Read.Holding.Registers,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,02 01 9c
16938,77630,,Modbus,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,
25855,77632,,Modbus_Read.Holding.Registers,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,00 01 00 01
48883,77632,,Modbus_Func03.Read.Holding.Validation,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,"UnitID:0, Address:1, Address:1","UnitID=0,Ref=1-1,Data=00 01"
25855,77632,,Modbus_Read.Holding.Registers,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,
48883,77632,,Modbus_Func03.Read.Holding.Validation,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,
25855,77632,,Modbus_Read.Holding.Registers,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,02 01 a9
16938,77632,,Modbus,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,
25855,77634,,Modbus_Read.Holding.Registers,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,00 01 00 01
48883,77634,,Modbus_Func03.Read.Holding.Validation,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,"UnitID:0, Address:1, Address:1","UnitID=0,Ref=1-1,Data=00 01"
25855,77634,,Modbus_Read.Holding.Registers,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,
48883,77634,,Modbus_Func03.Read.Holding.Validation,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,
25855,77634,,Modbus_Read.Holding.Registers,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,02 01 b7
16938,77634,,Modbus,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,
25855,77636,,Modbus_Read.Holding.Registers,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,00 01 00 01
48883,77636,,Modbus_Func03.Read.Holding.Validation,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,"UnitID:0, Address:1, Address:1","UnitID=0,Ref=1-1,Data=00 01"
25855,77636,,Modbus_Read.Holding.Registers,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,
48883,77636,,Modbus_Func03.Read.Holding.Validation,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,
25855,77636,,Modbus_Read.Holding.Registers,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,02 01 c4
16938,77636,,Modbus,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,
25855,77638,,Modbus_Read.Holding.Registers,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,00 01 00 01
48883,77638,,Modbus_Func03.Read.Holding.Validation,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,"UnitID:0, Address:1, Address:1","UnitID=0,Ref=1-1,Data=00 01"
25855,77638,,Modbus_Read.Holding.Registers,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,
48883,77638,,Modbus_Func03.Read.Holding.Validation,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,
25855,77638,,Modbus_Read.Holding.Registers,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,02 01 d2
16938,77638,,Modbus,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,
25855,77640,,Modbus_Read.Holding.Registers,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,00 01 00 01
48883,77640,,Modbus_Func03.Read.Holding.Validation,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,"UnitID:0, Address:1, Address:1","UnitID=0,Ref=1-1,Data=00 01"
25855,77640,,Modbus_Read.Holding.Registers,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,
48883,77640,,Modbus_Func03.Read.Holding.Validation,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,
25855,77640,,Modbus_Read.Holding.Registers,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,02 01 df
16938,77640,,Modbus,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,
25855,77642,,Modbus_Read.Holding.Registers,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,00 01 00 01
48883,77642,,Modbus_Func03.Read.Holding.Validation,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,"UnitID:0, Address:1, Address:1","UnitID=0,Ref=1-1,Data=00 01"
25855,77642,,Modbus_Read.Holding.Registers,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,
48883,77642,,Modbus_Func03.Read.Holding.Validation,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,
25855,77642,,Modbus_Read.Holding.Registers,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,02 01 e6
16938,77642,,Modbus,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,
25855,77644,,Modbus_Read.Holding.Registers,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,00 01 00 01
48883,77644,,Modbus_Func03.Read.Holding.Validation,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,"UnitID:0, Address:1, Address:1","UnitID=0,Ref=1-1,Data=00 01"
25855,77644,,Modbus_Read.Holding.Registers,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,
48883,77644,,Modbus_Func03.Read.Holding.Validation,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,
25855,77644,,Modbus_Read.Holding.Registers,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,02 01 f5
16938,77644,,Modbus,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,
25855,77646,,Modbus_Read.Holding.Registers,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,00 01 00 01
48883,77646,,Modbus_Func03.Read.Holding.Validation,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,"UnitID:0, Address:1, Address:1","UnitID=0,Ref=1-1,Data=00 01"
25855,77646,,Modbus_Read.Holding.Registers,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,
48883,77646,,Modbus_Func03.Read.Holding.Validation,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,
25855,77646,,Modbus_Read.Holding.Registers,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,02 02 03
16938,77646,,Modbus,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,
25855,77648,,Modbus_Read.Holding.Registers,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,00 01 00 01
48883,77648,,Modbus_Func03.Read.Holding.Validation,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,"UnitID:0, Address:1, Address:1","UnitID=0,Ref=1-1,Data=00 01"
25855,77648,,Modbus_Read.Holding.Registers,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,
48883,77648,,Modbus_Func03.Read.Holding.Validation,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,
25855,77648,,Modbus_Read.Holding.Registers,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,02 02 11
16938,77648,,Modbus,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,
25855,77650,,Modbus_Read.Holding.Registers,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,00 01 00 01
48883,77650,,Modbus_Func03.Read.Holding.Validation,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,"UnitID:0, Address:1, Address:1","UnitID=0,Ref=1-1,Data=00 01"
25855,77650,,Modbus_Read.Holding.Registers,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,
48883,77650,,Modbus_Func03.Read.Holding.Validation,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,
25855,77650,,Modbus_Read.Holding.Registers,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,02 02 26
16938,77650,,Modbus,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,
25855,77652,,Modbus_Read.Holding.Registers,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,00 01 00 01
48883,77652,,Modbus_Func03.Read.Holding.Validation,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,"UnitID:0, Address:1, Address:1","UnitID=0,Ref=1-1,Data=00 01"
25855,77652,,Modbus_Read.Holding.Registers,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,
48883,77652,,Modbus_Func03.Read.Holding.Validation,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,
25855,77652,,Modbus_Read.Holding.Registers,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,02 02 2e
16938,77652,,Modbus,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,
25855,77654,,Modbus_Read.Holding.Registers,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,00 01 00 01
48883,77654,,Modbus_Func03.Read.Holding.Validation,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,"UnitID:0, Address:1, Address:1","UnitID=0,Ref=1-1,Data=00 01"
25855,77654,,Modbus_Read.Holding.Registers,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,
48883,77654,,Modbus_Func03.Read.Holding.Validation,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,
25855,77654,,Modbus_Read.Holding.Registers,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,02 02 44
16938,77654,,Modbus,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,
25855,77656,,Modbus_Read.Holding.Registers,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,00 01 00 01
48883,77656,,Modbus_Func03.Read.Holding.Validation,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,"UnitID:0, Address:1, Address:1","UnitID=0,Ref=1-1,Data=00 01"
25855,77656,,Modbus_Read.Holding.Registers,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,
48883,77656,,Modbus_Func03.Read.Holding.Validation,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,
25855,77656,,Modbus_Read.Holding.Registers,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,02 02 4c
16938,77656,,Modbus,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,
25855,77658,,Modbus_Read.Holding.Registers,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,00 01 00 01
48883,77658,,Modbus_Func03.Read.Holding.Validation,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,"UnitID:0, Address:1, Address:1","UnitID=0,Ref=1-1,Data=00 01"
25855,77658,,Modbus_Read.Holding.Registers,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,
48883,77658,,Modbus_Func03.Read.Holding.Validation,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,
25855,77658,,Modbus_Read.Holding.Registers,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,02 02 67
16938,77658,,Modbus,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,
25855,77660,,Modbus_Read.Holding.Registers,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,,00 01 00 01
48883,77660,,Modbus_Func03.Read.Holding.Validation,,elevated,MODBUS,84.3.251.102,84.3.251.101,app-ctrl,signature,,"UnitID:0, Address:1, Address:1","UnitID=0,Ref=1-1,Data=00 01"
