sentpktdelta,parameters,time,appid,rcvdbyte,eventtype,devid,logid,service,sentpkt,direction,clouduser,proto,rcvdpktdelta,date,duration,tz,vd,dstcountry,filesize,filename,dstintf,srcintfrole,masterdstmac,action,srcip,srcintf,incidentserialno,mastersrcmac,appcat,subtype,sessionid,srcserver,poluuid,policytype,applist,msg,countapp,dstintfrole,identifier,dstport,utmaction,rcvdpkt,transip,transport,srccountry,icmpid,durationdelta,type,sentdelta,devname,app,cloudaction,srcport,rcvddelta,dstmac,level,dstip,icmpcode,eventtime,sentbyte,policyid,trandisp,srcmac,icmptype,apprisk,dstserver
,,21:44:10,48883,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.102,port7,206428311,,Operational.Technology,app-ctrl,77598,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Func03.Read.Holding.Validation,,37665,,,information,84.3.251.101,,1725770650520438781,,4,,,,elevated,
,,21:44:10,25855,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,84.3.251.101,6,,2024-09-07,,-0700,root,Hungary,3,02 00 ca,port7,undefined,,pass,84.3.251.102,port7,206428312,,Operational.Technology,app-ctrl,77598,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Read.Holding.Registers,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Read.Holding.Registers,others,37665,,,information,84.3.251.101,,1725770650520498192,,4,,,,elevated,
,,21:44:10,16938,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.102,port7,206428313,,Operational.Technology,app-ctrl,77598,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus,,37665,,,information,84.3.251.101,,1725770650520549631,,4,,,,elevated,
,,21:44:10,25855,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,84.3.251.102,6,,2024-09-07,,-0700,root,Hungary,4,00 01 00 01,port7,undefined,,pass,84.3.251.102,port7,206428320,,Operational.Technology,app-ctrl,77600,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Read.Holding.Registers,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Read.Holding.Registers,others,37343,,,information,84.3.251.101,,1725770650523214229,,4,,,,elevated,
,"UnitID:0, Address:1, Address:1",21:44:10,48883,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,84.3.251.102,6,,2024-09-07,,-0700,root,Hungary,6,"UnitID=0,Ref=1-1,Data=00 01",port7,undefined,,pass,84.3.251.102,port7,206428321,,Operational.Technology,app-ctrl,77600,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Func03.Read.Holding.Validation,others,37343,,,information,84.3.251.101,,1725770650523275957,,4,,,,elevated,
,,21:44:10,25855,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.102,port7,206428322,,Operational.Technology,app-ctrl,77600,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Read.Holding.Registers,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Read.Holding.Registers,,37343,,,information,84.3.251.101,,1725770650523327231,,4,,,,elevated,
,,21:44:10,48883,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.102,port7,206428323,,Operational.Technology,app-ctrl,77600,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Func03.Read.Holding.Validation,,37343,,,information,84.3.251.101,,1725770650523472410,,4,,,,elevated,
,,21:44:10,25855,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,84.3.251.101,6,,2024-09-07,,-0700,root,Hungary,3,02 00 dc,port7,undefined,,pass,84.3.251.102,port7,206428324,,Operational.Technology,app-ctrl,77600,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Read.Holding.Registers,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Read.Holding.Registers,others,37343,,,information,84.3.251.101,,1725770650523530119,,4,,,,elevated,
,,21:44:10,16938,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.102,port7,206428325,,Operational.Technology,app-ctrl,77600,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus,,37343,,,information,84.3.251.101,,1725770650523598090,,4,,,,elevated,
,,21:44:10,25855,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,84.3.251.102,6,,2024-09-07,,-0700,root,Hungary,4,00 01 00 01,port7,undefined,,pass,84.3.251.102,port7,206428332,,Operational.Technology,app-ctrl,77602,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Read.Holding.Registers,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Read.Holding.Registers,others,52051,,,information,84.3.251.101,,1725770650526446608,,4,,,,elevated,
,"UnitID:0, Address:1, Address:1",21:44:10,48883,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,84.3.251.102,6,,2024-09-07,,-0700,root,Hungary,6,"UnitID=0,Ref=1-1,Data=00 01",port7,undefined,,pass,84.3.251.102,port7,206428333,,Operational.Technology,app-ctrl,77602,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Func03.Read.Holding.Validation,others,52051,,,information,84.3.251.101,,1725770650526509071,,4,,,,elevated,
,,21:44:10,25855,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.102,port7,206428334,,Operational.Technology,app-ctrl,77602,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Read.Holding.Registers,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Read.Holding.Registers,,52051,,,information,84.3.251.101,,1725770650526560230,,4,,,,elevated,
,,21:44:10,48883,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.102,port7,206428335,,Operational.Technology,app-ctrl,77602,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Func03.Read.Holding.Validation,,52051,,,information,84.3.251.101,,1725770650526706607,,4,,,,elevated,
,,21:44:10,25855,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,84.3.251.101,6,,2024-09-07,,-0700,root,Hungary,3,02 00 e9,port7,undefined,,pass,84.3.251.102,port7,206428336,,Operational.Technology,app-ctrl,77602,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Read.Holding.Registers,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Read.Holding.Registers,others,52051,,,information,84.3.251.101,,1725770650526764676,,4,,,,elevated,
,,21:44:10,16938,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.102,port7,206428337,,Operational.Technology,app-ctrl,77602,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus,,52051,,,information,84.3.251.101,,1725770650526816265,,4,,,,elevated,
,,21:44:10,25855,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,84.3.251.102,6,,2024-09-07,,-0700,root,Hungary,4,00 01 00 01,port7,undefined,,pass,84.3.251.102,port7,206428344,,Operational.Technology,app-ctrl,77604,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Read.Holding.Registers,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Read.Holding.Registers,others,46047,,,information,84.3.251.101,,1725770650529273331,,4,,,,elevated,
,"UnitID:0, Address:1, Address:1",21:44:10,48883,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,84.3.251.102,6,,2024-09-07,,-0700,root,Hungary,6,"UnitID=0,Ref=1-1,Data=00 01",port7,undefined,,pass,84.3.251.102,port7,206428345,,Operational.Technology,app-ctrl,77604,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Func03.Read.Holding.Validation,others,46047,,,information,84.3.251.101,,1725770650529335412,,4,,,,elevated,
,,21:44:10,25855,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.102,port7,206428346,,Operational.Technology,app-ctrl,77604,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Read.Holding.Registers,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Read.Holding.Registers,,46047,,,information,84.3.251.101,,1725770650529386663,,4,,,,elevated,
,,21:44:10,48883,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.102,port7,206428347,,Operational.Technology,app-ctrl,77604,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Func03.Read.Holding.Validation,,46047,,,information,84.3.251.101,,1725770650529530915,,4,,,,elevated,
,,21:44:10,25855,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,84.3.251.101,6,,2024-09-07,,-0700,root,Hungary,3,02 00 f6,port7,undefined,,pass,84.3.251.102,port7,206428348,,Operational.Technology,app-ctrl,77604,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Read.Holding.Registers,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Read.Holding.Registers,others,46047,,,information,84.3.251.101,,1725770650529588701,,4,,,,elevated,
,,21:44:10,16938,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.102,port7,206428349,,Operational.Technology,app-ctrl,77604,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus,,46047,,,information,84.3.251.101,,1725770650529639656,,4,,,,elevated,
,,21:44:10,25855,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,84.3.251.102,6,,2024-09-07,,-0700,root,Hungary,4,00 01 00 01,port7,undefined,,pass,84.3.251.102,port7,206428356,,Operational.Technology,app-ctrl,77606,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Read.Holding.Registers,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Read.Holding.Registers,others,46219,,,information,84.3.251.101,,1725770650532100261,,4,,,,elevated,
,"UnitID:0, Address:1, Address:1",21:44:10,48883,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,84.3.251.102,6,,2024-09-07,,-0700,root,Hungary,6,"UnitID=0,Ref=1-1,Data=00 01",port7,undefined,,pass,84.3.251.102,port7,206428357,,Operational.Technology,app-ctrl,77606,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Func03.Read.Holding.Validation,others,46219,,,information,84.3.251.101,,1725770650532161988,,4,,,,elevated,
,,21:44:10,25855,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.102,port7,206428358,,Operational.Technology,app-ctrl,77606,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Read.Holding.Registers,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Read.Holding.Registers,,46219,,,information,84.3.251.101,,1725770650532213175,,4,,,,elevated,
,,21:44:10,48883,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.102,port7,206428359,,Operational.Technology,app-ctrl,77606,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Func03.Read.Holding.Validation,,46219,,,information,84.3.251.101,,1725770650532356801,,4,,,,elevated,
,,21:44:10,25855,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,84.3.251.101,6,,2024-09-07,,-0700,root,Hungary,3,02 01 02,port7,undefined,,pass,84.3.251.102,port7,206428360,,Operational.Technology,app-ctrl,77606,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Read.Holding.Registers,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Read.Holding.Registers,others,46219,,,information,84.3.251.101,,1725770650532414804,,4,,,,elevated,
,,21:44:10,16938,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.102,port7,206428361,,Operational.Technology,app-ctrl,77606,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus,,46219,,,information,84.3.251.101,,1725770650532465887,,4,,,,elevated,
,,21:44:10,25855,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,84.3.251.102,6,,2024-09-07,,-0700,root,Hungary,4,00 01 00 01,port7,undefined,,pass,84.3.251.102,port7,206428368,,Operational.Technology,app-ctrl,77608,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Read.Holding.Registers,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Read.Holding.Registers,others,43145,,,information,84.3.251.101,,1725770650534757444,,4,,,,elevated,
,"UnitID:0, Address:1, Address:1",21:44:10,48883,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,84.3.251.102,6,,2024-09-07,,-0700,root,Hungary,6,"UnitID=0,Ref=1-1,Data=00 01",port7,undefined,,pass,84.3.251.102,port7,206428369,,Operational.Technology,app-ctrl,77608,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Func03.Read.Holding.Validation,others,43145,,,information,84.3.251.101,,1725770650534818457,,4,,,,elevated,
,,21:44:10,25855,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.102,port7,206428370,,Operational.Technology,app-ctrl,77608,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Read.Holding.Registers,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Read.Holding.Registers,,43145,,,information,84.3.251.101,,1725770650534869419,,4,,,,elevated,
,,21:44:10,48883,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.102,port7,206428371,,Operational.Technology,app-ctrl,77608,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Func03.Read.Holding.Validation,,43145,,,information,84.3.251.101,,1725770650535013132,,4,,,,elevated,
,,21:44:10,25855,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,84.3.251.101,6,,2024-09-07,,-0700,root,Hungary,3,02 01 10,port7,undefined,,pass,84.3.251.102,port7,206428372,,Operational.Technology,app-ctrl,77608,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Read.Holding.Registers,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Read.Holding.Registers,others,43145,,,information,84.3.251.101,,1725770650535070270,,4,,,,elevated,
,,21:44:10,16938,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.102,port7,206428373,,Operational.Technology,app-ctrl,77608,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus,,43145,,,information,84.3.251.101,,1725770650535121176,,4,,,,elevated,
,,21:44:10,25855,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,84.3.251.102,6,,2024-09-07,,-0700,root,Hungary,4,00 01 00 01,port7,undefined,,pass,84.3.251.102,port7,206428380,,Operational.Technology,app-ctrl,77610,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Read.Holding.Registers,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Read.Holding.Registers,others,39017,,,information,84.3.251.101,,1725770650537335448,,4,,,,elevated,
,"UnitID:0, Address:1, Address:1",21:44:10,48883,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,84.3.251.102,6,,2024-09-07,,-0700,root,Hungary,6,"UnitID=0,Ref=1-1,Data=00 01",port7,undefined,,pass,84.3.251.102,port7,206428381,,Operational.Technology,app-ctrl,77610,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Func03.Read.Holding.Validation,others,39017,,,information,84.3.251.101,,1725770650537397763,,4,,,,elevated,
,,21:44:10,25855,,signature,FGVM02TM24011031,1059028704,MODBUS,,outgoing,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.102,port7,206428382,,Operational.Technology,app-ctrl,77610,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Read.Holding.Registers,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Read.Holding.Registers,,39017,,,information,84.3.251.101,,1725770650537446769,,4,,,,elevated,
,,21:44:10,48883,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.102,port7,206428383,,Operational.Technology,app-ctrl,77610,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Func03.Read.Holding.Validation,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Func03.Read.Holding.Validation,,39017,,,information,84.3.251.101,,1725770650537589838,,4,,,,elevated,
,,21:44:10,25855,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,84.3.251.101,6,,2024-09-07,,-0700,root,Hungary,3,02 01 1c,port7,undefined,,pass,84.3.251.102,port7,206428384,,Operational.Technology,app-ctrl,77610,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus_Read.Holding.Registers,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus_Read.Holding.Registers,others,39017,,,information,84.3.251.101,,1725770650537644526,,4,,,,elevated,
,,21:44:10,16938,,signature,FGVM02TM24011031,1059028704,MODBUS,,incoming,,6,,2024-09-07,,-0700,root,Hungary,,,port7,undefined,,pass,84.3.251.102,port7,206428385,,Operational.Technology,app-ctrl,77610,,2bb0f70e-4038-51ef-134a-c9f410b48b6f,sniffer,sniffer-profile,Operational.Technology: Modbus,,undefined,,502,,,,,Hungary,,,utm,,FGDIT,Modbus,,39017,,,information,84.3.251.101,,1725770650537696428,,4,,,,elevated,
