date,time,devname,devid,srcip,dstip,severity,attack,msg,attackid,app,appid,sessionid,repeated,app-ctrl,service,type,subtype,eventtype,url
2024-09-07,21:18:12,FGDIT,FGVM02TM24011031,192.168.100.2,192.168.100.3,,,Operational.Technology: Modbus_Read.Input.Registers,,Modbus_Read.Input.Registers,25873,61391,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:18:12,FGDIT,FGVM02TM24011031,192.168.100.2,192.168.100.3,,,Operational.Technology: Modbus_Read.Input.Registers,,Modbus_Read.Input.Registers,25873,61393,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:18:12,FGDIT,FGVM02TM24011031,192.168.100.2,192.168.100.3,,,Operational.Technology: Modbus_Func04.Read.Input.Validation,,Modbus_Func04.Read.Input.Validation,48884,61393,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:18:12,FGDIT,FGVM02TM24011031,192.168.100.2,192.168.100.3,,,Operational.Technology: Modbus_Read.Input.Registers,,Modbus_Read.Input.Registers,25873,61393,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:18:12,FGDIT,FGVM02TM24011031,192.168.100.2,192.168.100.3,,,Operational.Technology: Modbus_Read.Input.Registers,,Modbus_Read.Input.Registers,25873,61393,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:18:12,FGDIT,FGVM02TM24011031,192.168.100.2,192.168.100.3,,,Operational.Technology: Modbus_Read.Input.Registers,,Modbus_Read.Input.Registers,25873,61395,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:18:12,FGDIT,FGVM02TM24011031,192.168.100.2,192.168.100.3,,,Operational.Technology: Modbus_Func04.Read.Input.Validation,,Modbus_Func04.Read.Input.Validation,48884,61395,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:18:12,FGDIT,FGVM02TM24011031,192.168.100.2,192.168.100.3,,,Operational.Technology: Modbus_Read.Input.Registers,,Modbus_Read.Input.Registers,25873,61395,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:18:12,FGDIT,FGVM02TM24011031,192.168.100.2,192.168.100.3,,,Operational.Technology: Modbus_Read.Input.Registers,,Modbus_Read.Input.Registers,25873,61395,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:18:12,FGDIT,FGVM02TM24011031,192.168.100.2,192.168.100.3,,,Operational.Technology: Modbus_Read.Input.Registers,,Modbus_Read.Input.Registers,25873,61397,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:18:12,FGDIT,FGVM02TM24011031,192.168.100.2,192.168.100.3,,,Operational.Technology: Modbus_Func04.Read.Input.Validation,,Modbus_Func04.Read.Input.Validation,48884,61397,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:18:12,FGDIT,FGVM02TM24011031,192.168.100.2,192.168.100.3,,,Operational.Technology: Modbus_Read.Input.Registers,,Modbus_Read.Input.Registers,25873,61397,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:18:12,FGDIT,FGVM02TM24011031,192.168.100.2,192.168.100.3,,,Operational.Technology: Modbus_Read.Input.Registers,,Modbus_Read.Input.Registers,25873,61397,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:18:12,FGDIT,FGVM02TM24011031,192.168.100.2,192.168.100.3,,,Operational.Technology: Modbus_Read.Input.Registers,,Modbus_Read.Input.Registers,25873,61399,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:18:12,FGDIT,FGVM02TM24011031,192.168.100.2,192.168.100.3,,,Operational.Technology: Modbus_Func04.Read.Input.Validation,,Modbus_Func04.Read.Input.Validation,48884,61399,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:18:12,FGDIT,FGVM02TM24011031,192.168.100.2,192.168.100.3,,,Operational.Technology: Modbus_Read.Input.Registers,,Modbus_Read.Input.Registers,25873,61399,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:18:12,FGDIT,FGVM02TM24011031,192.168.100.2,192.168.100.3,,,Operational.Technology: Modbus_Read.Input.Registers,,Modbus_Read.Input.Registers,25873,61399,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:18:12,FGDIT,FGVM02TM24011031,192.168.100.2,192.168.100.3,,,Operational.Technology: Modbus_Read.Input.Registers,,Modbus_Read.Input.Registers,25873,61401,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:18:12,FGDIT,FGVM02TM24011031,192.168.100.2,192.168.100.3,,,Operational.Technology: Modbus_Func04.Read.Input.Validation,,Modbus_Func04.Read.Input.Validation,48884,61401,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:18:12,FGDIT,FGVM02TM24011031,192.168.100.2,192.168.100.3,,,Operational.Technology: Modbus_Read.Input.Registers,,Modbus_Read.Input.Registers,25873,61401,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:18:12,FGDIT,FGVM02TM24011031,192.168.100.2,192.168.100.3,,,Operational.Technology: Modbus_Read.Input.Registers,,Modbus_Read.Input.Registers,25873,61401,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:18:12,FGDIT,FGVM02TM24011031,192.168.100.2,192.168.100.3,,,Operational.Technology: Modbus_Read.Input.Registers,,Modbus_Read.Input.Registers,25873,61403,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:18:12,FGDIT,FGVM02TM24011031,192.168.100.2,192.168.100.3,,,Operational.Technology: Modbus_Func04.Read.Input.Validation,,Modbus_Func04.Read.Input.Validation,48884,61403,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:18:12,FGDIT,FGVM02TM24011031,192.168.100.2,192.168.100.3,,,Operational.Technology: Modbus_Read.Input.Registers,,Modbus_Read.Input.Registers,25873,61403,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:18:12,FGDIT,FGVM02TM24011031,192.168.100.2,192.168.100.3,,,Operational.Technology: Modbus_Read.Input.Registers,,Modbus_Read.Input.Registers,25873,61403,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:18:12,FGDIT,FGVM02TM24011031,192.168.100.2,192.168.100.3,,,Operational.Technology: Modbus_Read.Input.Registers,,Modbus_Read.Input.Registers,25873,61405,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:18:12,FGDIT,FGVM02TM24011031,192.168.100.2,192.168.100.3,,,Operational.Technology: Modbus_Func04.Read.Input.Validation,,Modbus_Func04.Read.Input.Validation,48884,61405,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:18:12,FGDIT,FGVM02TM24011031,192.168.100.2,192.168.100.3,,,Operational.Technology: Modbus_Read.Input.Registers,,Modbus_Read.Input.Registers,25873,61405,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:18:12,FGDIT,FGVM02TM24011031,192.168.100.2,192.168.100.3,,,Operational.Technology: Modbus_Read.Input.Registers,,Modbus_Read.Input.Registers,25873,61405,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:18:12,FGDIT,FGVM02TM24011031,192.168.100.2,192.168.100.3,,,,,Modbus_Exception.Illegal.Function,40034,61389,,,tcp/502,traffic,sniffer,,
2024-09-07,21:18:12,FGDIT,FGVM02TM24011031,192.168.100.2,192.168.100.3,,,,,Modbus_Read.Input.Registers,25873,61391,,,tcp/502,traffic,sniffer,,
2024-09-07,21:18:12,FGDIT,FGVM02TM24011031,192.168.100.2,192.168.100.3,,,,,Modbus_Read.Input.Registers,25873,61393,,,tcp/502,traffic,sniffer,,
2024-09-07,21:18:12,FGDIT,FGVM02TM24011031,192.168.100.2,192.168.100.3,,,,,Modbus_Read.Input.Registers,25873,61395,,,tcp/502,traffic,sniffer,,
2024-09-07,21:18:12,FGDIT,FGVM02TM24011031,192.168.100.2,192.168.100.3,,,,,Modbus_Read.Input.Registers,25873,61397,,,tcp/502,traffic,sniffer,,
2024-09-07,21:18:12,FGDIT,FGVM02TM24011031,192.168.100.2,192.168.100.3,,,,,Modbus_Read.Input.Registers,25873,61399,,,tcp/502,traffic,sniffer,,
2024-09-07,21:18:12,FGDIT,FGVM02TM24011031,192.168.100.2,192.168.100.3,,,,,Modbus_Read.Input.Registers,25873,61401,,,tcp/502,traffic,sniffer,,
2024-09-07,21:18:12,FGDIT,FGVM02TM24011031,192.168.100.2,192.168.100.3,,,,,Modbus_Read.Input.Registers,25873,61403,,,tcp/502,traffic,sniffer,,
2024-09-07,21:18:12,FGDIT,FGVM02TM24011031,192.168.100.2,192.168.100.3,,,,,Modbus_Read.Input.Registers,25873,61405,,,tcp/502,traffic,sniffer,,
2024-09-07,21:18:12,FGDIT,FGVM02TM24011031,192.168.100.2,192.168.100.3,,,Operational.Technology: Modbus_Read.Input.Registers,,Modbus_Read.Input.Registers,25873,61390,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:18:12,FGDIT,FGVM02TM24011031,192.168.100.2,192.168.100.3,,,Operational.Technology: Modbus_Func04.Read.Input.Validation,,Modbus_Func04.Read.Input.Validation,48884,61390,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:18:12,FGDIT,FGVM02TM24011031,192.168.100.2,192.168.100.3,,,Operational.Technology: Modbus_Read.Input.Registers,,Modbus_Read.Input.Registers,25873,61390,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:18:12,FGDIT,FGVM02TM24011031,192.168.100.2,192.168.100.3,,,Operational.Technology: Modbus_Read.Input.Registers,,Modbus_Read.Input.Registers,25873,61390,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:18:12,FGDIT,FGVM02TM24011031,192.168.100.2,192.168.100.3,,,Operational.Technology: Modbus_Read.Input.Registers,,Modbus_Read.Input.Registers,25873,61392,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:18:12,FGDIT,FGVM02TM24011031,192.168.100.2,192.168.100.3,,,Operational.Technology: Modbus_Func04.Read.Input.Validation,,Modbus_Func04.Read.Input.Validation,48884,61392,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:18:12,FGDIT,FGVM02TM24011031,192.168.100.2,192.168.100.3,,,Operational.Technology: Modbus_Read.Input.Registers,,Modbus_Read.Input.Registers,25873,61392,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:18:12,FGDIT,FGVM02TM24011031,192.168.100.2,192.168.100.3,,,Operational.Technology: Modbus_Read.Input.Registers,,Modbus_Read.Input.Registers,25873,61392,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:18:12,FGDIT,FGVM02TM24011031,192.168.100.2,192.168.100.3,,,Operational.Technology: Modbus_Read.Input.Registers,,Modbus_Read.Input.Registers,25873,61394,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:18:12,FGDIT,FGVM02TM24011031,192.168.100.2,192.168.100.3,,,Operational.Technology: Modbus_Func04.Read.Input.Validation,,Modbus_Func04.Read.Input.Validation,48884,61394,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:18:12,FGDIT,FGVM02TM24011031,192.168.100.2,192.168.100.3,,,Operational.Technology: Modbus_Read.Input.Registers,,Modbus_Read.Input.Registers,25873,61394,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:18:12,FGDIT,FGVM02TM24011031,192.168.100.2,192.168.100.3,,,Operational.Technology: Modbus_Read.Input.Registers,,Modbus_Read.Input.Registers,25873,61394,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:18:12,FGDIT,FGVM02TM24011031,192.168.100.2,192.168.100.3,,,Operational.Technology: Modbus_Read.Input.Registers,,Modbus_Read.Input.Registers,25873,61396,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:18:12,FGDIT,FGVM02TM24011031,192.168.100.2,192.168.100.3,,,Operational.Technology: Modbus_Func04.Read.Input.Validation,,Modbus_Func04.Read.Input.Validation,48884,61396,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:18:12,FGDIT,FGVM02TM24011031,192.168.100.2,192.168.100.3,,,Operational.Technology: Modbus_Read.Input.Registers,,Modbus_Read.Input.Registers,25873,61396,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:18:12,FGDIT,FGVM02TM24011031,192.168.100.2,192.168.100.3,,,Operational.Technology: Modbus_Read.Input.Registers,,Modbus_Read.Input.Registers,25873,61396,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:18:12,FGDIT,FGVM02TM24011031,192.168.100.2,192.168.100.3,,,Operational.Technology: Modbus_Read.Input.Registers,,Modbus_Read.Input.Registers,25873,61398,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:18:12,FGDIT,FGVM02TM24011031,192.168.100.2,192.168.100.3,,,Operational.Technology: Modbus_Func04.Read.Input.Validation,,Modbus_Func04.Read.Input.Validation,48884,61398,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:18:12,FGDIT,FGVM02TM24011031,192.168.100.2,192.168.100.3,,,Operational.Technology: Modbus_Read.Input.Registers,,Modbus_Read.Input.Registers,25873,61398,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:18:12,FGDIT,FGVM02TM24011031,192.168.100.2,192.168.100.3,,,Operational.Technology: Modbus_Read.Input.Registers,,Modbus_Read.Input.Registers,25873,61398,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:18:12,FGDIT,FGVM02TM24011031,192.168.100.2,192.168.100.3,,,Operational.Technology: Modbus_Read.Input.Registers,,Modbus_Read.Input.Registers,25873,61400,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:18:12,FGDIT,FGVM02TM24011031,192.168.100.2,192.168.100.3,,,Operational.Technology: Modbus_Func04.Read.Input.Validation,,Modbus_Func04.Read.Input.Validation,48884,61400,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:18:12,FGDIT,FGVM02TM24011031,192.168.100.2,192.168.100.3,,,Operational.Technology: Modbus_Read.Input.Registers,,Modbus_Read.Input.Registers,25873,61400,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:18:12,FGDIT,FGVM02TM24011031,192.168.100.2,192.168.100.3,,,Operational.Technology: Modbus_Read.Input.Registers,,Modbus_Read.Input.Registers,25873,61400,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:18:12,FGDIT,FGVM02TM24011031,192.168.100.2,192.168.100.3,,,Operational.Technology: Modbus_Read.Input.Registers,,Modbus_Read.Input.Registers,25873,61402,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:18:12,FGDIT,FGVM02TM24011031,192.168.100.2,192.168.100.3,,,Operational.Technology: Modbus_Func04.Read.Input.Validation,,Modbus_Func04.Read.Input.Validation,48884,61402,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:18:12,FGDIT,FGVM02TM24011031,192.168.100.2,192.168.100.3,,,Operational.Technology: Modbus_Read.Input.Registers,,Modbus_Read.Input.Registers,25873,61402,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:18:12,FGDIT,FGVM02TM24011031,192.168.100.2,192.168.100.3,,,Operational.Technology: Modbus_Read.Input.Registers,,Modbus_Read.Input.Registers,25873,61402,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:18:12,FGDIT,FGVM02TM24011031,192.168.100.2,192.168.100.3,,,Operational.Technology: Modbus_Read.Input.Registers,,Modbus_Read.Input.Registers,25873,61404,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:18:12,FGDIT,FGVM02TM24011031,192.168.100.2,192.168.100.3,,,Operational.Technology: Modbus_Func04.Read.Input.Validation,,Modbus_Func04.Read.Input.Validation,48884,61404,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:18:12,FGDIT,FGVM02TM24011031,192.168.100.2,192.168.100.3,,,Operational.Technology: Modbus_Read.Input.Registers,,Modbus_Read.Input.Registers,25873,61404,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:18:12,FGDIT,FGVM02TM24011031,192.168.100.2,192.168.100.3,,,Operational.Technology: Modbus_Read.Input.Registers,,Modbus_Read.Input.Registers,25873,61404,,,MODBUS,utm,app-ctrl,signature,
2024-09-07,21:18:12,FGDIT,FGVM02TM24011031,192.168.100.2,192.168.100.3,,,,,Modbus_Read.Input.Registers,25873,61390,,,tcp/502,traffic,sniffer,,
2024-09-07,21:18:12,FGDIT,FGVM02TM24011031,192.168.100.2,192.168.100.3,,,,,Modbus_Read.Input.Registers,25873,61392,,,tcp/502,traffic,sniffer,,
2024-09-07,21:18:12,FGDIT,FGVM02TM24011031,192.168.100.2,192.168.100.3,,,,,Modbus_Read.Input.Registers,25873,61394,,,tcp/502,traffic,sniffer,,
2024-09-07,21:18:12,FGDIT,FGVM02TM24011031,192.168.100.2,192.168.100.3,,,,,Modbus_Read.Input.Registers,25873,61396,,,tcp/502,traffic,sniffer,,
2024-09-07,21:18:12,FGDIT,FGVM02TM24011031,192.168.100.2,192.168.100.3,,,,,Modbus_Read.Input.Registers,25873,61398,,,tcp/502,traffic,sniffer,,
2024-09-07,21:18:12,FGDIT,FGVM02TM24011031,192.168.100.2,192.168.100.3,,,,,Modbus_Read.Input.Registers,25873,61400,,,tcp/502,traffic,sniffer,,
2024-09-07,21:18:12,FGDIT,FGVM02TM24011031,192.168.100.2,192.168.100.3,,,,,Modbus_Read.Input.Registers,25873,61402,,,tcp/502,traffic,sniffer,,
2024-09-07,21:18:12,FGDIT,FGVM02TM24011031,192.168.100.2,192.168.100.3,,,,,Modbus_Read.Input.Registers,25873,61404,,,tcp/502,traffic,sniffer,,
